cells,SC3-00,UMAP_KMEANS-00,TSNE_KMEANS-00,SC3-05,UMAP_KMEANS-05,TSNE_KMEANS-05,SC3-10,UMAP_KMEANS-10,TSNE_KMEANS-10,SC3-15,UMAP_KMEANS-15,TSNE_KMEANS-15,SC3-20,UMAP_KMEANS-20,TSNE_KMEANS-20,SC3-25,UMAP_KMEANS-25,TSNE_KMEANS-25,SC3-30,UMAP_KMEANS-30,TSNE_KMEANS-30,SC3-35,UMAP_KMEANS-35,TSNE_KMEANS-35,SC3-40,UMAP_KMEANS-40,TSNE_KMEANS-40,SC3-45,UMAP_KMEANS-45,TSNE_KMEANS-45,SC3-50,UMAP_KMEANS-50,TSNE_KMEANS-50,SC3-55,UMAP_KMEANS-55,TSNE_KMEANS-55,SC3-60,UMAP_KMEANS-60,TSNE_KMEANS-60,SC3-65,UMAP_KMEANS-65,TSNE_KMEANS-65,SC3-70,UMAP_KMEANS-70,TSNE_KMEANS-70,SC3-75,UMAP_KMEANS-75,TSNE_KMEANS-75,SC3-80,UMAP_KMEANS-80,TSNE_KMEANS-80,SC3-85,UMAP_KMEANS-85,TSNE_KMEANS-85,SC3-90,UMAP_KMEANS-90,TSNE_KMEANS-90,SC3-95,UMAP_KMEANS-95,TSNE_KMEANS-95,SC3-100,UMAP_KMEANS-100,TSNE_KMEANS-100
Cell2794,8,10,4,8,10,4,8,10,4,8,10,4,8,10,4,8,10,4,8,10,4,8,10,4,8,10,4,8,10,4,8,10,4,8,10,4,8,10,4,8,10,4,8,10,4,8,10,4,8,10,4,8,10,4,8,10,4,8,10,4,8,10,4
Cell2795,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9,5,24,9
Cell2796,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5
Cell2797,30,34,27,30,34,27,30,34,27,30,34,27,30,34,27,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1
Cell2798,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,11,3,26,11,3,26,11,3,26
Cell2799,14,28,40,14,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7
Cell28,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2
Cell280,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13
Cell2800,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,27,18
Cell2801,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35
Cell2802,17,18,21,17,18,21,17,18,21,17,18,21,17,18,21,17,18,21,17,18,21,17,18,21,17,18,21,17,18,21,17,18,21,17,18,21,17,18,21,17,18,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21
Cell2803,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21
Cell2804,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35
Cell2805,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32
Cell2806,24,6,39,24,6,39,24,6,39,24,6,39,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3
Cell2807,11,11,26,11,11,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26,11,3,26
Cell2808,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5
Cell2809,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35
Cell281,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20
Cell2810,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14
Cell2811,3,19,12,3,19,12,3,19,12,3,19,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12
Cell2812,8,39,38,8,39,38,8,39,38,8,39,38,8,39,38,8,39,38,8,39,38,8,39,38,8,39,38,8,39,38,8,39,38,8,39,38,8,39,38,8,39,38,8,39,38,8,39,38,8,39,38,8,39,38,8,10,4,8,10,4,8,10,4
Cell2813,21,9,30,21,9,30,21,9,30,21,9,30,21,9,30,21,9,30,21,9,30,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16
Cell2814,30,34,27,30,34,27,30,34,27,30,34,27,30,34,27,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1
Cell2815,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17
Cell2816,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3
Cell2817,31,21,30,31,21,30,31,21,30,31,21,30,31,21,30,31,21,30,31,21,30,31,21,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16
Cell2818,34,29,18,34,29,18,34,29,18,34,29,18,34,29,18,34,29,18,34,29,18,34,29,18,34,29,18,34,29,18,34,29,18,34,29,18,34,29,18,34,29,18,34,29,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,22,27,18
Cell2819,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,11,3,26,11,3,26,11,3,26
Cell282,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16
Cell2820,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26
Cell2821,28,34,6,28,34,6,28,34,6,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1
Cell2822,2,4,19,2,4,19,2,4,19,2,4,19,2,4,19,2,4,19,2,4,19,2,4,19,2,4,19,2,4,19,2,4,19,2,4,19,2,4,19,2,4,19,2,4,19,2,4,19,2,4,19,2,4,11,2,4,11,2,4,11,2,4,11
Cell2823,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3
Cell2824,2,22,24,2,22,24,2,22,24,2,22,24,2,22,24,2,22,24,2,22,24,2,22,24,2,22,24,2,22,24,2,22,24,2,22,24,2,22,24,2,22,24,2,22,24,2,22,24,2,22,24,2,4,11,2,4,11,2,4,11,2,4,11
Cell2825,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,11,3,26,11,3,26,11,3,26
Cell2826,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,39,4,8,10,4,8,10,4,8,10,4
Cell2827,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3
Cell2828,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,22,27,18
Cell2829,21,9,30,21,9,30,21,9,30,21,9,30,21,9,30,21,9,30,21,9,30,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16
Cell283,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35
Cell2830,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,11,3,26,11,3,26,11,3,26
Cell2831,3,19,12,3,19,12,3,19,12,3,19,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12
Cell2832,2,15,11,2,15,11,2,15,11,2,15,11,2,15,11,2,15,11,2,15,11,2,15,11,2,15,11,2,15,11,2,15,11,2,15,11,2,15,11,2,15,11,2,15,11,2,15,11,2,15,11,2,4,11,2,4,11,2,4,11,2,4,11
Cell2833,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,11,3,26,11,3,26,11,3,26
Cell2834,21,9,30,21,9,30,21,9,30,21,9,30,21,9,30,21,9,30,21,9,30,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16
Cell2835,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26,1,28,26
Cell2836,8,39,34,8,39,34,8,39,34,8,39,34,8,39,34,8,39,34,8,39,34,8,39,34,8,39,34,8,39,34,8,39,34,8,39,34,8,39,34,8,39,34,8,39,34,8,39,34,8,39,34,8,39,34,8,10,4,8,10,4,8,10,4
Cell2837,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8
Cell2838,2,30,19,2,30,19,2,30,19,2,30,19,2,30,19,2,30,19,2,30,19,2,30,19,2,30,19,2,30,19,2,30,19,2,30,19,2,30,19,2,30,19,2,30,19,2,30,19,2,30,19,2,4,11,2,4,11,2,4,11,2,4,11
Cell2839,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17
Cell284,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3
Cell2840,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32
Cell2841,30,34,27,30,34,27,30,34,27,30,34,27,30,34,27,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1
Cell2842,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5,10,40,5
Cell2843,3,19,12,3,19,12,3,19,12,3,19,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12
Cell2844,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,11,3,26,11,3,26,11,3,26
Cell2845,8,14,38,8,14,38,8,14,38,8,14,38,8,14,38,8,14,38,8,14,38,8,14,38,8,14,38,8,14,38,8,14,38,8,14,38,8,14,38,8,14,38,8,14,38,8,14,38,8,14,38,8,14,38,8,10,4,8,10,4,8,10,4
Cell2846,3,19,12,3,19,12,3,19,12,3,19,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12,3,17,12
Cell2847,16,38,17,16,38,17,16,38,17,16,38,17,16,38,17,16,38,17,16,38,17,16,38,17,16,38,17,16,38,17,16,38,17,16,38,17,16,38,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17
Cell2848,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20,27,26,20
Cell2849,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,20,32,26,11,3,26,11,3,26,11,3,26
Cell285,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3
Cell2850,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,33,28,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17
Cell2851,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3
Cell2852,16,38,28,16,38,28,16,38,28,16,38,28,16,38,28,16,38,28,16,38,28,16,38,28,16,38,28,16,38,28,16,38,28,16,38,28,16,38,28,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17
Cell2853,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35
Cell2854,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8
Cell2855,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14
Cell2856,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14
Cell2857,24,6,39,24,6,39,24,6,39,24,6,39,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3
Cell2858,31,21,30,31,21,30,31,21,30,31,21,30,31,21,30,31,21,30,31,21,30,31,21,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16
Cell2859,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3
Cell286,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,33,6,36,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3
Cell2860,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,36,29,31,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3,24,6,3
Cell2861,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17
Cell2862,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14,7,8,14
Cell2863,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29
Cell2864,25,2,31,25,2,31,25,2,31,25,2,31,25,2,31,25,2,31,25,2,31,25,2,31,25,2,31,25,2,31,25,2,31,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29
Cell2865,30,34,27,30,34,27,30,34,27,30,34,27,30,34,27,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1
Cell2866,25,2,31,25,2,31,25,2,31,25,2,31,25,2,31,25,2,31,25,2,31,25,2,31,25,2,31,25,2,31,25,2,31,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29,25,2,29
Cell2867,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13,26,13,13
Cell2868,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2,18,1,2
Cell2869,2,22,11,2,22,11,2,22,11,2,22,11,2,22,11,2,22,11,2,22,11,2,22,11,2,22,11,2,22,11,2,22,11,2,22,11,2,22,11,2,22,11,2,22,11,2,22,11,2,22,11,2,4,11,2,4,11,2,4,11,2,4,11
Cell287,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,36,18,22,27,18
Cell2870,16,33,17,16,33,17,16,33,17,16,33,17,16,33,17,16,33,17,16,33,17,16,33,17,16,33,17,16,33,17,16,33,17,16,33,17,16,33,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17,16,20,17
Cell2871,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8
Cell2872,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,35,18,34,29,18,34,27,18,34,27,18,34,27,18,34,27,18,34,27,18,22,27,18
Cell2873,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35,15,37,35
Cell2874,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16
Cell2875,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,15,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8
Cell2876,21,9,30,21,9,30,21,9,30,21,9,30,21,9,30,21,9,30,21,9,30,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16
Cell2877,21,9,30,21,9,30,21,9,30,21,9,30,21,9,30,21,9,30,21,9,30,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16
Cell2878,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32
Cell2879,8,14,34,8,14,34,8,14,34,8,14,34,8,14,34,8,14,34,8,14,34,8,14,34,8,14,34,8,14,34,8,14,34,8,14,34,8,14,34,8,14,34,8,14,34,8,14,34,8,14,34,8,14,34,8,10,4,8,10,4,8,10,4
Cell288,30,34,27,30,34,27,30,34,27,30,34,27,30,34,27,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1,28,34,1
Cell2880,14,28,7,14,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7,1,28,7
Cell2881,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21,17,5,21
Cell2882,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,32,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8,9,25,8
Cell2883,21,9,30,21,9,30,21,9,30,21,9,30,21,9,30,21,9,30,21,9,30,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16,19,9,16
Cell2884,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32,13,12,32
