"","0.3,30","0.3,50","0.3,100","0.4,30","0.4,50","0.4,100","0.5,30","0.5,50","0.5,100","0.6,30","0.6,50","0.6,100","0.7,30","0.7,50","0.7,100","0.8,30","0.8,50","0.8,100","0.9,30","0.9,50","0.9,100","1,30","1,50","1,100","1.1,30","1.1,50","1.1,100","1.2,30","1.2,50","1.2,100","1.3,30","1.3,50","1.3,100","1.4,30","1.4,50","1.4,100","1.5,30","1.5,50","1.5,100","1.6,30","1.6,50","1.6,100","1.7,30","1.7,50","1.7,100","1.8,30","1.8,50","1.8,100","1.9,30","1.9,50","1.9,100","2,30","2,50","2,100","2.1,30","2.1,50","2.1,100","2.2,30","2.2,50","2.2,100","2.3,30","2.3,50","2.3,100","2.4,30","2.4,50","2.4,100","2.5,30","2.5,50","2.5,100","cells"
"Cell3482",20,20,18,20,20,18,20,20,18,20,20,18,20,20,18,21,20,19,21,20,19,21,20,20,21,20,20,21,20,20,21,20,20,21,20,20,21,20,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,21,"Cell3482"
"Cell3483",24,24,21,24,24,21,24,24,22,24,24,22,24,24,22,25,24,23,25,24,23,25,24,24,25,24,24,25,24,24,25,24,24,25,24,24,25,24,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,25,"Cell3483"
"Cell3484",26,26,23,26,26,23,26,26,24,26,26,24,26,26,24,27,26,25,27,26,25,27,26,26,27,26,26,27,26,26,27,26,26,27,26,26,27,26,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,27,"Cell3484"
"Cell3485",24,24,21,24,24,21,24,24,22,24,24,22,24,24,22,25,24,23,25,24,23,25,24,24,25,24,24,25,24,24,25,24,24,25,24,24,25,24,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,25,"Cell3485"
"Cell3486",17,17,15,17,17,15,17,17,15,17,17,15,17,17,15,18,17,15,18,17,15,18,17,15,18,17,16,18,17,16,18,17,17,18,17,17,18,17,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,18,"Cell3486"
"Cell3487",8,11,1,8,11,1,8,11,1,8,11,1,8,11,1,9,11,1,9,11,1,9,11,1,9,11,1,9,11,18,9,11,16,9,11,13,9,11,13,9,12,12,9,12,12,9,12,11,9,12,8,9,12,8,9,12,8,9,12,8,9,12,8,9,12,9,9,12,9,"Cell3487"
"Cell3488",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell3488"
"Cell3489",7,6,1,7,6,1,7,6,1,7,6,1,7,6,1,8,6,18,8,6,18,8,6,18,8,6,13,8,6,13,8,6,11,8,6,11,8,6,11,8,7,9,8,7,9,8,7,9,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,8,8,7,10,"Cell3489"
"Cell3490",18,18,16,18,18,16,18,18,16,19,18,16,18,18,16,19,18,16,19,18,16,19,18,16,19,18,17,19,18,17,19,18,18,19,18,18,19,18,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,20,18,19,19,20,"Cell3490"
"Cell3491",12,12,10,12,12,10,12,12,10,12,12,10,12,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,13,11,13,13,11,13,13,12,13,13,12,13,13,12,13,13,12,13,13,12,13,13,12,13,13,12,13,13,13,"Cell3491"
"Cell3492",17,17,15,17,17,15,17,17,15,17,17,15,17,17,15,18,17,15,18,17,15,18,17,15,18,17,16,18,17,16,18,17,17,18,17,17,18,17,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,18,"Cell3492"
"Cell3493",7,6,1,7,6,1,7,6,1,7,6,1,7,6,1,8,6,18,8,6,18,8,6,18,8,6,13,8,6,13,8,6,11,8,6,11,8,6,11,8,7,9,8,7,9,8,7,9,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,8,8,7,10,"Cell3493"
"Cell3494",21,21,1,21,21,1,21,21,21,21,21,21,21,21,21,22,21,22,22,21,22,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,22,22,23,22,22,23,22,22,23,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,23,23,22,22,22,23,"Cell3494"
"Cell3495",15,15,13,15,15,13,15,15,13,15,15,13,15,15,13,16,15,13,16,15,13,16,15,13,16,15,14,16,15,14,16,15,14,16,15,15,16,15,15,16,16,15,16,16,15,16,16,15,16,16,15,16,16,15,16,16,15,16,16,15,16,16,15,16,16,15,16,16,16,"Cell3495"
"Cell3496",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell3496"
"Cell3497",7,6,1,7,6,1,7,6,1,7,6,1,7,6,1,8,6,18,8,6,18,8,6,18,8,6,13,8,6,13,8,6,11,8,6,11,8,6,11,8,7,9,8,7,9,8,7,9,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,8,8,7,10,"Cell3497"
"Cell3498",17,17,15,17,17,15,17,17,15,17,17,15,17,17,15,18,17,15,18,17,15,18,17,15,18,17,16,18,17,16,18,17,17,18,17,17,18,17,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,18,"Cell3498"
"Cell3499",25,25,22,25,25,22,25,25,23,25,25,23,25,25,23,26,25,24,26,25,24,26,25,25,26,25,25,26,25,25,26,25,25,26,25,25,26,25,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,26,"Cell3499"
"Cell3500",9,8,7,9,8,7,9,8,7,9,8,7,9,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,9,7,10,9,7,10,9,7,10,9,7,10,9,7,10,9,7,10,9,7,10,9,7,10,9,7,10,9,8,"Cell3500"
"Cell3501",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,5,"Cell3501"
"Cell3502",17,17,15,17,17,15,17,17,15,17,17,15,17,17,15,18,17,15,18,17,15,18,17,15,18,17,16,18,17,16,18,17,17,18,17,17,18,17,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,18,"Cell3502"
"Cell3503",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell3503"
"Cell3504",9,8,7,9,8,7,9,8,7,9,8,7,9,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,9,7,10,9,7,10,9,7,10,9,7,10,9,7,10,9,7,10,9,7,10,9,7,10,9,7,10,9,8,"Cell3504"
"Cell3505",15,15,13,15,15,13,15,15,13,15,15,13,15,15,13,16,15,13,16,15,13,16,15,13,16,15,14,16,15,14,16,15,14,16,15,15,16,15,15,16,16,15,16,16,15,16,16,15,16,16,15,16,16,15,16,16,15,16,16,15,16,16,15,16,16,15,16,16,16,"Cell3505"
"Cell3506",6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,7,"Cell3506"
"Cell3507",10,9,8,10,9,8,10,9,8,11,9,8,10,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,10,8,11,10,8,11,10,8,11,10,9,11,10,9,11,10,9,11,10,9,11,10,9,11,11,10,11,10,11,"Cell3507"
"Cell3508",8,11,1,8,11,1,8,11,1,8,11,1,8,11,1,9,11,1,9,11,1,9,11,19,9,11,19,9,11,18,9,11,16,9,11,13,9,11,13,9,12,12,9,12,12,9,12,11,9,12,8,9,12,8,9,12,8,9,12,8,9,12,8,9,12,9,9,12,9,"Cell3508"
"Cell3509",20,20,18,20,20,18,20,20,18,20,20,18,20,20,18,21,20,19,21,20,19,21,20,20,21,20,20,21,20,20,21,20,20,21,20,20,21,20,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,21,"Cell3509"
"Cell3510",2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,2,2,2,3,2,2,"Cell3510"
"Cell3511",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell3511"
"Cell3512",18,18,16,18,18,16,18,18,16,19,18,16,18,18,16,19,18,16,19,18,16,19,18,16,19,18,17,19,18,17,19,18,18,19,18,18,19,18,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,20,18,19,19,20,"Cell3512"
"Cell3513",7,6,1,7,6,1,7,6,1,7,6,1,7,6,1,8,6,1,8,6,1,8,6,1,8,6,13,8,6,13,8,6,11,8,6,11,8,6,11,8,7,9,8,7,9,8,7,9,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,8,8,7,10,"Cell3513"
"Cell3514",22,22,19,22,22,19,22,22,19,22,22,19,22,22,19,23,22,20,23,22,20,23,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,22,22,21,23,23,22,"Cell3514"
"Cell3515",16,16,14,16,16,14,16,16,14,16,16,14,16,16,14,17,16,14,17,16,14,17,16,14,17,16,15,17,16,15,17,16,15,17,16,16,17,16,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,17,"Cell3515"
"Cell3516",7,6,1,7,6,1,7,6,1,7,6,1,7,6,1,8,6,18,8,6,18,8,6,18,8,6,13,8,6,13,8,6,11,8,6,11,8,6,11,8,7,9,8,7,9,8,7,9,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,8,8,7,10,"Cell3516"
"Cell3517",16,16,14,16,16,14,16,16,14,16,16,14,16,16,14,17,16,14,17,16,14,17,16,14,17,16,15,17,16,15,17,16,15,17,16,16,17,16,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,16,17,17,17,"Cell3517"
"Cell3518",22,22,19,22,22,19,22,22,19,22,22,19,22,22,19,23,22,20,23,22,20,23,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,22,22,21,23,23,22,"Cell3518"
"Cell3519",17,17,15,17,17,15,17,17,15,17,17,15,17,17,15,18,17,15,18,17,15,18,17,15,18,17,16,18,17,16,18,17,17,18,17,17,18,17,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,18,"Cell3519"
"Cell3520",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell3520"
"Cell3521",25,25,22,25,25,22,25,25,23,25,25,23,25,25,23,26,25,24,26,25,24,26,25,25,26,25,25,26,25,25,26,25,25,26,25,25,26,25,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,26,"Cell3521"
"Cell3522",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,5,"Cell3522"
"Cell3523",22,22,19,22,22,19,22,22,19,22,22,19,22,22,19,23,22,20,23,22,20,23,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,22,22,21,23,23,22,"Cell3523"
"Cell3524",22,22,19,22,22,19,22,22,19,22,22,19,22,22,19,23,22,20,23,22,20,23,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,22,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,23,23,21,22,22,21,23,23,22,"Cell3524"
"Cell3525",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,4,"Cell3525"
"Cell3526",19,19,17,19,19,17,19,19,17,18,19,17,19,19,17,20,19,17,20,19,17,20,19,17,20,19,18,20,19,19,20,19,19,20,19,19,20,19,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,20,19,20,19,19,20,20,19,"Cell3526"
"Cell3527",17,17,15,17,17,15,17,17,15,17,17,15,17,17,15,18,17,15,18,17,15,18,17,15,18,17,16,18,17,16,18,17,17,18,17,17,18,17,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,18,"Cell3527"
"Cell3528",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell3528"
"Cell3529",10,9,8,10,9,8,10,9,8,11,9,8,10,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,10,8,11,10,8,11,10,8,11,10,9,11,10,9,11,10,9,11,10,9,11,10,9,11,11,10,11,10,11,"Cell3529"
"Cell3530",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell3530"
"Cell3531",18,18,16,18,18,16,18,18,16,19,18,16,18,18,16,19,18,16,19,18,16,19,18,16,19,18,17,19,18,17,19,18,18,19,18,18,19,18,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,20,18,19,19,20,"Cell3531"
"Cell3532",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,6,"Cell3532"
"Cell3533",8,11,1,8,11,1,8,11,1,8,11,1,8,11,1,9,11,1,9,11,1,9,11,19,9,11,19,9,11,18,9,11,16,9,11,13,9,11,13,9,12,12,9,12,12,9,12,11,9,12,8,9,12,8,9,12,8,9,12,8,9,12,8,9,12,9,9,12,9,"Cell3533"
"Cell3534",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell3534"
"Cell3535",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,4,"Cell3535"
"Cell3536",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,3,3,1,2,3,3,"Cell3536"
"Cell3537",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell3537"
"Cell3538",20,20,18,20,20,18,20,20,18,20,20,18,20,20,18,21,20,19,21,20,19,21,20,20,21,20,20,21,20,20,21,20,20,21,20,20,21,20,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,21,"Cell3538"
"Cell3539",6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,7,"Cell3539"
"Cell3540",26,26,23,26,26,23,26,26,24,26,26,24,26,26,24,27,26,25,27,26,25,27,26,26,27,26,26,27,26,26,27,26,26,27,26,26,27,26,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,27,"Cell3540"
"Cell3541",23,23,20,23,23,20,23,23,20,23,23,20,23,23,20,24,23,21,24,23,21,24,23,22,24,23,22,24,23,22,24,23,22,24,23,22,24,23,22,24,24,22,24,24,22,24,24,22,24,24,23,24,24,23,24,24,23,24,24,23,24,24,23,24,24,23,24,24,24,"Cell3541"
"Cell3542",12,12,10,12,12,10,12,12,10,12,12,10,12,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,13,11,13,13,11,13,13,12,13,13,12,13,13,12,13,13,12,13,13,12,13,13,12,13,13,12,13,13,13,"Cell3542"
"Cell3543",20,20,18,20,20,18,20,20,18,20,20,18,20,20,18,21,20,19,21,20,19,21,20,20,21,20,20,21,20,20,21,20,20,21,20,20,21,20,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,21,"Cell3543"
"Cell3544",15,15,13,15,15,13,15,15,13,15,15,13,15,15,13,16,15,13,16,15,13,16,15,13,16,15,14,16,15,14,16,15,14,16,15,15,16,15,15,16,16,15,16,16,15,16,16,15,16,16,15,16,16,15,16,16,15,16,16,15,16,16,15,16,16,15,16,16,16,"Cell3544"
"Cell3545",7,6,1,7,6,1,7,6,1,7,6,1,7,6,1,8,6,18,8,6,18,8,6,18,8,6,13,8,6,13,8,6,11,8,6,11,8,6,11,8,7,9,8,7,9,8,7,9,8,7,10,8,7,10,8,7,10,8,7,10,8,7,10,8,7,8,8,7,10,"Cell3545"
"Cell3546",12,12,10,12,12,10,12,12,10,12,12,10,12,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,12,10,13,13,11,13,13,11,13,13,12,13,13,12,13,13,12,13,13,12,13,13,12,13,13,12,13,13,12,13,13,13,"Cell3546"
"Cell3547",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,5,"Cell3547"
"Cell3548",18,18,16,18,18,16,18,18,16,19,18,16,18,18,16,19,18,16,19,18,16,19,18,16,19,18,17,19,18,17,19,18,18,19,18,18,19,18,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,19,18,19,20,18,19,19,20,"Cell3548"
"Cell3549",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,4,"Cell3549"
"Cell3550",23,23,20,23,23,20,23,23,20,23,23,20,23,23,20,24,23,21,24,23,21,24,23,22,24,23,22,24,23,22,24,23,22,24,23,22,24,23,22,24,24,22,24,24,22,24,24,22,24,24,23,24,24,23,24,24,23,24,24,23,24,24,23,24,24,23,24,24,24,"Cell3550"
"Cell3551",25,25,22,25,25,22,25,25,23,25,25,23,25,25,23,26,25,24,26,25,24,26,25,25,26,25,25,26,25,25,26,25,25,26,25,25,26,25,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,26,"Cell3551"
"Cell3552",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell3552"
"Cell3553",26,26,23,26,26,23,26,26,24,26,26,24,26,26,24,27,26,25,27,26,25,27,26,26,27,26,26,27,26,26,27,26,26,27,26,26,27,26,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,26,27,27,27,"Cell3553"
"Cell3554",8,11,1,8,11,1,8,11,1,8,11,1,8,11,1,9,11,1,9,11,1,9,11,19,9,11,19,9,11,18,9,11,16,9,11,13,9,11,13,9,12,12,9,12,12,9,12,11,9,12,8,9,12,8,9,12,8,9,12,8,9,12,8,9,12,9,9,12,9,"Cell3554"
"Cell3555",24,24,21,24,24,21,24,24,22,24,24,22,24,24,22,25,24,23,25,24,23,25,24,24,25,24,24,25,24,24,25,24,24,25,24,24,25,24,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,25,"Cell3555"
"Cell3556",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,5,"Cell3556"
"Cell3557",14,14,12,14,14,12,14,14,12,14,14,12,14,14,12,15,14,12,15,14,12,15,14,12,15,14,12,15,14,12,15,14,13,15,14,14,15,14,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,14,15,15,15,"Cell3557"
"Cell3558",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,5,6,6,6,"Cell3558"
"Cell3559",6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,6,7,8,7,"Cell3559"
"Cell3560",3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,4,"Cell3560"
"Cell3561",25,25,22,25,25,22,25,25,23,25,25,23,25,25,23,26,25,24,26,25,24,26,25,25,26,25,25,26,25,25,26,25,25,26,25,25,26,25,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,25,26,26,26,"Cell3561"
"Cell3562",10,9,8,10,9,8,10,9,8,11,9,8,10,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,9,8,11,10,8,11,10,8,11,10,8,11,10,9,11,10,9,11,10,9,11,10,9,11,10,9,11,11,10,11,10,11,"Cell3562"
"Cell3563",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,3,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,1,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,2,3,1,3,3,1,2,3,3,"Cell3563"
"Cell3564",23,23,20,23,23,20,23,23,20,23,23,20,23,23,20,24,23,21,24,23,21,24,23,22,24,23,22,24,23,22,24,23,22,24,23,22,24,23,22,24,24,22,24,24,22,24,24,22,24,24,23,24,24,23,24,24,23,24,24,23,24,24,23,24,24,23,24,24,24,"Cell3564"
"Cell3565",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,4,5,5,5,"Cell3565"
"Cell3566",20,20,18,20,20,18,20,20,18,20,20,18,20,20,18,21,20,19,21,20,19,21,20,20,21,20,20,21,20,20,21,20,20,21,20,20,21,20,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,20,21,21,21,"Cell3566"
"Cell3567",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell3567"
"Cell3568",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell3568"
"Cell3569",13,13,11,13,13,11,13,13,11,13,13,11,13,13,11,14,13,11,14,13,11,14,13,11,14,13,11,14,13,11,14,13,12,14,13,12,14,13,12,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,13,14,14,14,"Cell3569"
