cells,SC3-00,UMAP_KMEANS-00,TSNE_KMEANS-00,SC3-05,UMAP_KMEANS-05,TSNE_KMEANS-05,SC3-10,UMAP_KMEANS-10,TSNE_KMEANS-10,SC3-15,UMAP_KMEANS-15,TSNE_KMEANS-15,SC3-20,UMAP_KMEANS-20,TSNE_KMEANS-20,SC3-25,UMAP_KMEANS-25,TSNE_KMEANS-25,SC3-30,UMAP_KMEANS-30,TSNE_KMEANS-30,SC3-35,UMAP_KMEANS-35,TSNE_KMEANS-35,SC3-40,UMAP_KMEANS-40,TSNE_KMEANS-40,SC3-45,UMAP_KMEANS-45,TSNE_KMEANS-45,SC3-50,UMAP_KMEANS-50,TSNE_KMEANS-50,SC3-55,UMAP_KMEANS-55,TSNE_KMEANS-55,SC3-60,UMAP_KMEANS-60,TSNE_KMEANS-60,SC3-65,UMAP_KMEANS-65,TSNE_KMEANS-65,SC3-70,UMAP_KMEANS-70,TSNE_KMEANS-70,SC3-75,UMAP_KMEANS-75,TSNE_KMEANS-75,SC3-80,UMAP_KMEANS-80,TSNE_KMEANS-80,SC3-85,UMAP_KMEANS-85,TSNE_KMEANS-85,SC3-90,UMAP_KMEANS-90,TSNE_KMEANS-90,SC3-95,UMAP_KMEANS-95,TSNE_KMEANS-95,SC3-100,UMAP_KMEANS-100,TSNE_KMEANS-100
Cell3496,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27
Cell3497,28,39,6,28,39,6,28,39,6,28,39,6,28,39,6,28,39,6,28,39,6,28,39,6,28,39,6,28,39,6,28,39,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6
Cell3498,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,19,7,3,10,7
Cell3499,26,28,19,26,28,19,26,28,19,26,28,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,25,18,19
Cell35,5,6,23,5,6,23,5,6,23,5,6,23,5,6,23,5,6,23,5,6,23,5,6,23,5,6,23,5,6,23,5,6,23,5,6,23,5,6,23,5,6,23,5,6,23,5,6,23,5,6,23,5,6,21,5,6,21,5,6,21,5,6,21
Cell350,2,33,25,2,33,25,2,33,25,2,33,25,2,33,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,1,3,25
Cell3500,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10
Cell3501,2,33,25,2,33,25,2,33,25,2,33,25,2,33,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,1,3,25
Cell3502,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18
Cell3503,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28
Cell3504,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8
Cell3505,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8
Cell3506,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27
Cell3507,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,17,17,1,9,17,1,9
Cell3508,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,9,17,1,9,17,1,9
Cell3509,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,1,3,25
Cell351,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20,21,11,20
Cell3510,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4
Cell3511,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27
Cell3512,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28
Cell3513,2,16,25,2,16,25,2,16,25,2,16,25,2,16,25,2,16,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,1,3,25
Cell3514,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27
Cell3515,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32
Cell3516,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18
Cell3517,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32
Cell3518,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19
Cell3519,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13
Cell352,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18
Cell3520,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,36,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11
Cell3521,5,27,21,5,27,21,5,27,21,5,27,21,5,27,21,5,27,21,5,27,21,5,27,21,5,27,21,5,27,21,5,27,21,5,27,21,5,27,21,5,27,21,5,27,21,5,27,21,5,27,21,5,6,21,5,6,21,5,6,21,5,6,21
Cell3522,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6
Cell3523,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29
Cell3524,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28
Cell3525,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31
Cell3526,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,26,18,19,25,18,19
Cell3527,24,32,5,24,32,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5
Cell3528,3,38,24,3,38,24,3,38,24,3,38,24,3,38,24,3,38,24,3,38,24,3,38,24,3,38,24,3,38,24,3,38,24,3,38,24,3,38,24,3,38,24,3,38,24,3,38,24,3,38,24,3,38,24,3,38,24,3,19,7,3,10,7
Cell3529,28,39,6,28,39,6,28,39,6,28,39,6,28,39,6,28,39,6,28,39,6,28,39,6,28,39,6,28,39,6,28,39,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6
Cell353,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13
Cell3530,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28
Cell3531,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,35,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10
Cell3532,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10
Cell3533,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,34,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10
Cell3534,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32
Cell3535,28,20,22,28,20,22,28,20,22,28,20,22,28,20,22,28,20,22,28,20,22,28,20,22,28,20,22,28,20,22,28,20,22,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6,28,20,6
Cell3536,33,35,12,33,35,12,33,35,12,33,35,12,33,35,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12
Cell3537,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19
Cell3538,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5,24,12,5
Cell3539,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,6,21,5,6,21,5,6,21
Cell354,12,4,30,12,4,30,12,4,30,12,4,30,12,4,3,12,4,3,12,4,3,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1
Cell3540,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27
Cell3541,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27,10,29,27
Cell3542,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28
Cell3543,5,7,23,5,7,23,5,7,23,5,7,23,5,7,23,5,7,23,5,7,23,5,7,23,5,7,23,5,7,23,5,7,23,5,7,23,5,7,23,5,7,23,5,7,23,5,7,23,5,7,23,5,6,21,5,6,21,5,6,21,5,6,21
Cell3544,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19
Cell3545,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28
Cell3546,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18
Cell3547,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8
Cell3548,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,37,17,1,9,17,1,9,17,1,9
Cell3549,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12
Cell355,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11
Cell3550,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32
Cell3551,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,24,3,19,7,3,10,7
Cell3552,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,6,21,5,6,21,5,6,21
Cell3553,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,1,3,25
Cell3554,12,4,30,12,4,30,12,4,30,12,4,30,12,4,3,12,4,3,12,4,3,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1
Cell3555,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29
Cell3556,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28
Cell3557,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8
Cell3558,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8
Cell3559,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2
Cell356,8,2,40,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2,8,2,2
Cell3560,12,4,30,12,4,30,12,4,30,12,4,30,12,4,3,12,4,3,12,4,3,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1
Cell3561,15,36,33,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15
Cell3562,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,31,37,26,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8
Cell3563,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,38,7,3,19,7,3,10,7
Cell3564,2,16,25,2,16,25,2,16,25,2,16,25,2,16,25,2,16,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,1,3,25
Cell3565,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32
Cell3566,12,4,3,12,4,3,12,4,3,12,4,3,12,4,3,12,4,3,12,4,3,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1
Cell3567,11,29,27,11,29,27,11,29,27,11,29,27,11,29,27,11,29,27,11,29,27,11,29,27,11,29,27,11,29,27,11,29,27,11,29,27,11,29,27,11,29,27,11,29,27,11,29,27,11,29,27,11,29,27,11,29,27,11,29,27,10,29,27
Cell3568,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28,6,15,28
Cell3569,12,4,3,12,4,3,12,4,3,12,4,3,12,4,3,12,4,3,12,4,3,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1
Cell357,15,36,33,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15,15,36,15
Cell3570,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8,27,37,8
Cell3571,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5,30,8,5
Cell3572,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,35,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11,14,30,11
Cell3573,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18,34,17,18
Cell3574,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19,37,25,19
Cell3575,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27,9,5,27
Cell3576,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13,32,23,13
Cell3577,22,24,14,22,24,14,22,24,14,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4,22,24,4
Cell3578,13,21,39,13,21,39,13,21,39,13,21,39,13,21,39,13,21,39,13,21,39,13,21,39,13,21,39,13,21,39,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31,13,21,31
Cell3579,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29,29,34,29
Cell358,39,36,33,39,36,15,39,36,15,39,36,15,39,36,15,39,36,15,39,36,15,39,36,15,39,36,15,39,36,15,39,36,15,39,36,15,39,36,15,39,36,15,39,36,15,39,36,15,39,36,15,39,36,15,39,36,15,39,36,15,15,36,15
Cell3580,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,24,3,10,7,3,10,7
Cell3581,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,9,21,5,6,21,5,6,21,5,6,21
Cell3582,23,4,1,23,4,1,23,4,1,23,4,1,23,4,1,23,4,1,23,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1,12,4,1
Cell3583,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32,16,26,32
Cell3584,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10,18,14,10
Cell3585,33,35,12,33,35,12,33,35,12,33,35,12,33,35,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12,33,13,12
Cell3586,3,19,38,3,19,38,3,19,38,3,19,38,3,19,38,3,19,38,3,19,38,3,19,38,3,19,38,3,19,38,3,19,38,3,19,38,3,19,38,3,19,38,3,19,38,3,19,38,3,19,38,3,19,38,3,19,38,3,19,7,3,10,7
