cells,SC3-00,UMAP_KMEANS-00,TSNE_KMEANS-00,SC3-05,UMAP_KMEANS-05,TSNE_KMEANS-05,SC3-10,UMAP_KMEANS-10,TSNE_KMEANS-10,SC3-15,UMAP_KMEANS-15,TSNE_KMEANS-15,SC3-20,UMAP_KMEANS-20,TSNE_KMEANS-20,SC3-25,UMAP_KMEANS-25,TSNE_KMEANS-25,SC3-30,UMAP_KMEANS-30,TSNE_KMEANS-30,SC3-35,UMAP_KMEANS-35,TSNE_KMEANS-35,SC3-40,UMAP_KMEANS-40,TSNE_KMEANS-40,SC3-45,UMAP_KMEANS-45,TSNE_KMEANS-45,SC3-50,UMAP_KMEANS-50,TSNE_KMEANS-50,SC3-55,UMAP_KMEANS-55,TSNE_KMEANS-55,SC3-60,UMAP_KMEANS-60,TSNE_KMEANS-60,SC3-65,UMAP_KMEANS-65,TSNE_KMEANS-65,SC3-70,UMAP_KMEANS-70,TSNE_KMEANS-70,SC3-75,UMAP_KMEANS-75,TSNE_KMEANS-75,SC3-80,UMAP_KMEANS-80,TSNE_KMEANS-80,SC3-85,UMAP_KMEANS-85,TSNE_KMEANS-85,SC3-90,UMAP_KMEANS-90,TSNE_KMEANS-90,SC3-95,UMAP_KMEANS-95,TSNE_KMEANS-95,SC3-100,UMAP_KMEANS-100,TSNE_KMEANS-100
Cell3085,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11
Cell3086,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31
Cell3087,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,7,29,17,7,29,17,7,29,17,7,29,17
Cell3088,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,27,27,39,27,27,39,27,27,39,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1
Cell3089,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21
Cell309,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18
Cell3090,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1
Cell3091,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18
Cell3092,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12
Cell3093,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38
Cell3094,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15,26,40,15
Cell3095,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,27,27,39,27,27,39,27,27,39,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1
Cell3096,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12
Cell3097,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,18,2,25,18,2,25,18,2,25,18,2,25,18,2,25,18,2,25,18,2,25
Cell3098,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,27,27,39,27,27,39,27,27,39,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1
Cell3099,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31
Cell31,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38
Cell310,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38
Cell3100,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3
Cell3101,29,6,22,29,6,22,29,6,22,29,6,22,29,6,22,29,6,22,29,6,22,29,6,22,29,6,22,29,6,22,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20
Cell3102,13,22,38,13,22,38,13,22,38,13,22,38,13,22,38,13,22,38,13,22,38,13,22,38,13,22,38,13,22,38,13,16,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38
Cell3103,11,28,23,11,28,23,11,28,23,11,28,23,11,28,23,11,28,23,11,28,23,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14
Cell3104,13,22,38,13,22,38,13,22,38,13,22,38,13,22,38,13,22,38,13,22,38,13,22,38,13,22,38,13,22,38,13,16,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38
Cell3105,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3
Cell3106,29,7,20,29,7,20,29,7,20,29,7,20,29,7,20,29,7,20,29,7,20,29,7,20,29,7,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20
Cell3107,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,18,2,25,18,2,25,18,2,25,18,2,25,18,2,25,18,2,25,18,2,25
Cell3108,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24
Cell3109,3,34,40,3,34,40,3,34,40,3,34,40,3,34,40,3,34,40,3,34,40,3,34,40,3,34,40,3,34,40,3,34,40,3,34,40,3,34,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2
Cell311,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34,20,17,34
Cell3110,11,30,14,11,30,14,11,30,14,11,30,14,11,30,14,11,30,14,11,30,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14
Cell3111,22,11,26,22,11,26,22,11,26,22,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26
Cell3112,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,18,2,25,18,2,25,18,2,25,18,2,25,18,2,25,18,2,25,18,2,25
Cell3113,22,11,26,22,11,26,22,11,26,22,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26
Cell3114,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4
Cell3115,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,16,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38
Cell3116,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,27,27,39,27,27,39,27,27,39,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1
Cell3117,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5
Cell3118,30,23,35,30,23,35,30,23,35,30,23,35,30,23,35,30,23,35,30,23,35,30,23,35,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18
Cell3119,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,7,29,17,7,29,17,7,29,17,7,29,17
Cell312,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1
Cell3120,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,27,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1
Cell3121,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,7,29,17,7,29,17,7,29,17,7,29,17
Cell3122,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17
Cell3123,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21
Cell3124,16,37,36,16,37,36,16,37,36,16,37,36,16,37,36,16,37,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36
Cell3125,30,21,35,30,21,35,30,21,35,30,21,35,30,21,35,30,21,35,30,21,35,30,21,35,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18
Cell3126,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,27,27,39,27,27,39,27,27,39,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1
Cell3127,3,26,2,3,26,2,3,26,2,3,26,2,3,26,2,3,26,2,3,26,2,3,26,2,3,26,2,3,26,2,3,26,2,3,26,2,3,26,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2
Cell3128,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17,7,29,17
Cell3129,15,31,16,15,31,16,15,31,16,15,31,16,15,31,16,15,31,16,15,31,16,15,31,16,15,31,16,15,31,6,15,31,6,15,31,6,15,31,6,15,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6
Cell313,16,37,36,16,37,36,16,37,36,16,37,36,16,37,36,16,37,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36
Cell3130,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4
Cell3131,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4
Cell3132,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33,10,39,33
Cell3133,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21
Cell3134,16,37,36,16,37,36,16,37,36,16,37,36,16,37,36,16,37,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36
Cell3135,13,22,38,13,22,38,13,22,38,13,22,38,13,22,38,13,22,38,13,22,38,13,22,38,13,22,38,13,22,38,13,16,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38
Cell3136,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38
Cell3137,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,27,27,39,27,27,39,27,27,39,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1
Cell3138,16,37,36,16,37,36,16,37,36,16,37,36,16,37,36,16,37,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36
Cell3139,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20
Cell314,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,35,33,13,35,33,13,35,33,13,35,33,13,35,33,13,28,33,12,28,33,12
Cell3140,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26
Cell3141,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31,8,19,31
Cell3142,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14,11,28,14
Cell3143,22,11,26,22,11,26,22,11,26,22,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26
Cell3144,6,12,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26
Cell3145,29,7,20,29,7,20,29,7,20,29,7,20,29,7,20,29,7,20,29,7,20,29,7,20,29,7,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20,29,6,20
Cell3146,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12
Cell3147,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12,28,33,12
Cell3148,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,27,4,39,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1
Cell3149,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24
Cell315,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,25,29,37,7,29,17,7,29,17,7,29,17,7,29,17
Cell3150,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11
Cell3151,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21,34,10,21
Cell3152,14,31,8,14,31,8,14,31,8,14,31,8,14,31,8,14,31,8,14,31,8,14,31,8,14,31,8,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6
Cell3153,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28,2,32,28
Cell3154,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,27,27,39,27,27,39,27,27,39,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1
Cell3155,14,31,16,14,31,16,14,31,16,14,31,16,14,31,16,14,31,16,14,31,16,14,31,16,14,31,16,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6
Cell3156,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18
Cell3157,5,38,27,5,38,27,5,38,4,5,38,4,5,38,4,5,38,4,5,38,4,5,38,4,5,38,4,5,38,4,5,38,4,5,38,4,5,38,4,5,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4
Cell3158,33,17,9,33,17,9,33,17,9,33,17,9,33,17,9,33,17,9,33,17,9,33,17,9,33,17,9,33,17,9,33,17,9,33,17,9,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3
Cell3159,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,35,33,13,35,33,13,35,33,13,35,33,13,35,33,13,28,33,12,28,33,12
Cell316,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11,9,36,11
Cell3160,3,35,40,3,35,40,3,35,40,3,35,40,3,35,40,3,35,40,3,35,40,3,35,40,3,35,40,3,35,40,3,35,40,3,35,40,3,35,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2
Cell3161,14,31,16,14,31,16,14,31,16,14,31,16,14,31,16,14,31,16,14,31,16,14,31,16,14,31,16,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6,14,31,6
Cell3162,16,37,36,16,37,36,16,37,36,16,37,36,16,37,36,16,37,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36,16,9,36
Cell3163,3,35,40,3,35,40,3,35,40,3,35,40,3,35,40,3,35,40,3,35,40,3,35,40,3,35,40,3,35,40,3,35,40,3,35,40,3,35,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2,3,18,2
Cell3164,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,32,27,39,27,27,39,27,27,39,27,27,39,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1,24,4,1
Cell3165,5,38,4,5,38,4,5,38,4,5,38,4,5,38,4,5,38,4,5,38,4,5,38,4,5,38,4,5,38,4,5,38,4,5,38,4,5,38,4,5,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4
Cell3166,30,21,35,30,21,35,30,21,35,30,21,35,30,21,35,30,21,35,30,21,35,30,21,35,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18,30,21,18
Cell3167,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38,13,14,38
Cell3168,40,10,21,40,10,21,40,10,21,40,10,21,40,10,21,40,10,21,40,10,21,40,10,21,40,10,21,40,10,21,40,10,21,40,10,21,40,10,21,40,10,21,40,10,21,40,10,21,40,10,21,40,10,21,40,10,21,40,10,21,40,10,21
Cell3169,31,25,32,31,25,32,31,25,32,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10,31,25,10
Cell317,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,19,2,25,18,2,25,18,2,25,18,2,25,18,2,25,18,2,25,18,2,25,18,2,25
Cell3170,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3
Cell3171,4,38,27,4,38,27,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4,4,38,4
Cell3172,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24,37,5,24
Cell3173,1,8,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5,1,3,5
Cell3174,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,29,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3,33,17,3
Cell3175,22,11,26,22,11,26,22,11,26,22,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26,6,1,26
