cells,SC3-00,UMAP_KMEANS-00,TSNE_KMEANS-00,SC3-05,UMAP_KMEANS-05,TSNE_KMEANS-05,SC3-10,UMAP_KMEANS-10,TSNE_KMEANS-10,SC3-15,UMAP_KMEANS-15,TSNE_KMEANS-15,SC3-20,UMAP_KMEANS-20,TSNE_KMEANS-20,SC3-25,UMAP_KMEANS-25,TSNE_KMEANS-25,SC3-30,UMAP_KMEANS-30,TSNE_KMEANS-30,SC3-35,UMAP_KMEANS-35,TSNE_KMEANS-35,SC3-40,UMAP_KMEANS-40,TSNE_KMEANS-40,SC3-45,UMAP_KMEANS-45,TSNE_KMEANS-45,SC3-50,UMAP_KMEANS-50,TSNE_KMEANS-50,SC3-55,UMAP_KMEANS-55,TSNE_KMEANS-55,SC3-60,UMAP_KMEANS-60,TSNE_KMEANS-60,SC3-65,UMAP_KMEANS-65,TSNE_KMEANS-65,SC3-70,UMAP_KMEANS-70,TSNE_KMEANS-70,SC3-75,UMAP_KMEANS-75,TSNE_KMEANS-75,SC3-80,UMAP_KMEANS-80,TSNE_KMEANS-80,SC3-85,UMAP_KMEANS-85,TSNE_KMEANS-85,SC3-90,UMAP_KMEANS-90,TSNE_KMEANS-90,SC3-95,UMAP_KMEANS-95,TSNE_KMEANS-95,SC3-100,UMAP_KMEANS-100,TSNE_KMEANS-100
Cell3122,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39
Cell3123,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,10,22,14,4,22,14,4,22,14,4
Cell3124,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3
Cell3125,30,35,23,30,35,23,30,35,23,30,35,23,30,35,23,30,35,23,30,35,23,30,35,23,30,35,23,30,35,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23
Cell3126,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18
Cell3127,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24
Cell3128,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3
Cell3129,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21
Cell313,8,37,31,8,37,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31
Cell3130,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24
Cell3131,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2
Cell3132,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2
Cell3133,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40
Cell3134,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,34,7,38
Cell3135,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31
Cell3136,11,23,28,11,23,28,11,23,28,11,23,28,11,23,28,11,23,28,11,23,28,11,23,28,11,23,28,11,23,28,11,23,28,11,23,28,11,23,28,11,23,28,11,23,28,11,23,28,11,23,8,11,23,1,11,23,1,11,23,1,10,23,1
Cell3137,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17
Cell3138,11,23,28,11,23,28,11,23,28,11,23,28,11,23,28,11,23,28,11,23,28,11,23,28,11,23,28,11,23,28,11,23,28,11,23,28,11,23,28,11,23,28,11,23,28,11,23,28,11,23,8,11,23,1,11,23,1,11,23,1,10,23,1
Cell3139,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,34,7,38
Cell314,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17
Cell3140,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39
Cell3141,8,37,31,8,37,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31
Cell3142,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29
Cell3143,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,34,7,38
Cell3144,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31
Cell3145,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24
Cell3146,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27
Cell3147,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3
Cell3148,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39
Cell3149,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9
Cell315,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29
Cell3150,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27,2,13,27
Cell3151,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19
Cell3152,8,37,31,8,37,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31
Cell3153,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19
Cell3154,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14
Cell3155,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19
Cell3156,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21
Cell3157,8,37,31,8,37,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31
Cell3158,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2
Cell3159,22,14,4,22,14,4,22,14,4,22,14,4,22,14,4,22,14,4,22,14,4,22,14,4,22,14,4,22,14,4,22,14,4,22,14,4,22,14,4,22,14,4,22,14,4,22,14,4,22,14,4,22,14,4,22,14,4,22,14,4,22,14,4
Cell316,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31
Cell3160,11,23,20,11,23,20,11,23,20,11,23,20,11,23,20,11,23,20,11,23,20,11,23,20,11,23,20,11,23,20,11,23,20,11,23,20,11,23,20,11,23,20,11,23,20,11,23,20,11,23,8,11,23,1,11,23,1,11,23,1,10,23,1
Cell3161,11,33,28,11,33,28,11,33,28,11,33,28,11,33,28,11,33,28,11,33,28,11,33,28,11,33,28,11,33,28,11,33,28,11,33,28,11,23,28,11,23,28,11,23,28,11,23,28,11,23,8,11,23,1,11,23,1,11,23,1,10,23,1
Cell3162,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23
Cell3163,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,34,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40,32,8,40
Cell3164,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,34,7,38
Cell3165,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31
Cell3166,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24,5,24,24
Cell3167,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9
Cell3168,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19
Cell3169,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29
Cell317,6,20,32,6,20,32,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12
Cell3170,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,34,7,38
Cell3171,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17
Cell3172,30,35,23,30,35,23,30,35,23,30,35,23,30,35,23,30,35,23,30,35,23,30,35,23,30,35,23,30,35,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23
Cell3173,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19
Cell3174,23,22,33,23,22,33,23,22,33,23,22,33,23,22,33,23,22,33,23,22,33,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9
Cell3175,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6
Cell3176,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3
Cell3177,18,5,22,18,5,22,18,5,22,18,5,22,18,5,22,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3,18,5,3
Cell3178,22,15,10,22,15,10,22,15,10,22,15,10,22,15,10,22,15,10,22,15,10,22,15,10,22,15,10,22,15,10,22,15,10,22,15,10,22,15,10,22,15,10,22,15,10,22,14,10,22,14,10,22,14,10,22,14,4,22,14,4,22,14,4
Cell3179,14,31,34,14,31,34,14,31,34,14,31,34,14,31,34,14,31,34,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7
Cell318,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19
Cell3180,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,35,7,38,34,7,38
Cell3181,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14
Cell3182,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29
Cell3183,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19
Cell3184,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29
Cell3185,23,22,33,23,22,33,23,22,33,23,22,33,23,22,33,23,22,33,23,22,33,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9,23,22,9
Cell3186,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7
Cell3187,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23
Cell3188,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2
Cell3189,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39
Cell319,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6,19,28,6
Cell3190,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35,20,17,35
Cell3191,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2,29,39,2
Cell3192,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16
Cell3193,22,15,4,22,15,4,22,15,4,22,15,4,22,15,4,22,15,4,22,15,4,22,15,4,22,15,4,22,15,4,22,15,4,22,15,4,22,15,4,22,15,4,22,15,4,22,14,4,22,14,4,22,14,4,22,14,4,22,14,4,22,14,4
Cell3194,14,31,34,14,31,34,14,31,34,14,31,34,14,31,34,14,31,34,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7
Cell3195,26,2,26,26,2,26,26,2,26,26,2,26,26,2,26,26,2,26,26,2,26,26,2,26,26,2,26,26,2,26,26,2,26,26,2,26,26,2,26,26,2,26,26,2,26,26,2,26,26,2,26,26,2,26,26,2,26,26,2,26,26,2,26
Cell3196,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23
Cell3197,1,32,25,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16
Cell3198,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23,30,10,23
Cell3199,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29,7,9,29
Cell32,1,32,25,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16,1,32,16
Cell320,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29
Cell3200,6,20,32,6,20,32,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12,6,20,12
Cell3201,12,19,36,12,19,36,12,19,36,12,19,36,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18,12,19,18
Cell3202,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2,3,6,2
Cell3203,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23
Cell3204,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19
Cell3205,14,31,34,14,31,34,14,31,34,14,31,34,14,31,34,14,31,34,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7,14,31,7
Cell3206,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17,24,21,17
Cell3207,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29,21,4,29
Cell3208,25,36,15,25,36,15,25,36,15,25,36,15,25,36,15,25,36,15,25,36,15,25,36,15,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14
Cell3209,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31,8,30,31
Cell321,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21,27,40,21
Cell3210,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39,4,22,39
Cell3211,25,36,15,25,36,15,25,36,15,25,36,15,25,36,15,25,36,15,25,36,15,25,36,15,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14,25,36,14
Cell3212,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19,9,1,19
