cells,SC3-00,UMAP_KMEANS-00,TSNE_KMEANS-00,SC3-05,UMAP_KMEANS-05,TSNE_KMEANS-05,SC3-10,UMAP_KMEANS-10,TSNE_KMEANS-10,SC3-15,UMAP_KMEANS-15,TSNE_KMEANS-15,SC3-20,UMAP_KMEANS-20,TSNE_KMEANS-20,SC3-25,UMAP_KMEANS-25,TSNE_KMEANS-25,SC3-30,UMAP_KMEANS-30,TSNE_KMEANS-30,SC3-35,UMAP_KMEANS-35,TSNE_KMEANS-35,SC3-40,UMAP_KMEANS-40,TSNE_KMEANS-40,SC3-45,UMAP_KMEANS-45,TSNE_KMEANS-45,SC3-50,UMAP_KMEANS-50,TSNE_KMEANS-50,SC3-55,UMAP_KMEANS-55,TSNE_KMEANS-55,SC3-60,UMAP_KMEANS-60,TSNE_KMEANS-60,SC3-65,UMAP_KMEANS-65,TSNE_KMEANS-65,SC3-70,UMAP_KMEANS-70,TSNE_KMEANS-70,SC3-75,UMAP_KMEANS-75,TSNE_KMEANS-75,SC3-80,UMAP_KMEANS-80,TSNE_KMEANS-80,SC3-85,UMAP_KMEANS-85,TSNE_KMEANS-85,SC3-90,UMAP_KMEANS-90,TSNE_KMEANS-90,SC3-95,UMAP_KMEANS-95,TSNE_KMEANS-95,SC3-100,UMAP_KMEANS-100,TSNE_KMEANS-100
Cell3737,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2
Cell3738,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32
Cell3739,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16
Cell374,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39
Cell3740,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,7,11,8,7,11,8
Cell3741,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36
Cell3742,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40
Cell3743,1,26,9,1,26,9,1,26,9,1,26,9,1,26,9,1,26,9,1,26,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9
Cell3744,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32
Cell3745,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37
Cell3746,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6
Cell3747,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1
Cell3748,17,12,16,17,12,16,17,12,16,17,12,16,17,12,16,17,12,16,17,12,16,17,12,16,17,12,16,17,12,16,17,12,16,17,12,16,17,12,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16
Cell3749,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4,27,39,4
Cell375,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,10,35,39,10,35,39,10,35,39,10,27,39,4,27,39,4
Cell3750,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32
Cell3751,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32
Cell3752,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35
Cell3753,15,38,11,15,38,11,15,38,11,15,38,11,15,38,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11
Cell3754,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33
Cell3755,19,33,16,19,33,16,19,33,16,19,33,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16
Cell3756,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27
Cell3757,19,33,16,19,33,16,19,33,16,19,33,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16
Cell3758,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18
Cell3759,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33
Cell376,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9
Cell3760,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15
Cell3761,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2
Cell3762,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32
Cell3763,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36
Cell3764,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32
Cell3765,23,31,22,23,31,22,23,31,22,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3
Cell3766,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37
Cell3767,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2
Cell3768,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36
Cell3769,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35
Cell377,1,26,9,1,26,9,1,26,9,1,26,9,1,26,9,1,26,9,1,26,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9
Cell3770,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33
Cell3771,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35
Cell3772,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11
Cell3773,15,38,38,15,38,38,15,38,38,15,38,38,15,38,38,15,15,38,15,15,38,15,15,38,15,15,38,15,15,38,15,15,38,15,15,38,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11
Cell3774,23,31,22,23,31,22,23,31,22,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3,23,31,3
Cell3775,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32
Cell3776,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5
Cell3777,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32
Cell3778,28,10,12,28,10,12,28,10,12,28,10,12,28,10,12,28,10,12,28,10,12,28,10,12,28,3,12,28,3,12,28,3,12,28,3,12,28,3,12,28,3,12,28,3,12,28,3,12,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1
Cell3779,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39
Cell378,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16
Cell3780,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26,25,19,26
Cell3781,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,11,24,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,7,11,8,7,11,8
Cell3782,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5
Cell3783,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6
Cell3784,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15,14,17,15
Cell3785,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35
Cell3786,28,3,17,28,3,17,28,3,17,28,3,17,28,3,17,28,3,17,28,3,17,28,3,17,28,3,17,28,3,17,28,3,17,28,3,17,28,3,17,28,3,17,28,3,17,28,3,17,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1
Cell3787,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,10,35,39,10,35,39,10,35,39,10,27,39,4,27,39,4
Cell3788,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,11,24,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,7,11,8,7,11,8
Cell3789,10,22,9,10,22,9,10,22,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9
Cell379,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,30,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16,17,1,16
Cell3790,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2
Cell3791,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32
Cell3792,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35
Cell3793,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,6,18,23,5,18,23,5,18,23
Cell3794,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18
Cell3795,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39,3,14,39
Cell3796,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32
Cell3797,36,7,40,36,7,40,36,7,40,36,7,40,36,7,40,36,7,40,36,7,40,36,7,40,36,7,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40,36,6,40
Cell3798,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2,31,39,2
Cell3799,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36,16,25,36
Cell38,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27
Cell380,11,28,30,11,28,30,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27
Cell3800,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35,22,36,35
Cell3801,9,40,28,9,40,28,9,40,28,9,40,28,9,40,28,9,40,28,9,40,28,9,40,28,9,40,28,9,40,28,9,40,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28,9,13,28
Cell3802,15,15,21,15,15,21,15,15,21,15,15,21,15,15,21,15,15,21,15,15,21,15,15,21,15,15,21,15,15,21,15,15,21,15,15,21,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11,15,15,11
Cell3803,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,11,24,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,7,11,8,7,11,8
Cell3804,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32
Cell3805,1,9,9,1,9,9,1,9,9,1,9,9,1,9,9,1,9,9,1,9,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9,1,8,9
Cell3806,10,22,9,10,22,9,10,22,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9,10,16,9
Cell3807,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32
Cell3808,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18
Cell3809,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1,28,3,1
Cell381,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,11,24,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,7,11,8,7,11,8
Cell3810,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36
Cell3811,19,33,16,19,33,16,19,33,16,19,33,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16,19,29,16
Cell3812,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27,11,28,27
Cell3813,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5,26,27,5
Cell3814,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37,32,5,37
Cell3815,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32
Cell3816,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18,12,32,18
Cell3817,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,23,24,8,11,24,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,8,11,8,7,11,8,7,11,8
Cell3818,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6,34,2,6
Cell3819,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33
Cell382,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,13,35,39,10,35,39,10,35,39,10,35,39,10,27,39,4,27,39,4
Cell3820,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32
Cell3821,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32,4,4,32
Cell3822,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33
Cell3823,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33
Cell3824,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36,33,27,36
Cell3825,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32,21,37,32
Cell3826,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33,13,24,33
Cell3827,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6,30,37,6
