cells,SC3-00,UMAP_KMEANS-00,TSNE_KMEANS-00,SC3-05,UMAP_KMEANS-05,TSNE_KMEANS-05,SC3-10,UMAP_KMEANS-10,TSNE_KMEANS-10,SC3-15,UMAP_KMEANS-15,TSNE_KMEANS-15,SC3-20,UMAP_KMEANS-20,TSNE_KMEANS-20,SC3-25,UMAP_KMEANS-25,TSNE_KMEANS-25,SC3-30,UMAP_KMEANS-30,TSNE_KMEANS-30,SC3-35,UMAP_KMEANS-35,TSNE_KMEANS-35,SC3-40,UMAP_KMEANS-40,TSNE_KMEANS-40,SC3-45,UMAP_KMEANS-45,TSNE_KMEANS-45,SC3-50,UMAP_KMEANS-50,TSNE_KMEANS-50,SC3-55,UMAP_KMEANS-55,TSNE_KMEANS-55,SC3-60,UMAP_KMEANS-60,TSNE_KMEANS-60,SC3-65,UMAP_KMEANS-65,TSNE_KMEANS-65,SC3-70,UMAP_KMEANS-70,TSNE_KMEANS-70,SC3-75,UMAP_KMEANS-75,TSNE_KMEANS-75,SC3-80,UMAP_KMEANS-80,TSNE_KMEANS-80,SC3-85,UMAP_KMEANS-85,TSNE_KMEANS-85,SC3-90,UMAP_KMEANS-90,TSNE_KMEANS-90,SC3-95,UMAP_KMEANS-95,TSNE_KMEANS-95,SC3-100,UMAP_KMEANS-100,TSNE_KMEANS-100
Cell3447,11,23,21,11,23,21,11,23,21,11,23,21,11,23,21,11,23,21,11,23,21,11,23,21,11,23,21,11,23,21,11,23,21,11,23,21,11,23,21,11,23,21,11,23,21,11,23,21,11,23,21,11,23,21,11,23,21,11,23,21,11,23,21
Cell3448,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2,24,40,2
Cell3449,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12
Cell345,2,3,31,2,3,31,2,3,31,2,3,31,2,3,31,2,3,31,2,3,31,2,3,31,2,3,31,2,3,31,2,3,31,2,3,31,2,3,31,2,3,31,2,3,31,2,3,31,2,3,31,2,3,31,2,3,15,2,3,15,2,3,15
Cell3450,4,7,35,4,7,35,4,7,35,4,7,35,4,7,35,4,7,35,4,7,35,4,7,35,4,7,35,4,7,35,4,7,35,4,7,35,4,7,35,4,7,35,4,7,35,4,7,35,4,7,35,4,7,35,4,7,35,4,7,35,4,7,35
Cell3451,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19
Cell3452,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,33,30,9,33,30
Cell3453,23,29,25,23,29,25,23,29,25,23,29,25,23,29,25,23,29,25,23,29,25,23,29,25,23,29,25,23,29,25,23,29,25,23,29,25,23,29,25,23,29,25,23,29,25,23,29,25,23,29,25,23,29,25,23,29,25,23,29,25,23,29,25
Cell3454,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5,13,9,5
Cell3455,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20
Cell3456,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,15,6,3,15,6,3,15
Cell3457,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40
Cell3458,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,33,30,9,33,30
Cell3459,29,4,40,29,4,40,29,4,40,29,4,40,29,4,40,29,4,40,29,4,40,29,4,40,29,4,40,29,4,40,29,4,40,29,4,40,29,4,40,29,4,40,29,4,40,29,4,40,29,4,40,29,4,40,29,4,40,29,4,40,29,4,40
Cell346,15,11,40,15,11,40,15,11,40,15,11,40,15,11,40,15,11,40,15,11,40,15,11,40,15,11,40,15,11,40,15,11,40,15,11,40,15,11,40,15,11,40,15,11,40,15,11,40,15,11,40,15,11,40,15,11,40,15,11,40,15,11,40
Cell3460,15,29,28,15,29,28,15,29,28,15,29,28,15,29,28,15,29,28,15,29,28,15,29,28,15,29,28,15,29,28,15,29,28,15,29,28,15,29,28,15,29,28,15,29,28,15,29,28,15,29,28,15,29,28,15,29,28,15,29,28,15,29,28
Cell3461,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19
Cell3462,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21
Cell3463,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19
Cell3464,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3
Cell3465,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13
Cell3466,23,27,28,23,27,28,23,27,28,23,27,28,23,27,28,23,27,28,23,27,28,23,27,28,23,27,28,23,27,28,23,27,28,23,27,28,23,27,28,23,27,28,23,27,28,23,27,28,23,27,28,23,27,28,23,27,28,23,27,28,23,27,28
Cell3467,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17
Cell3468,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20
Cell3469,35,17,23,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4
Cell347,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20
Cell3470,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17
Cell3471,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7
Cell3472,29,13,13,29,13,13,29,13,13,29,13,13,29,13,13,29,13,13,29,13,13,29,13,13,29,13,13,29,13,13,29,13,13,29,13,13,29,13,13,29,13,13,29,13,13,29,13,13,29,13,13,29,13,13,29,13,13,29,13,13,29,13,13
Cell3473,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,15,6,3,15,6,3,15
Cell3474,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7
Cell3475,10,5,34,10,5,34,10,5,34,10,5,34,10,5,34,10,5,34,10,5,34,10,5,34,10,5,34,10,5,34,10,5,34,10,5,34,10,5,34,10,5,34,10,5,34,10,5,34,10,5,34,10,5,34,10,5,34,10,5,34,10,5,34
Cell3476,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20,16,19,20
Cell3477,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,20,32,31,20,32,31,20,32,31,20,32,31,20,32,31,20,32
Cell3478,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,20,32,31,20,32,31,20,32,31,20,32,31,20,32,31,20,32
Cell3479,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19
Cell348,19,4,1,19,4,1,19,4,1,19,4,1,19,4,1,19,4,1,19,4,1,19,4,1,19,4,1,19,4,1,19,4,1,19,4,1,19,4,1,19,4,1,19,4,1,19,4,1,19,4,1,19,4,1,19,4,1,19,4,1,19,4,1
Cell3480,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9
Cell3481,22,40,2,22,40,2,22,40,2,22,40,2,22,40,2,22,40,2,22,40,2,22,40,2,22,40,2,22,40,2,22,40,2,22,40,2,22,40,2,22,40,2,22,40,2,22,40,2,22,40,2,22,40,2,22,40,2,22,40,2,22,40,2
Cell3482,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40,19,21,40
Cell3483,16,29,28,16,29,28,16,29,28,16,29,28,16,29,28,16,29,28,16,29,28,16,29,28,16,29,28,16,29,28,16,29,28,16,29,28,16,29,28,16,29,28,16,29,28,16,29,28,16,29,28,16,29,28,16,29,28,16,29,28,16,29,28
Cell3484,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9
Cell3485,10,5,39,10,5,39,10,5,39,10,5,39,10,5,39,10,5,39,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14
Cell3486,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,15,6,3,15,6,3,15
Cell3487,8,23,36,8,23,36,8,23,36,8,23,36,8,23,36,8,23,36,8,23,36,8,23,36,8,23,36,8,23,36,8,23,36,8,23,36,8,23,36,8,23,36,8,23,36,8,23,36,8,23,36,8,23,36,8,23,36,8,23,36,8,23,36
Cell3488,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4
Cell3489,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3,36,24,3
Cell349,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24
Cell3490,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37
Cell3491,29,30,20,29,30,20,29,30,20,29,30,20,29,30,20,29,30,20,29,30,20,29,30,20,29,30,20,29,30,20,29,30,20,29,30,20,29,30,20,29,30,20,29,30,20,29,30,20,29,30,20,29,30,20,29,30,20,29,30,20,29,30,20
Cell3492,15,40,28,15,40,28,15,40,28,15,40,28,15,40,28,15,40,28,15,40,28,15,40,28,15,40,28,15,40,28,15,40,28,15,40,28,15,40,28,15,40,28,15,40,28,15,40,28,15,40,28,15,40,28,15,40,28,15,40,28,15,40,28
Cell3493,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1,22,1,1
Cell3494,4,3,17,4,3,17,4,3,17,4,3,17,4,3,17,4,3,17,4,3,17,4,3,17,4,3,17,4,3,17,4,3,17,4,3,17,4,3,17,4,3,17,4,3,17,4,3,17,4,3,17,4,3,17,4,3,17,4,3,17,4,3,17
Cell3495,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19,21,31,19
Cell3496,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7
Cell3497,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13,17,13,13
Cell3498,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19,38,15,19
Cell3499,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,32,32,31,20,32,31,20,32,31,20,32,31,20,32,31,20,32,31,20,32
Cell35,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4
Cell350,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11
Cell3500,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38
Cell3501,21,21,40,21,21,40,21,21,40,21,21,40,21,21,40,21,21,40,21,21,40,21,21,40,21,21,40,21,21,40,21,21,40,21,21,40,21,21,40,21,21,40,21,21,40,21,21,40,21,21,40,21,21,40,21,21,40,21,21,40,21,21,40
Cell3502,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17
Cell3503,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28,5,25,28
Cell3504,19,21,5,19,21,5,19,21,5,19,21,5,19,21,5,19,21,5,19,21,5,19,21,5,19,21,5,19,21,5,19,21,5,19,21,5,19,21,5,19,21,5,19,21,5,19,21,5,19,21,5,19,21,5,19,21,5,19,21,5,19,21,5
Cell3505,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4
Cell3506,18,34,21,18,34,21,18,34,21,18,34,21,18,34,21,18,34,21,18,34,21,18,34,21,18,34,21,18,34,21,18,34,21,18,34,21,18,34,21,18,34,21,18,34,21,18,34,21,18,34,21,18,34,21,18,34,21,18,34,21,18,34,21
Cell3507,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11
Cell3508,34,29,22,34,29,22,34,29,22,34,29,22,34,29,22,34,29,22,34,29,22,34,29,22,34,29,22,34,29,22,34,29,22,34,29,22,34,29,22,34,29,22,34,29,22,34,29,22,34,29,22,34,29,22,34,29,22,34,29,22,33,29,22
Cell3509,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37,3,36,37
Cell351,15,34,9,15,34,9,15,34,9,15,34,9,15,34,9,15,34,9,15,34,9,15,34,9,15,34,9,15,34,9,15,34,9,15,34,9,15,34,9,15,34,9,15,34,9,15,34,9,15,34,9,15,34,9,15,34,9,15,34,9,15,34,9
Cell3510,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24
Cell3511,5,3,27,5,3,27,5,3,27,5,3,27,5,3,27,5,3,27,5,3,27,5,3,27,5,3,27,5,3,27,5,3,27,5,3,27,5,3,27,5,3,27,5,3,27,5,3,27,5,3,27,5,3,27,5,3,27,5,3,27,5,3,27
Cell3512,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21,11,26,21
Cell3513,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,8,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7,2,6,7
Cell3514,24,30,27,24,30,27,24,30,27,24,30,27,24,30,27,24,30,27,24,30,27,24,30,27,24,30,27,24,30,27,24,30,27,24,30,27,24,30,27,24,30,27,24,30,27,24,30,27,24,30,27,24,30,27,24,30,27,24,30,27,24,30,27
Cell3515,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,33,30,9,33,30
Cell3516,10,5,39,10,5,39,10,5,39,10,5,39,10,5,39,10,5,39,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14
Cell3517,17,13,40,17,13,40,17,13,40,17,13,40,17,13,40,17,13,40,17,13,40,17,13,40,17,13,40,17,13,40,17,13,40,17,13,40,17,13,40,17,13,40,17,13,40,17,13,40,17,13,40,17,13,40,17,13,40,17,13,40,17,13,40
Cell3518,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18,13,9,18
Cell3519,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9,33,23,9
Cell352,6,3,15,6,3,15,6,3,15,6,3,15,6,3,15,6,3,15,6,3,15,6,3,15,6,3,15,6,3,15,6,3,15,6,3,15,6,3,15,6,3,15,6,3,15,6,3,15,6,3,15,6,3,15,6,3,15,6,3,15,6,3,15
Cell3520,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,31,6,3,15,6,3,15,6,3,15
Cell3521,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27
Cell3522,18,8,34,18,8,34,18,8,34,18,8,34,18,8,34,18,8,34,18,8,34,18,8,34,18,8,34,18,8,34,18,8,34,18,8,34,18,8,34,18,8,34,18,8,34,18,8,34,18,8,34,18,8,34,18,8,34,18,8,34,18,8,34
Cell3523,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,39,2,26
Cell3524,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35,12,18,35
Cell3525,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24,30,14,24
Cell3526,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,39,30,9,33,30,9,33,30
Cell3527,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40,29,28,40
Cell3528,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40,19,4,40
Cell3529,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4
Cell353,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,39,2,26
Cell3530,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,37,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17
Cell3531,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38,28,27,38
Cell3532,35,17,23,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4,35,17,4
Cell3533,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,40,2,26,39,2,26
Cell3534,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14,10,5,14
Cell3535,15,30,27,15,30,27,15,30,27,15,30,27,15,30,27,15,30,27,15,30,27,15,30,27,15,30,27,15,30,27,15,30,27,15,30,27,15,30,27,15,30,27,15,30,27,15,30,27,15,30,27,15,30,27,15,30,27,15,30,27,15,30,27
Cell3536,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11,1,16,11
Cell3537,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17,4,7,17
