cells,SC3-00,UMAP_KMEANS-00,TSNE_KMEANS-00,SC3-05,UMAP_KMEANS-05,TSNE_KMEANS-05,SC3-10,UMAP_KMEANS-10,TSNE_KMEANS-10,SC3-15,UMAP_KMEANS-15,TSNE_KMEANS-15,SC3-20,UMAP_KMEANS-20,TSNE_KMEANS-20,SC3-25,UMAP_KMEANS-25,TSNE_KMEANS-25,SC3-30,UMAP_KMEANS-30,TSNE_KMEANS-30,SC3-35,UMAP_KMEANS-35,TSNE_KMEANS-35,SC3-40,UMAP_KMEANS-40,TSNE_KMEANS-40,SC3-45,UMAP_KMEANS-45,TSNE_KMEANS-45,SC3-50,UMAP_KMEANS-50,TSNE_KMEANS-50,SC3-55,UMAP_KMEANS-55,TSNE_KMEANS-55,SC3-60,UMAP_KMEANS-60,TSNE_KMEANS-60,SC3-65,UMAP_KMEANS-65,TSNE_KMEANS-65,SC3-70,UMAP_KMEANS-70,TSNE_KMEANS-70,SC3-75,UMAP_KMEANS-75,TSNE_KMEANS-75,SC3-80,UMAP_KMEANS-80,TSNE_KMEANS-80,SC3-85,UMAP_KMEANS-85,TSNE_KMEANS-85,SC3-90,UMAP_KMEANS-90,TSNE_KMEANS-90,SC3-95,UMAP_KMEANS-95,TSNE_KMEANS-95,SC3-100,UMAP_KMEANS-100,TSNE_KMEANS-100
Cell3395,34,25,35,34,25,35,34,25,35,34,25,35,34,25,35,34,25,35,34,25,35,34,25,35,34,25,35,34,25,35,33,25,35,33,25,35,33,25,35,33,25,35,33,25,35,33,25,35,31,25,35,31,25,35,31,25,35,31,25,35,31,25,35
Cell3396,33,19,14,33,19,14,33,19,14,33,19,14,33,19,14,33,19,14,33,19,14,33,19,14,33,19,14,33,19,14,33,19,14,33,19,14,33,19,14,33,19,14,33,19,14,33,19,14,31,19,14,31,19,14,31,19,14,31,19,14,31,19,14
Cell3397,4,22,36,4,22,36,4,22,36,4,22,36,4,22,36,4,22,36,4,22,36,4,22,36,4,22,36,4,22,36,4,22,36,4,22,36,4,22,36,4,22,36,4,22,36,4,22,36,4,22,36,4,22,36,4,22,36,4,22,36,4,22,36
Cell3398,31,18,23,31,18,23,31,18,23,31,18,23,31,18,23,31,18,23,31,18,23,31,18,23,31,18,23,31,18,23,31,18,23,31,18,23,31,18,23,31,18,23,31,18,23,31,18,23,31,18,23,31,18,23,31,18,23,31,18,23,31,18,23
Cell3399,24,16,4,24,16,4,24,16,4,24,16,4,24,16,4,24,16,4,24,16,4,24,16,4,24,16,4,24,16,4,24,16,4,24,16,4,24,16,4,24,16,4,24,16,4,24,16,4,24,16,4,24,16,4,24,16,4,24,16,4,24,16,4
Cell34,34,24,30,34,24,30,34,24,30,34,24,30,34,24,30,34,24,30,34,24,30,34,24,30,34,24,30,34,24,30,33,24,30,33,24,30,33,24,30,33,24,30,33,24,30,33,24,30,31,24,30,31,24,30,31,24,30,31,24,30,31,24,30
Cell340,18,8,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,4,18,8,4
Cell3400,16,34,4,16,34,4,16,34,4,16,34,4,16,34,4,16,34,4,16,34,4,16,34,4,16,34,4,16,34,4,16,34,4,16,34,4,16,34,4,16,34,4,16,34,4,16,34,4,16,34,4,16,34,4,16,34,4,16,34,4,16,34,4
Cell3401,39,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,33,15,18,31,15,18,31,15,18,31,15,18,31,15,18,31,15,18
Cell3402,38,39,32,38,39,32,38,39,32,38,39,32,38,39,32,38,39,32,38,39,32,38,39,32,38,39,32,38,39,32,38,39,32,38,39,32,38,39,32,38,39,32,38,39,32,38,39,32,38,39,32,38,39,32,38,39,32,38,39,32,31,39,32
Cell3403,39,24,6,33,24,6,33,24,6,33,24,6,33,24,6,33,24,6,33,24,6,33,24,6,33,24,6,33,24,6,33,24,6,33,24,6,33,24,6,33,24,6,33,24,6,33,24,6,31,24,6,31,24,6,31,24,6,31,24,6,31,24,6
Cell3404,33,16,5,33,16,5,33,16,5,33,16,5,33,16,5,33,16,5,33,16,5,33,16,5,33,16,5,33,16,5,33,16,5,33,16,5,33,16,5,33,16,5,33,16,5,33,16,5,31,16,5,31,16,5,31,16,5,31,16,5,31,16,5
Cell3405,39,32,40,33,32,40,33,32,40,33,32,40,33,32,40,33,32,40,33,32,40,33,32,40,33,32,40,33,32,40,33,32,40,33,32,40,33,32,40,33,32,40,33,32,40,33,32,40,31,32,40,31,32,40,31,32,40,31,32,40,31,32,40
Cell3406,34,10,32,34,10,32,34,10,32,34,10,32,34,10,32,34,10,32,34,10,32,34,10,32,34,10,32,34,10,32,33,10,32,33,10,32,33,10,32,33,10,32,33,10,32,33,10,32,31,10,32,31,10,32,31,10,32,31,10,32,31,10,32
Cell3407,39,19,27,33,19,27,33,19,27,33,19,27,33,19,27,33,19,27,33,19,27,33,19,27,33,19,27,33,19,27,33,19,27,33,19,27,33,19,27,33,19,27,33,19,27,33,19,27,31,19,27,31,19,27,31,19,27,31,19,27,31,19,27
Cell3408,24,2,16,24,2,16,24,2,16,24,2,16,24,2,16,24,2,16,24,2,16,24,2,16,24,2,16,24,2,16,24,2,16,24,2,16,24,2,16,24,2,16,24,2,16,24,2,16,24,2,16,24,2,16,24,2,16,24,2,16,24,2,16
Cell3409,4,33,39,4,33,39,4,33,39,4,33,39,4,33,39,4,33,39,4,33,39,4,33,39,4,33,39,4,33,39,4,33,39,4,33,39,4,33,39,4,33,39,4,33,39,4,33,39,4,33,39,4,33,39,4,33,39,4,33,39,4,33,39
Cell341,34,16,36,34,16,36,34,16,36,34,16,36,34,16,36,34,16,36,34,16,36,34,16,36,34,16,36,34,16,36,33,16,36,33,16,36,33,16,36,33,16,36,33,16,36,33,16,36,31,16,36,31,16,36,31,16,36,31,16,36,31,16,36
Cell3410,34,13,36,34,13,36,34,13,36,34,13,36,34,13,36,34,13,36,34,13,36,34,13,36,34,13,36,34,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,33,13,36,31,13,36,31,13,36,31,13,36,31,13,36,31,13,36
Cell3411,39,25,13,33,25,13,33,25,13,33,25,13,33,25,13,33,25,13,33,25,13,33,25,13,33,25,13,33,25,13,33,25,13,33,25,13,33,25,13,33,25,13,33,25,13,33,25,13,31,25,13,31,25,13,31,25,13,31,25,13,31,25,13
Cell3412,39,13,1,33,13,1,33,13,1,33,13,1,33,13,1,33,13,1,33,13,1,33,13,1,33,13,1,33,13,1,33,13,1,33,13,1,33,13,1,33,13,1,33,13,1,33,13,1,31,13,1,31,13,1,31,13,1,31,13,1,31,13,1
Cell3413,23,35,5,23,35,5,23,35,5,23,35,5,23,35,5,23,35,5,23,35,5,23,35,5,23,35,5,23,35,5,23,35,5,23,35,5,23,35,5,23,35,5,23,35,5,23,35,5,23,35,5,23,35,5,23,35,5,23,35,5,23,35,5
Cell3414,31,2,8,31,2,8,31,2,8,31,2,8,31,2,8,31,2,8,31,2,8,31,2,8,31,2,8,31,2,8,31,2,8,31,2,8,31,2,8,31,2,8,31,2,8,31,2,8,31,2,8,31,2,8,31,2,8,31,2,8,31,2,8
Cell3415,34,9,10,34,9,10,34,9,10,34,9,10,34,9,10,34,9,10,34,9,10,34,9,10,34,9,10,34,9,10,33,9,10,33,9,10,33,9,10,33,9,10,33,9,10,33,9,10,31,9,10,31,9,10,31,9,10,31,9,10,31,9,10
Cell3416,38,20,6,38,20,6,38,20,6,38,20,6,38,20,6,38,20,6,38,20,6,38,20,6,38,20,6,38,20,6,38,20,6,38,20,6,38,20,6,38,20,6,38,20,6,38,20,6,38,20,6,38,20,6,38,20,6,38,20,6,31,20,6
Cell3417,15,7,35,15,7,35,15,7,35,15,7,35,15,7,35,15,7,35,15,7,35,15,7,35,15,7,35,15,7,35,15,7,35,15,7,35,15,7,35,15,7,35,15,7,35,15,7,35,15,7,35,15,7,35,15,7,35,15,7,35,15,7,35
Cell3418,39,31,12,33,31,12,33,31,12,33,31,12,33,31,12,33,31,12,33,31,12,33,31,12,33,31,12,33,31,12,33,31,12,33,31,12,33,31,12,33,31,12,33,31,12,33,31,12,31,31,12,31,31,12,31,31,12,31,31,12,31,31,12
Cell3419,39,9,11,33,9,11,33,9,11,33,9,11,33,9,11,33,9,11,33,9,11,33,9,11,33,9,11,33,9,11,33,9,11,33,9,11,33,9,11,33,9,11,33,9,11,33,9,11,31,9,11,31,9,11,31,9,11,31,9,11,31,9,11
Cell342,23,6,23,23,6,23,23,6,23,23,6,23,23,6,23,23,6,23,23,6,23,23,6,23,23,6,23,23,6,23,23,6,23,23,6,23,23,6,23,23,6,23,23,6,23,23,6,23,23,6,23,23,6,23,23,6,23,23,6,23,23,6,23
Cell3420,33,16,26,33,16,26,33,16,26,33,16,26,33,16,26,33,16,26,33,16,26,33,16,26,33,16,26,33,16,26,33,16,26,33,16,26,33,16,26,33,16,26,33,16,26,33,16,26,31,16,26,31,16,26,31,16,26,31,16,26,31,16,26
Cell3421,35,39,9,35,39,9,35,39,9,35,39,9,35,39,9,35,39,9,35,39,9,35,39,9,35,39,9,35,39,9,35,39,9,35,39,9,35,39,9,35,39,9,35,39,9,35,39,9,35,39,9,35,39,9,35,39,9,35,39,9,35,39,9
Cell3422,33,3,10,33,3,10,33,3,10,33,3,10,33,3,10,33,3,10,33,3,10,33,3,10,33,3,10,33,3,10,33,3,10,33,3,10,33,3,10,33,3,10,33,3,10,33,3,10,31,3,10,31,3,10,31,3,10,31,3,10,31,3,10
Cell3423,33,35,16,33,35,16,33,35,16,33,35,16,33,35,16,33,35,16,33,35,16,33,35,16,33,35,16,33,35,16,33,35,16,33,35,16,33,35,16,33,35,16,33,35,16,33,35,16,31,35,16,31,35,16,31,35,16,31,35,16,31,35,16
Cell3424,39,18,32,33,18,32,33,18,32,33,18,32,33,18,32,33,18,32,33,18,32,33,18,32,33,18,32,33,18,32,33,18,32,33,18,32,33,18,32,33,18,32,33,18,32,33,18,32,31,18,32,31,18,32,31,18,32,31,18,32,31,18,32
Cell3425,13,33,23,13,33,23,13,33,23,13,33,23,13,33,23,13,33,23,13,33,23,13,33,23,13,33,23,13,33,23,13,33,23,13,33,23,13,33,23,13,33,23,13,33,23,13,33,23,13,33,23,13,33,23,13,33,23,13,33,23,13,33,23
Cell3426,34,29,2,34,29,2,34,29,2,34,29,2,34,29,2,34,29,2,34,29,2,34,29,2,34,29,2,34,29,2,33,29,2,33,29,2,33,29,2,33,29,2,33,29,2,33,29,2,31,29,2,31,29,2,31,29,2,31,29,2,31,29,2
Cell3427,39,18,1,33,18,1,33,18,1,33,18,1,33,18,1,33,18,1,33,18,1,33,18,1,33,18,1,33,18,1,33,18,1,33,18,1,33,18,1,33,18,1,33,18,1,33,18,1,31,18,1,31,18,1,31,18,1,31,18,1,31,18,1
Cell3428,39,36,11,33,36,11,33,36,11,33,36,11,33,36,11,33,36,11,33,36,11,33,36,11,33,36,11,33,36,11,33,36,11,33,36,11,33,36,11,33,36,11,33,36,11,33,36,11,31,36,11,31,36,11,31,36,11,31,36,11,31,36,11
Cell3429,40,13,7,40,13,7,40,13,7,40,13,7,40,13,7,40,13,7,40,13,7,40,13,7,40,13,7,40,13,7,40,13,7,40,13,7,40,13,7,40,13,7,40,13,7,40,13,7,40,13,7,40,13,7,40,13,7,40,13,7,40,13,7
Cell343,39,32,2,33,32,2,33,32,2,33,32,2,33,32,2,33,32,2,33,32,2,33,32,2,33,32,2,33,32,2,33,32,2,33,32,2,33,32,2,33,32,2,33,32,2,33,32,2,31,32,2,31,32,2,31,32,2,31,32,2,31,32,2
Cell3430,37,26,16,37,26,16,37,26,16,37,26,16,37,26,16,37,26,16,37,26,16,37,26,16,37,26,16,37,26,16,37,26,16,37,26,16,37,26,16,37,26,16,37,26,16,37,26,16,37,26,16,37,26,16,37,26,16,37,26,16,37,26,16
Cell3431,34,21,16,34,21,16,34,21,16,34,21,16,34,21,16,34,21,16,34,21,16,34,21,16,34,21,16,34,21,16,33,21,16,33,21,16,33,21,16,33,21,16,33,21,16,33,21,16,31,21,16,31,21,16,31,21,16,31,21,16,31,21,16
Cell3432,33,32,35,33,32,35,33,32,35,33,32,35,33,32,35,33,32,35,33,32,35,33,32,35,33,32,35,33,32,35,33,32,35,33,32,35,33,32,35,33,32,35,33,32,35,33,32,35,31,32,35,31,32,35,31,32,35,31,32,35,31,32,35
Cell3433,39,25,17,33,25,17,33,25,17,33,25,17,33,25,17,33,25,17,33,25,17,33,25,17,33,25,17,33,25,17,33,25,17,33,25,17,33,25,17,33,25,17,33,25,17,33,25,17,31,25,17,31,25,17,31,25,17,31,25,17,31,25,17
Cell3434,34,24,6,34,24,6,34,24,6,34,24,6,34,24,6,34,24,6,34,24,6,34,24,6,34,24,6,34,24,6,33,24,6,33,24,6,33,24,6,33,24,6,33,24,6,33,24,6,31,24,6,31,24,6,31,24,6,31,24,6,31,24,6
Cell3435,39,10,2,33,10,2,33,10,2,33,10,2,33,10,2,33,10,2,33,10,2,33,10,2,33,10,2,33,10,2,33,10,2,33,10,2,33,10,2,33,10,2,33,10,2,33,10,2,31,10,2,31,10,2,31,10,2,31,10,2,31,10,2
Cell3436,39,31,36,33,31,36,33,31,36,33,31,36,33,31,36,33,31,36,33,31,36,33,31,36,33,31,36,33,31,36,33,31,36,33,31,36,33,31,36,33,31,36,33,31,36,33,31,36,31,31,36,31,31,36,31,31,36,31,31,36,31,31,36
Cell3437,33,22,7,33,22,7,33,22,7,33,22,7,33,22,7,33,22,7,33,22,7,33,22,7,33,22,7,33,22,7,33,22,7,33,22,7,33,22,7,33,22,7,33,22,7,33,22,7,31,22,7,31,22,7,31,22,7,31,22,7,31,22,7
Cell3438,39,19,32,33,19,32,33,19,32,33,19,32,33,19,32,33,19,32,33,19,32,33,19,32,33,19,32,33,19,32,33,19,32,33,19,32,33,19,32,33,19,32,33,19,32,33,19,32,31,19,32,31,19,32,31,19,32,31,19,32,31,19,32
Cell3439,39,19,13,33,19,13,33,19,13,33,19,13,33,19,13,33,19,13,33,19,13,33,19,13,33,19,13,33,19,13,33,19,13,33,19,13,33,19,13,33,19,13,33,19,13,33,19,13,31,19,13,31,19,13,31,19,13,31,19,13,31,19,13
Cell344,39,2,14,33,2,14,33,2,14,33,2,14,33,2,14,33,2,14,33,2,14,33,2,14,33,2,14,33,2,14,33,2,14,33,2,14,33,2,14,33,2,14,33,2,14,33,2,14,31,2,14,31,2,14,31,2,14,31,2,14,31,2,14
Cell3440,39,26,32,33,26,32,33,26,32,33,26,32,33,26,32,33,26,32,33,26,32,33,26,32,33,26,32,33,26,32,33,26,32,33,26,32,33,26,32,33,26,32,33,26,32,33,26,32,31,26,32,31,26,32,31,26,32,31,26,32,31,26,32
Cell3441,33,25,24,33,25,24,33,25,24,33,25,24,33,25,24,33,25,24,33,25,24,33,25,24,33,25,24,33,25,24,33,25,24,33,25,24,33,25,24,33,25,24,33,25,24,33,25,24,31,25,24,31,25,24,31,25,24,31,25,24,31,25,24
Cell3442,39,34,32,33,34,32,33,34,32,33,34,32,33,34,32,33,34,32,33,34,32,33,34,32,33,34,32,33,34,32,33,34,32,33,34,32,33,34,32,33,34,32,33,34,32,33,34,32,31,34,32,31,34,32,31,34,32,31,34,32,31,34,32
Cell3443,34,39,1,34,39,1,34,39,1,34,39,1,34,39,1,34,39,1,34,39,1,34,39,1,34,39,1,34,39,1,33,39,1,33,39,1,33,39,1,33,39,1,33,39,1,33,39,1,31,39,1,31,39,1,31,39,1,31,39,1,31,39,1
Cell3444,24,1,9,24,1,9,24,1,9,24,1,9,24,1,9,24,1,9,24,1,9,24,1,9,24,1,9,24,1,9,24,1,9,24,1,9,24,1,9,24,1,9,24,1,9,24,1,9,24,1,9,24,1,9,24,1,9,24,1,9,24,1,9
Cell3445,39,4,10,33,4,10,33,4,10,33,4,10,33,4,10,33,4,10,33,4,10,33,4,10,33,4,10,33,4,10,33,4,10,33,4,10,33,4,10,33,4,10,33,4,10,33,4,10,31,4,10,31,4,10,31,4,10,31,4,10,31,4,10
Cell3446,39,14,40,33,14,40,33,14,40,33,14,40,33,14,40,33,14,40,33,14,40,33,14,40,33,14,40,33,14,40,33,14,40,33,14,40,33,14,40,33,14,40,33,14,40,33,14,40,31,14,40,31,14,40,31,14,40,31,14,40,31,14,40
Cell3447,37,8,17,37,8,17,37,8,17,37,8,17,37,8,17,37,8,17,37,8,17,37,8,17,37,8,17,37,8,17,37,8,17,37,8,17,37,8,17,37,8,17,37,8,17,37,8,17,37,8,17,37,8,17,37,8,17,37,8,17,37,8,17
Cell3448,31,33,18,31,33,18,31,33,18,31,33,18,31,33,18,31,33,18,31,33,18,31,33,18,31,33,18,31,33,18,31,33,18,31,33,18,31,33,18,31,33,18,31,33,18,31,33,18,31,33,18,31,33,18,31,33,18,31,33,18,31,33,18
Cell3449,39,29,21,33,29,21,33,29,21,33,29,21,33,29,21,33,29,21,33,29,21,33,29,21,33,29,21,33,29,21,33,29,21,33,29,21,33,29,21,33,29,21,33,29,21,33,29,21,31,29,21,31,29,21,31,29,21,31,29,21,31,29,21
Cell345,34,39,25,34,39,25,34,39,25,34,39,25,34,39,25,34,39,25,34,39,25,34,39,25,34,39,25,34,39,25,33,39,25,33,39,25,33,39,25,33,39,25,33,39,25,33,39,25,31,39,25,31,39,25,31,39,25,31,39,25,31,39,25
Cell3450,39,3,32,33,3,32,33,3,32,33,3,32,33,3,32,33,3,32,33,3,32,33,3,32,33,3,32,33,3,32,33,3,32,33,3,32,33,3,32,33,3,32,33,3,32,33,3,32,31,3,32,31,3,32,31,3,32,31,3,32,31,3,32
Cell3451,31,23,32,31,23,32,31,23,32,31,23,32,31,23,32,31,23,32,31,23,32,31,23,32,31,23,32,31,23,32,31,23,32,31,23,32,31,23,32,31,23,32,31,23,32,31,23,32,31,23,32,31,23,32,31,23,32,31,23,32,31,23,32
Cell3452,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23,18,33,23
Cell3453,39,1,40,33,1,40,33,1,40,33,1,40,33,1,40,33,1,40,33,1,40,33,1,40,33,1,40,33,1,40,33,1,40,33,1,40,33,1,40,33,1,40,33,1,40,33,1,40,31,1,40,31,1,40,31,1,40,31,1,40,31,1,40
Cell3454,39,32,27,33,32,27,33,32,27,33,32,27,33,32,27,33,32,27,33,32,27,33,32,27,33,32,27,33,32,27,33,32,27,33,32,27,33,32,27,33,32,27,33,32,27,33,32,27,31,32,27,31,32,27,31,32,27,31,32,27,31,32,27
Cell3455,39,32,8,33,32,8,33,32,8,33,32,8,33,32,8,33,32,8,33,32,8,33,32,8,33,32,8,33,32,8,33,32,8,33,32,8,33,32,8,33,32,8,33,32,8,33,32,8,31,32,8,31,32,8,31,32,8,31,32,8,31,32,8
Cell3456,19,26,1,19,26,1,19,26,1,19,26,1,19,26,1,19,26,1,19,26,1,19,26,1,19,26,1,19,26,1,19,26,1,19,26,1,19,26,1,19,26,1,19,26,1,19,26,1,19,26,1,19,26,1,19,26,1,19,26,1,19,26,1
Cell3457,24,35,32,24,35,32,24,35,32,24,35,32,24,35,32,24,35,32,24,35,32,24,35,32,24,35,32,24,35,32,24,35,32,24,35,32,24,35,32,24,35,32,24,35,32,24,35,32,24,35,32,24,35,32,24,35,32,24,35,32,24,35,32
Cell3458,39,25,5,33,25,5,33,25,5,33,25,5,33,25,5,33,25,5,33,25,5,33,25,5,33,25,5,33,25,5,33,25,5,33,25,5,33,25,5,33,25,5,33,25,5,33,25,5,31,25,5,31,25,5,31,25,5,31,25,5,31,25,5
Cell3459,33,2,3,33,2,3,33,2,3,33,2,3,33,2,3,33,2,3,33,2,3,33,2,3,33,2,3,33,2,3,33,2,3,33,2,3,33,2,3,33,2,3,33,2,3,33,2,3,31,2,3,31,2,3,31,2,3,31,2,3,31,2,3
Cell346,25,31,12,25,31,12,25,31,12,25,31,12,25,31,12,25,31,12,25,31,12,25,31,12,25,31,12,25,31,12,25,31,12,25,31,12,25,31,12,25,31,12,25,31,12,25,31,12,25,31,12,25,31,12,25,31,12,25,31,12,25,31,12
Cell3460,39,22,12,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12,33,22,12,31,22,12,31,22,12,31,22,12,31,22,12,31,22,12
Cell3461,39,39,6,33,39,6,33,39,6,33,39,6,33,39,6,33,39,6,33,39,6,33,39,6,33,39,6,33,39,6,33,39,6,33,39,6,33,39,6,33,39,6,33,39,6,33,39,6,31,39,6,31,39,6,31,39,6,31,39,6,31,39,6
Cell3462,3,11,33,3,11,33,3,11,33,3,11,33,3,11,33,3,11,33,3,11,33,3,11,33,3,11,33,3,11,33,3,11,33,3,11,33,3,11,33,3,11,33,3,11,33,3,11,33,3,11,33,3,11,33,3,11,33,3,11,33,3,11,33
Cell3463,33,26,8,33,26,8,33,26,8,33,26,8,33,26,8,33,26,8,33,26,8,33,26,8,33,26,8,33,26,8,33,26,8,33,26,8,33,26,8,33,26,8,33,26,8,33,26,8,31,26,8,31,26,8,31,26,8,31,26,8,31,26,8
Cell3464,31,21,2,31,21,2,31,21,2,31,21,2,31,21,2,31,21,2,31,21,2,31,21,2,31,21,2,31,21,2,31,21,2,31,21,2,31,21,2,31,21,2,31,21,2,31,21,2,31,21,2,31,21,2,31,21,2,31,21,2,31,21,2
Cell3465,23,37,35,23,37,35,23,37,35,23,37,35,23,37,35,23,37,35,23,37,35,23,37,35,23,37,35,23,37,35,23,37,35,23,37,35,23,37,35,23,37,35,23,37,35,23,37,35,23,37,35,23,37,35,23,37,35,23,37,35,23,37,35
Cell3466,33,20,33,33,20,33,33,20,33,33,20,33,33,20,33,33,20,33,33,20,33,33,20,33,33,20,33,33,20,33,33,20,33,33,20,33,33,20,33,33,20,33,33,20,33,33,20,33,31,20,33,31,20,33,31,20,33,31,20,33,31,20,33
Cell3467,33,20,37,33,20,37,33,20,37,33,20,37,33,20,37,33,20,37,33,20,37,33,20,37,33,20,37,33,20,37,33,20,37,33,20,37,33,20,37,33,20,37,33,20,37,33,20,37,31,20,37,31,20,37,31,20,37,31,20,37,31,20,37
Cell3468,39,13,4,33,13,4,33,13,4,33,13,4,33,13,4,33,13,4,33,13,4,33,13,4,33,13,4,33,13,4,33,13,4,33,13,4,33,13,4,33,13,4,33,13,4,33,13,4,31,13,4,31,13,4,31,13,4,31,13,4,31,13,4
Cell3469,38,39,37,38,39,37,38,39,37,38,39,37,38,39,37,38,39,37,38,39,37,38,39,37,38,39,37,38,39,37,38,39,37,38,39,37,38,39,37,38,39,37,38,39,37,38,39,37,38,39,37,38,39,37,38,39,37,38,39,37,31,39,37
Cell347,39,6,26,33,6,26,33,6,26,33,6,26,33,6,26,33,6,26,33,6,26,33,6,26,33,6,26,33,6,26,33,6,26,33,6,26,33,6,26,33,6,26,33,6,26,33,6,26,31,6,26,31,6,26,31,6,26,31,6,26,31,6,26
Cell3470,23,27,8,23,27,8,23,27,8,23,27,8,23,27,8,23,27,8,23,27,8,23,27,8,23,27,8,23,27,8,23,27,8,23,27,8,23,27,8,23,27,8,23,27,8,23,27,8,23,27,8,23,27,8,23,27,8,23,27,8,23,27,8
Cell3471,31,39,5,31,39,5,31,39,5,31,39,5,31,39,5,31,39,5,31,39,5,31,39,5,31,39,5,31,39,5,31,39,5,31,39,5,31,39,5,31,39,5,31,39,5,31,39,5,31,39,5,31,39,5,31,39,5,31,39,5,31,39,5
Cell3472,33,21,8,33,21,8,33,21,8,33,21,8,33,21,8,33,21,8,33,21,8,33,21,8,33,21,8,33,21,8,33,21,8,33,21,8,33,21,8,33,21,8,33,21,8,33,21,8,31,21,8,31,21,8,31,21,8,31,21,8,31,21,8
Cell3473,35,10,34,35,10,34,35,10,34,35,10,34,35,10,34,35,10,34,35,10,34,35,10,34,35,10,34,35,10,34,35,10,34,35,10,34,35,10,34,35,10,34,35,10,34,35,10,34,35,10,34,35,10,34,35,10,34,35,10,34,35,10,34
Cell3474,34,3,19,34,3,19,34,3,19,34,3,19,34,3,19,34,3,19,34,3,19,34,3,19,34,3,19,34,3,19,33,3,19,33,3,19,33,3,19,33,3,19,33,3,19,33,3,19,31,3,19,31,3,19,31,3,19,31,3,19,31,3,19
Cell3475,39,30,11,33,30,11,33,30,11,33,30,11,33,30,11,33,30,11,33,30,11,33,30,11,33,30,11,33,30,11,33,30,11,33,30,11,33,30,11,33,30,11,33,30,11,33,30,11,31,30,11,31,30,11,31,30,11,31,30,11,31,30,11
Cell3476,38,26,25,38,26,25,38,26,25,38,26,25,38,26,25,38,26,25,38,26,25,38,26,25,38,26,25,38,26,25,38,26,25,38,26,25,38,26,25,38,26,25,38,26,25,38,26,25,38,26,25,38,26,25,38,26,25,38,26,25,31,26,25
Cell3477,39,2,18,33,2,18,33,2,18,33,2,18,33,2,18,33,2,18,33,2,18,33,2,18,33,2,18,33,2,18,33,2,18,33,2,18,33,2,18,33,2,18,33,2,18,33,2,18,31,2,18,31,2,18,31,2,18,31,2,18,31,2,18
Cell3478,33,28,19,33,28,19,33,28,19,33,28,19,33,28,19,33,28,19,33,28,19,33,28,19,33,28,19,33,28,19,33,28,19,33,28,19,33,28,19,33,28,19,33,28,19,33,28,19,31,28,19,31,28,19,31,28,19,31,28,19,31,28,19
Cell3479,39,34,11,33,34,11,33,34,11,33,34,11,33,34,11,33,34,11,33,34,11,33,34,11,33,34,11,33,34,11,33,34,11,33,34,11,33,34,11,33,34,11,33,34,11,33,34,11,31,34,11,31,34,11,31,34,11,31,34,11,31,34,11
Cell348,31,14,28,31,14,28,31,14,28,31,14,28,31,14,28,31,14,28,31,14,28,31,14,28,31,14,28,31,14,28,31,14,28,31,14,28,31,14,28,31,14,28,31,14,28,31,14,28,31,14,28,31,14,28,31,14,28,31,14,28,31,14,28
Cell3480,39,2,12,33,2,12,33,2,12,33,2,12,33,2,12,33,2,12,33,2,12,33,2,12,33,2,12,33,2,12,33,2,12,33,2,12,33,2,12,33,2,12,33,2,12,33,2,12,31,2,12,31,2,12,31,2,12,31,2,12,31,2,12
Cell3481,39,22,27,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27,33,22,27,31,22,27,31,22,27,31,22,27,31,22,27,31,22,27
Cell3482,33,26,20,33,26,20,33,26,20,33,26,20,33,26,20,33,26,20,33,26,20,33,26,20,33,26,20,33,26,20,33,26,20,33,26,20,33,26,20,33,26,20,33,26,20,33,26,20,31,26,20,31,26,20,31,26,20,31,26,20,31,26,20
Cell3483,38,40,2,38,40,2,38,40,2,38,40,2,38,40,2,38,40,2,38,40,2,38,40,2,38,40,2,38,40,2,38,40,2,38,40,2,38,40,2,38,40,2,38,40,2,38,40,2,38,40,2,38,40,2,38,40,2,38,40,2,31,40,2
Cell3484,24,11,18,24,11,18,24,11,18,24,11,18,24,11,18,24,11,18,24,11,18,24,11,18,24,11,18,24,11,18,24,11,18,24,11,18,24,11,18,24,11,18,24,11,18,24,11,18,24,11,18,24,11,18,24,11,18,24,11,18,24,11,18
Cell3485,31,39,26,31,39,26,31,39,26,31,39,26,31,39,26,31,39,26,31,39,26,31,39,26,31,39,26,31,39,26,31,39,26,31,39,26,31,39,26,31,39,26,31,39,26,31,39,26,31,39,26,31,39,26,31,39,26,31,39,26,31,39,26
