"","nCells","param","Value","Name","n_clus","clustering","level"
"2529","700","30",0.92149949385835,"X30.1-10",29,"X30.1",10
"2530","700","30",1,"sc3-15",30,"sc3",15
"2531","700","30",0.737672970234786,"X30-15",29,"X30",15
"2532","700","30",0.92149949385835,"X30.1-15",29,"X30.1",15
"2533","700","30",1,"sc3-20",30,"sc3",20
"2534","700","30",0.737672970234786,"X30-20",29,"X30",20
"2535","700","30",0.92149949385835,"X30.1-20",29,"X30.1",20
"2536","700","30",1,"sc3-25",30,"sc3",25
"2537","700","30",0.737672970234786,"X30-25",29,"X30",25
"2538","700","30",0.92149949385835,"X30.1-25",29,"X30.1",25
"2539","700","30",1,"sc3-30",30,"sc3",30
"2540","700","30",0.747853235217751,"X30-30",28,"X30",30
"2541","700","30",0.92149949385835,"X30.1-30",29,"X30.1",30
"2542","700","30",1,"sc3-35",30,"sc3",35
"2543","700","30",0.747853235217751,"X30-35",28,"X30",35
"2544","700","30",0.92149949385835,"X30.1-35",29,"X30.1",35
"2545","700","30",1,"sc3-40",30,"sc3",40
"2546","700","30",0.756067588441405,"X30-40",27,"X30",40
"2547","700","30",0.92149949385835,"X30.1-40",29,"X30.1",40
"2548","700","30",1,"sc3-45",30,"sc3",45
"2549","700","30",0.756067588441405,"X30-45",27,"X30",45
"2550","700","30",0.92149949385835,"X30.1-45",29,"X30.1",45
"2551","700","30",1,"sc3-50",30,"sc3",50
"2552","700","30",0.763604366439922,"X30-50",26,"X30",50
"2553","700","30",0.92149949385835,"X30.1-50",29,"X30.1",50
"2554","700","30",1,"sc3-55",30,"sc3",55
"2555","700","30",0.763604366439922,"X30-55",26,"X30",55
"2556","700","30",0.92149949385835,"X30.1-55",29,"X30.1",55
"2557","700","30",1,"sc3-60",30,"sc3",60
"2558","700","30",0.771181833779345,"X30-60",25,"X30",60
"2559","700","30",0.92149949385835,"X30.1-60",29,"X30.1",60
"2560","700","30",1,"sc3-65",30,"sc3",65
"2561","700","30",0.771181833779345,"X30-65",25,"X30",65
"2562","700","30",0.92149949385835,"X30.1-65",29,"X30.1",65
"2563","700","30",1,"sc3-70",30,"sc3",70
"2564","700","30",0.778108479724323,"X30-70",24,"X30",70
"2565","700","30",0.92149949385835,"X30.1-70",29,"X30.1",70
"2566","700","30",1,"sc3-75",30,"sc3",75
"2567","700","30",0.778108479724323,"X30-75",24,"X30",75
"2568","700","30",0.92149949385835,"X30.1-75",29,"X30.1",75
"2569","700","30",1,"sc3-80",30,"sc3",80
"2570","700","30",0.783721043032346,"X30-80",23,"X30",80
"2571","700","30",0.92149949385835,"X30.1-80",29,"X30.1",80
"2572","700","30",1,"sc3-85",30,"sc3",85
"2573","700","30",0.783721043032346,"X30-85",23,"X30",85
"2574","700","30",0.926208489676659,"X30.1-85",28,"X30.1",85
"2575","700","30",1,"sc3-90",30,"sc3",90
"2576","700","30",0.783721043032346,"X30-90",23,"X30",90
"2577","700","30",0.926208489676659,"X30.1-90",28,"X30.1",90
"2578","700","30",1,"sc3-95",30,"sc3",95
"2579","700","30",0.783721043032346,"X30-95",23,"X30",95
"2580","700","30",0.932040732455942,"X30.1-95",27,"X30.1",95
"2581","700","30",1,"sc3-100",30,"sc3",100
"2582","700","30",0.783721043032346,"X30-100",23,"X30",100
"2583","700","30",0.932040732455942,"X30.1-100",27,"X30.1",100
"2584","700","35",0.981038046743675,"sc3-00",35,"sc3",0
"2585","700","35",0.80592336154793,"X35-00",35,"X35",0
"2586","700","35",0.798891943394845,"X35.1-00",35,"X35.1",0
"2587","700","35",0.981038046743675,"sc3-05",35,"sc3",5
"2588","700","35",0.820140007347398,"X35-05",34,"X35",5
"2589","700","35",0.798891943394845,"X35.1-05",35,"X35.1",5
"2590","700","35",0.981038046743675,"sc3-10",35,"sc3",10
"2591","700","35",0.833284060386381,"X35-10",33,"X35",10
"2592","700","35",0.798891943394845,"X35.1-10",35,"X35.1",10
"2593","700","35",0.981038046743675,"sc3-15",35,"sc3",15
"2594","700","35",0.833284060386381,"X35-15",33,"X35",15
"2595","700","35",0.80920671351896,"X35.1-15",34,"X35.1",15
"2596","700","35",0.981038046743675,"sc3-20",35,"sc3",20
"2597","700","35",0.833284060386381,"X35-20",33,"X35",20
"2598","700","35",0.8194258870641,"X35.1-20",33,"X35.1",20
"2599","700","35",0.981038046743675,"sc3-25",35,"sc3",25
"2600","700","35",0.833284060386381,"X35-25",33,"X35",25
"2601","700","35",0.82885710269821,"X35.1-25",32,"X35.1",25
"2602","700","35",0.981038046743675,"sc3-30",35,"sc3",30
"2603","700","35",0.833284060386381,"X35-30",33,"X35",30
"2604","700","35",0.837121827026206,"X35.1-30",31,"X35.1",30
"2605","700","35",0.981038046743675,"sc3-35",35,"sc3",35
"2606","700","35",0.833284060386381,"X35-35",33,"X35",35
"2607","700","35",0.849046324482739,"X35.1-35",30,"X35.1",35
"2608","700","35",0.981038046743675,"sc3-40",35,"sc3",40
"2609","700","35",0.833284060386381,"X35-40",33,"X35",40
"2610","700","35",0.849046324482739,"X35.1-40",30,"X35.1",40
"2611","700","35",0.981038046743675,"sc3-45",35,"sc3",45
"2612","700","35",0.833284060386381,"X35-45",33,"X35",45
"2613","700","35",0.857045329365306,"X35.1-45",29,"X35.1",45
"2614","700","35",0.981038046743675,"sc3-50",35,"sc3",50
"2615","700","35",0.840263510457067,"X35-50",32,"X35",50
"2616","700","35",0.857045329365306,"X35.1-50",29,"X35.1",50
"2617","700","35",0.981038046743675,"sc3-55",35,"sc3",55
"2618","700","35",0.846356778280301,"X35-55",31,"X35",55
"2619","700","35",0.857045329365306,"X35.1-55",29,"X35.1",55
"2620","700","35",0.981038046743675,"sc3-60",35,"sc3",60
"2621","700","35",0.853988809056585,"X35-60",30,"X35",60
"2622","700","35",0.857045329365306,"X35.1-60",29,"X35.1",60
"2623","700","35",0.981038046743675,"sc3-65",35,"sc3",65
"2624","700","35",0.86270785888185,"X35-65",29,"X35",65
"2625","700","35",0.865724094171924,"X35.1-65",28,"X35.1",65
"2626","700","35",0.986173216717394,"sc3-70",34,"sc3",70
"2627","700","35",0.86270785888185,"X35-70",29,"X35",70
"2628","700","35",0.865724094171924,"X35.1-70",28,"X35.1",70
"2629","700","35",0.986173216717394,"sc3-75",34,"sc3",75
"2630","700","35",0.867931567043863,"X35-75",28,"X35",75
"2631","700","35",0.865724094171924,"X35.1-75",28,"X35.1",75
"2632","700","35",0.986173216717394,"sc3-80",34,"sc3",80
"2633","700","35",0.874140680406607,"X35-80",27,"X35",80
"2634","700","35",0.865724094171924,"X35.1-80",28,"X35.1",80
"2635","700","35",0.986173216717394,"sc3-85",34,"sc3",85
"2636","700","35",0.874140680406607,"X35-85",27,"X35",85
"2637","700","35",0.869887447634465,"X35.1-85",27,"X35.1",85
"2638","700","35",0.990338850929781,"sc3-90",33,"sc3",90
"2639","700","35",0.878308490644722,"X35-90",26,"X35",90
"2640","700","35",0.869887447634465,"X35.1-90",27,"X35.1",90
"2641","700","35",0.990338850929781,"sc3-95",33,"sc3",95
"2642","700","35",0.878308490644722,"X35-95",26,"X35",95
"2643","700","35",0.873764542652347,"X35.1-95",26,"X35.1",95
"2644","700","35",0.993336902536837,"sc3-100",30,"sc3",100
"2645","700","35",0.878308490644722,"X35-100",26,"X35",100
"2646","700","35",0.873764542652347,"X35.1-100",26,"X35.1",100
"2647","700","40",0.970350835516738,"sc3-00",40,"sc3",0
"2648","700","40",0.767611418920353,"X40-00",40,"X40",0
"2649","700","40",0.874938740505142,"X40.1-00",40,"X40.1",0
"2650","700","40",0.970350835516738,"sc3-05",40,"sc3",5
"2651","700","40",0.767611418920353,"X40-05",40,"X40",5
"2652","700","40",0.901005598633966,"X40.1-05",38,"X40.1",5
"2653","700","40",0.970350835516738,"sc3-10",40,"sc3",10
"2654","700","40",0.767611418920353,"X40-10",40,"X40",10
"2655","700","40",0.915121111035965,"X40.1-10",37,"X40.1",10
"2656","700","40",0.970350835516738,"sc3-15",40,"sc3",15
"2657","700","40",0.767611418920353,"X40-15",40,"X40",15
"2658","700","40",0.926030211516764,"X40.1-15",36,"X40.1",15
"2659","700","40",0.970350835516738,"sc3-20",40,"sc3",20
"2660","700","40",0.767611418920353,"X40-20",40,"X40",20
"2661","700","40",0.934803784959452,"X40.1-20",35,"X40.1",20
"2662","700","40",0.970350835516738,"sc3-25",40,"sc3",25
"2663","700","40",0.776511083377707,"X40-25",39,"X40",25
"2664","700","40",0.934803784959452,"X40.1-25",35,"X40.1",25
"2665","700","40",0.970350835516738,"sc3-30",40,"sc3",30
"2666","700","40",0.784874649270107,"X40-30",38,"X40",30
"2667","700","40",0.934803784959452,"X40.1-30",35,"X40.1",30
"2668","700","40",0.970350835516738,"sc3-35",40,"sc3",35
"2669","700","40",0.792309955598668,"X40-35",37,"X40",35
"2670","700","40",0.942354005339714,"X40.1-35",34,"X40.1",35
"2671","700","40",0.970350835516738,"sc3-40",40,"sc3",40
"2672","700","40",0.799659753508507,"X40-40",36,"X40",40
"2673","700","40",0.942354005339714,"X40.1-40",34,"X40.1",40
"2674","700","40",0.970350835516738,"sc3-45",40,"sc3",45
"2675","700","40",0.799659753508507,"X40-45",36,"X40",45
"2676","700","40",0.949265965209038,"X40.1-45",33,"X40.1",45
"2677","700","40",0.970350835516738,"sc3-50",40,"sc3",50
"2678","700","40",0.805318086113464,"X40-50",35,"X40",50
"2679","700","40",0.955161525509283,"X40.1-50",32,"X40.1",50
"2680","700","40",0.976465385544948,"sc3-55",39,"sc3",55
"2681","700","40",0.805318086113464,"X40-55",35,"X40",55
"2682","700","40",0.955161525509283,"X40.1-55",32,"X40.1",55
"2683","700","40",0.976465385544948,"sc3-60",39,"sc3",60
"2684","700","40",0.815297915948879,"X40-60",33,"X40",60
"2685","700","40",0.955161525509283,"X40.1-60",32,"X40.1",60
"2686","700","40",0.976465385544948,"sc3-65",39,"sc3",65
"2687","700","40",0.815297915948879,"X40-65",33,"X40",65
"2688","700","40",0.967746660819113,"X40.1-65",30,"X40.1",65
"2689","700","40",0.976465385544948,"sc3-70",39,"sc3",70
"2690","700","40",0.819245902502213,"X40-70",32,"X40",70
"2691","700","40",0.967746660819113,"X40.1-70",30,"X40.1",70
"2692","700","40",0.976465385544948,"sc3-75",39,"sc3",75
"2693","700","40",0.827779956002574,"X40-75",30,"X40",75
"2694","700","40",0.967746660819113,"X40.1-75",30,"X40.1",75
"2695","700","40",0.980705286055081,"sc3-80",38,"sc3",80
"2696","700","40",0.831457008104609,"X40-80",29,"X40",80
"2697","700","40",0.967746660819113,"X40.1-80",30,"X40.1",80
"2698","700","40",0.984046967244685,"sc3-85",37,"sc3",85
"2699","700","40",0.83396037364637,"X40-85",28,"X40",85
"2700","700","40",0.967746660819113,"X40.1-85",30,"X40.1",85
"2701","700","40",0.984046967244685,"sc3-90",37,"sc3",90
"2702","700","40",0.839191005944542,"X40-90",26,"X40",90
"2703","700","40",0.971641690616205,"X40.1-90",29,"X40.1",90
"2704","700","40",0.987897734210792,"sc3-95",35,"sc3",95
"2705","700","40",0.841220244045574,"X40-95",25,"X40",95
"2706","700","40",0.971641690616205,"X40.1-95",29,"X40.1",95
"2707","700","40",0.993492039028802,"sc3-100",31,"sc3",100
"2708","700","40",0.841220244045574,"X40-100",25,"X40",100
"2709","700","40",0.971641690616205,"X40.1-100",29,"X40.1",100
"2710","700","45",0.924228112085739,"sc3-00",45,"sc3",0
"2711","700","45",0.784339588238263,"X45-00",45,"X45",0
"2712","700","45",0.887323631970207,"X45.1-00",45,"X45.1",0
"2713","700","45",0.939363469948476,"sc3-05",44,"sc3",5
"2714","700","45",0.801143921324968,"X45-05",44,"X45",5
"2715","700","45",0.887323631970207,"X45.1-05",45,"X45.1",5
"2716","700","45",0.939363469948476,"sc3-10",44,"sc3",10
"2717","700","45",0.815716699364574,"X45-10",43,"X45",10
"2718","700","45",0.887323631970207,"X45.1-10",45,"X45.1",10
"2719","700","45",0.939363469948476,"sc3-15",44,"sc3",15
"2720","700","45",0.825838269719774,"X45-15",42,"X45",15
"2721","700","45",0.897263073416028,"X45.1-15",44,"X45.1",15
"2722","700","45",0.948524159820472,"sc3-20",43,"sc3",20
"2723","700","45",0.825838269719774,"X45-20",42,"X45",20
"2724","700","45",0.905934456221969,"X45.1-20",43,"X45.1",20
"2725","700","45",0.948524159820472,"sc3-25",43,"sc3",25
"2726","700","45",0.825838269719774,"X45-25",42,"X45",25
"2727","700","45",0.913825811074965,"X45.1-25",42,"X45.1",25
"2728","700","45",0.948524159820472,"sc3-30",43,"sc3",30
"2729","700","45",0.841870133268975,"X45-30",40,"X45",30
"2730","700","45",0.913825811074965,"X45.1-30",42,"X45.1",30
"2731","700","45",0.957328066751714,"sc3-35",42,"sc3",35
"2732","700","45",0.849590134121126,"X45-35",39,"X45",35
"2733","700","45",0.913825811074965,"X45.1-35",42,"X45.1",35
"2734","700","45",0.957328066751714,"sc3-40",42,"sc3",40
"2735","700","45",0.863077680525526,"X45-40",37,"X45",40
"2736","700","45",0.913825811074965,"X45.1-40",42,"X45.1",40
"2737","700","45",0.964272334211804,"sc3-45",41,"sc3",45
"2738","700","45",0.869641604212946,"X45-45",36,"X45",45
"2739","700","45",0.913825811074965,"X45.1-45",42,"X45.1",45
"2740","700","45",0.964272334211804,"sc3-50",41,"sc3",50
"2741","700","45",0.869641604212946,"X45-50",36,"X45",50
"2742","700","45",0.928160525979996,"X45.1-50",40,"X45.1",50
"2743","700","45",0.96949230577758,"sc3-55",40,"sc3",55
"2744","700","45",0.874977814801296,"X45-55",35,"X45",55
"2745","700","45",0.928160525979996,"X45.1-55",40,"X45.1",55
"2746","700","45",0.96949230577758,"sc3-60",40,"sc3",60
"2747","700","45",0.874977814801296,"X45-60",35,"X45",60
"2748","700","45",0.946067188622424,"X45.1-60",37,"X45.1",60
"2749","700","45",0.96949230577758,"sc3-65",40,"sc3",65
"2750","700","45",0.886244815568642,"X45-65",33,"X45",65
"2751","700","45",0.946067188622424,"X45.1-65",37,"X45.1",65
"2752","700","45",0.978038772506412,"sc3-70",38,"sc3",70
"2753","700","45",0.890041981839669,"X45-70",32,"X45",70
"2754","700","45",0.946067188622424,"X45.1-70",37,"X45.1",70
"2755","700","45",0.978038772506412,"sc3-75",38,"sc3",75
"2756","700","45",0.894540203484126,"X45-75",31,"X45",75
"2757","700","45",0.954980412987259,"X45.1-75",35,"X45.1",75
"2758","700","45",0.978038772506412,"sc3-80",38,"sc3",80
"2759","700","45",0.898677187940435,"X45-80",30,"X45",80
"2760","700","45",0.96435110486381,"X45.1-80",34,"X45.1",80
"2761","700","45",0.978038772506412,"sc3-85",38,"sc3",85
"2762","700","45",0.901419044565024,"X45-85",29,"X45",85
"2763","700","45",0.969240866223662,"X45.1-85",32,"X45.1",85
"2764","700","45",0.978038772506412,"sc3-90",38,"sc3",90
"2765","700","45",0.904536925571676,"X45-90",28,"X45",90
"2766","700","45",0.976884377688549,"X45.1-90",30,"X45.1",90
"2767","700","45",0.983596468646883,"sc3-95",35,"sc3",95
"2768","700","45",0.909182689194448,"X45-95",27,"X45",95
"2769","700","45",0.976884377688549,"X45.1-95",30,"X45.1",95
"2770","700","45",0.989229781104802,"sc3-100",31,"sc3",100
"2771","700","45",0.909182689194448,"X45-100",27,"X45",100
"2772","700","45",0.978309783412652,"X45.1-100",29,"X45.1",100
"2773","700","50",0.885551399776526,"sc3-00",50,"sc3",0
"2774","700","50",0.721061187845424,"X50-00",50,"X50",0
"2775","700","50",0.85697885608949,"X50.1-00",50,"X50.1",0
"2776","700","50",0.898673162384402,"sc3-05",49,"sc3",5
"2777","700","50",0.721061187845424,"X50-05",50,"X50",5
"2778","700","50",0.875330678481197,"X50.1-05",49,"X50.1",5
"2779","700","50",0.914446788812048,"sc3-10",48,"sc3",10
"2780","700","50",0.734280115432678,"X50-10",49,"X50",10
"2781","700","50",0.885887521523245,"X50.1-10",48,"X50.1",10
"2782","700","50",0.914446788812048,"sc3-15",48,"sc3",15
"2783","700","50",0.755141672788021,"X50-15",47,"X50",15
"2784","700","50",0.885887521523245,"X50.1-15",48,"X50.1",15
"2785","700","50",0.914446788812048,"sc3-20",48,"sc3",20
"2786","700","50",0.755141672788021,"X50-20",47,"X50",20
"2787","700","50",0.903458642156506,"X50.1-20",46,"X50.1",20
"2788","700","50",0.921173206085641,"sc3-25",47,"sc3",25
"2789","700","50",0.755141672788021,"X50-25",47,"X50",25
"2790","700","50",0.918195658523254,"X50.1-25",44,"X50.1",25
"2791","700","50",0.928922429767855,"sc3-30",46,"sc3",30
"2792","700","50",0.761228829949434,"X50-30",46,"X50",30
"2793","700","50",0.928896046972443,"X50.1-30",43,"X50.1",30
"2794","700","50",0.928922429767855,"sc3-35",46,"sc3",35
"2795","700","50",0.776458858623077,"X50-35",44,"X50",35
"2796","700","50",0.937444878386362,"X50.1-35",42,"X50.1",35
"2797","700","50",0.935336980916255,"sc3-40",45,"sc3",40
"2798","700","50",0.782133493509494,"X50-40",43,"X50",40
"2799","700","50",0.941995276107818,"X50.1-40",41,"X50.1",40
"2800","700","50",0.935336980916255,"sc3-45",45,"sc3",45
"2801","700","50",0.795608417963866,"X50-45",41,"X50",45
"2802","700","50",0.949995266898077,"X50.1-45",40,"X50.1",45
"2803","700","50",0.935336980916255,"sc3-50",45,"sc3",50
"2804","700","50",0.801819453525236,"X50-50",40,"X50",50
"2805","700","50",0.95592121903222,"X50.1-50",39,"X50.1",50
"2806","700","50",0.941106154104726,"sc3-55",44,"sc3",55
"2807","700","50",0.807135031731966,"X50-55",39,"X50",55
"2808","700","50",0.963656469254813,"X50.1-55",37,"X50.1",55
"2809","700","50",0.941106154104726,"sc3-60",44,"sc3",60
"2810","700","50",0.816811178075786,"X50-60",37,"X50",60
"2811","700","50",0.973260862689699,"X50.1-60",36,"X50.1",60
"2812","700","50",0.941106154104726,"sc3-65",44,"sc3",65
"2813","700","50",0.826205121954586,"X50-65",35,"X50",65
"2814","700","50",0.979347586583579,"X50.1-65",35,"X50.1",65
"2815","700","50",0.953874812819897,"sc3-70",41,"sc3",70
"2816","700","50",0.832256131197771,"X50-70",34,"X50",70
"2817","700","50",0.979347586583579,"X50.1-70",35,"X50.1",70
"2818","700","50",0.953874812819897,"sc3-75",41,"sc3",75
"2819","700","50",0.842211415509843,"X50-75",31,"X50",75
"2820","700","50",0.979347586583579,"X50.1-75",35,"X50.1",75
"2821","700","50",0.953874812819897,"sc3-80",41,"sc3",80
"2822","700","50",0.846345060358196,"X50-80",30,"X50",80
"2823","700","50",0.995384118188756,"X50.1-80",32,"X50.1",80
"2824","700","50",0.960498116639598,"sc3-85",40,"sc3",85
"2825","700","50",0.854013052439909,"X50-85",28,"X50",85
"2826","700","50",0.995384118188756,"X50.1-85",32,"X50.1",85
"2827","700","50",0.964296871105097,"sc3-90",39,"sc3",90
"2828","700","50",0.860053051513976,"X50-90",26,"X50",90
"2829","700","50",0.997924518352793,"X50.1-90",31,"X50.1",90
"2830","700","50",0.975740996949689,"sc3-95",35,"sc3",95
"2831","700","50",0.862605110451286,"X50-95",25,"X50",95
"2832","700","50",0.997924518352793,"X50.1-95",31,"X50.1",95
"2833","700","50",0.983173267388774,"sc3-100",31,"sc3",100
"2834","700","50",0.862605110451286,"X50-100",25,"X50",100
"2835","700","50",1,"X50.1-100",30,"X50.1",100
"2836","800","30",1,"sc3-00",30,"sc3",0
"2837","800","30",0.690378636491295,"X30-00",30,"X30",0
"2838","800","30",0.854087981978643,"X30.1-00",30,"X30.1",0
"2839","800","30",0.976691808150697,"sc3-05",29,"sc3",5
"2840","800","30",0.690378636491295,"X30-05",30,"X30",5
"2841","800","30",0.854087981978643,"X30.1-05",30,"X30.1",5
"2842","800","30",0.976691808150697,"sc3-10",29,"sc3",10
"2843","800","30",0.690378636491295,"X30-10",30,"X30",10
"2844","800","30",0.854087981978643,"X30.1-10",30,"X30.1",10
"2845","800","30",0.95791581262095,"sc3-15",28,"sc3",15
"2846","800","30",0.690378636491295,"X30-15",30,"X30",15
"2847","800","30",0.854087981978643,"X30.1-15",30,"X30.1",15
"2848","800","30",0.95791581262095,"sc3-20",28,"sc3",20
"2849","800","30",0.690378636491295,"X30-20",30,"X30",20
"2850","800","30",0.854087981978643,"X30.1-20",30,"X30.1",20
"2851","800","30",0.95791581262095,"sc3-25",28,"sc3",25
"2852","800","30",0.708403661094182,"X30-25",29,"X30",25
"2853","800","30",0.854087981978643,"X30.1-25",30,"X30.1",25
"2854","800","30",0.95791581262095,"sc3-30",28,"sc3",30
"2855","800","30",0.708403661094182,"X30-30",29,"X30",30
"2856","800","30",0.854087981978643,"X30.1-30",30,"X30.1",30
"2857","800","30",0.95791581262095,"sc3-35",28,"sc3",35
"2858","800","30",0.720127964912546,"X30-35",28,"X30",35
"2859","800","30",0.854087981978643,"X30.1-35",30,"X30.1",35
"2860","800","30",0.95791581262095,"sc3-40",28,"sc3",40
"2861","800","30",0.720127964912546,"X30-40",28,"X30",40
"2862","800","30",0.864805469518583,"X30.1-40",29,"X30.1",40
"2863","800","30",0.95791581262095,"sc3-45",28,"sc3",45
"2864","800","30",0.720127964912546,"X30-45",28,"X30",45
"2865","800","30",0.864805469518583,"X30.1-45",29,"X30.1",45
"2866","800","30",0.95791581262095,"sc3-50",28,"sc3",50
"2867","800","30",0.730381445868743,"X30-50",27,"X30",50
"2868","800","30",0.864805469518583,"X30.1-50",29,"X30.1",50
"2869","800","30",0.95791581262095,"sc3-55",28,"sc3",55
"2870","800","30",0.73956423706092,"X30-55",26,"X30",55
"2871","800","30",0.864805469518583,"X30.1-55",29,"X30.1",55
"2872","800","30",0.95791581262095,"sc3-60",28,"sc3",60
"2873","800","30",0.73956423706092,"X30-60",26,"X30",60
"2874","800","30",0.864805469518583,"X30.1-60",29,"X30.1",60
"2875","800","30",0.95791581262095,"sc3-65",28,"sc3",65
"2876","800","30",0.74661988233552,"X30-65",25,"X30",65
"2877","800","30",0.864805469518583,"X30.1-65",29,"X30.1",65
"2878","800","30",0.95791581262095,"sc3-70",28,"sc3",70
"2879","800","30",0.74661988233552,"X30-70",25,"X30",70
"2880","800","30",0.871646153576845,"X30.1-70",28,"X30.1",70
"2881","800","30",0.95791581262095,"sc3-75",28,"sc3",75
"2882","800","30",0.74661988233552,"X30-75",25,"X30",75
"2883","800","30",0.877617924270996,"X30.1-75",27,"X30.1",75
"2884","800","30",0.95791581262095,"sc3-80",28,"sc3",80
"2885","800","30",0.74661988233552,"X30-80",25,"X30",80
"2886","800","30",0.884118546532251,"X30.1-80",26,"X30.1",80
"2887","800","30",0.95791581262095,"sc3-85",28,"sc3",85
"2888","800","30",0.74661988233552,"X30-85",25,"X30",85
"2889","800","30",0.884118546532251,"X30.1-85",26,"X30.1",85
"2890","800","30",0.95791581262095,"sc3-90",28,"sc3",90
"2891","800","30",0.751850886322322,"X30-90",24,"X30",90
"2892","800","30",0.884118546532251,"X30.1-90",26,"X30.1",90
"2893","800","30",0.95791581262095,"sc3-95",28,"sc3",95
"2894","800","30",0.755252494311813,"X30-95",23,"X30",95
"2895","800","30",0.884118546532251,"X30.1-95",26,"X30.1",95
"2896","800","30",0.95791581262095,"sc3-100",28,"sc3",100
"2897","800","30",0.759245765855682,"X30-100",22,"X30",100
"2898","800","30",0.884118546532251,"X30.1-100",26,"X30.1",100
"2899","800","35",0.98742843879867,"sc3-00",35,"sc3",0
"2900","800","35",0.731826716071791,"X35-00",35,"X35",0
"2901","800","35",0.788998729724678,"X35.1-00",35,"X35.1",0
"2902","800","35",0.969115014595657,"sc3-05",34,"sc3",5
"2903","800","35",0.731826716071791,"X35-05",35,"X35",5
"2904","800","35",0.788998729724678,"X35.1-05",35,"X35.1",5
"2905","800","35",0.969115014595657,"sc3-10",34,"sc3",10
"2906","800","35",0.731826716071791,"X35-10",35,"X35",10
"2907","800","35",0.802839780266335,"X35.1-10",34,"X35.1",10
"2908","800","35",0.969115014595657,"sc3-15",34,"sc3",15
"2909","800","35",0.731826716071791,"X35-15",35,"X35",15
"2910","800","35",0.814947676017821,"X35.1-15",33,"X35.1",15
"2911","800","35",0.969115014595657,"sc3-20",34,"sc3",20
"2912","800","35",0.742816020837909,"X35-20",34,"X35",20
"2913","800","35",0.814947676017821,"X35.1-20",33,"X35.1",20
"2914","800","35",0.969115014595657,"sc3-25",34,"sc3",25
"2915","800","35",0.742816020837909,"X35-25",34,"X35",25
"2916","800","35",0.825255669149408,"X35.1-25",32,"X35.1",25
"2917","800","35",0.969115014595657,"sc3-30",34,"sc3",30
"2918","800","35",0.753729497105362,"X35-30",33,"X35",30
"2919","800","35",0.825255669149408,"X35.1-30",32,"X35.1",30
"2920","800","35",0.969115014595657,"sc3-35",34,"sc3",35
"2921","800","35",0.76304377076496,"X35-35",32,"X35",35
"2922","800","35",0.825255669149408,"X35.1-35",32,"X35.1",35
"2923","800","35",0.969115014595657,"sc3-40",34,"sc3",40
"2924","800","35",0.76304377076496,"X35-40",32,"X35",40
"2925","800","35",0.834621674054172,"X35.1-40",31,"X35.1",40
"2926","800","35",0.969115014595657,"sc3-45",34,"sc3",45
"2927","800","35",0.770722357871786,"X35-45",31,"X35",45
"2928","800","35",0.834621674054172,"X35.1-45",31,"X35.1",45
"2929","800","35",0.969115014595657,"sc3-50",34,"sc3",50
"2930","800","35",0.770722357871786,"X35-50",31,"X35",50
"2931","800","35",0.841401043539341,"X35.1-50",30,"X35.1",50
"2932","800","35",0.969115014595657,"sc3-55",34,"sc3",55
"2933","800","35",0.770722357871786,"X35-55",31,"X35",55
"2934","800","35",0.856734837190681,"X35.1-55",28,"X35.1",55
"2935","800","35",0.969115014595657,"sc3-60",34,"sc3",60
"2936","800","35",0.776770754655447,"X35-60",30,"X35",60
"2937","800","35",0.856734837190681,"X35.1-60",28,"X35.1",60
"2938","800","35",0.969115014595657,"sc3-65",34,"sc3",65
"2939","800","35",0.78271383594894,"X35-65",29,"X35",65
"2940","800","35",0.856734837190681,"X35.1-65",28,"X35.1",65
"2941","800","35",0.969115014595657,"sc3-70",34,"sc3",70
"2942","800","35",0.789188489792747,"X35-70",28,"X35",70
"2943","800","35",0.856734837190681,"X35.1-70",28,"X35.1",70
"2944","800","35",0.969115014595657,"sc3-75",34,"sc3",75
"2945","800","35",0.794244067538818,"X35-75",27,"X35",75
"2946","800","35",0.861646174262956,"X35.1-75",27,"X35.1",75
"2947","800","35",0.969115014595657,"sc3-80",34,"sc3",80
"2948","800","35",0.794244067538818,"X35-80",27,"X35",80
"2949","800","35",0.867546294951774,"X35.1-80",26,"X35.1",80
"2950","800","35",0.969115014595657,"sc3-85",34,"sc3",85
"2951","800","35",0.798346503574416,"X35-85",26,"X35",85
"2952","800","35",0.867546294951774,"X35.1-85",26,"X35.1",85
"2953","800","35",0.969115014595657,"sc3-90",34,"sc3",90
"2954","800","35",0.804045813388399,"X35-90",24,"X35",90
"2955","800","35",0.867546294951774,"X35.1-90",26,"X35.1",90
"2956","800","35",0.972433881931657,"sc3-95",33,"sc3",95
"2957","800","35",0.804045813388399,"X35-95",24,"X35",95
"2958","800","35",0.8713505929988,"X35.1-95",25,"X35.1",95
"2959","800","35",0.976932926810105,"sc3-100",29,"sc3",100
"2960","800","35",0.804045813388399,"X35-100",24,"X35",100
"2961","800","35",0.8713505929988,"X35.1-100",25,"X35.1",100
"2962","800","40",0.963802397606909,"sc3-00",40,"sc3",0
"2963","800","40",0.708357977782468,"X40-00",40,"X40",0
"2964","800","40",0.877949138915621,"X40.1-00",40,"X40.1",0
"2965","800","40",0.963802397606909,"sc3-05",40,"sc3",5
"2966","800","40",0.708357977782468,"X40-05",40,"X40",5
"2967","800","40",0.904290852808967,"X40.1-05",38,"X40.1",5
"2968","800","40",0.963802397606909,"sc3-10",40,"sc3",10
