cells,SC3-00,UMAP_KMEANS-00,TSNE_KMEANS-00,SC3-05,UMAP_KMEANS-05,TSNE_KMEANS-05,SC3-10,UMAP_KMEANS-10,TSNE_KMEANS-10,SC3-15,UMAP_KMEANS-15,TSNE_KMEANS-15,SC3-20,UMAP_KMEANS-20,TSNE_KMEANS-20,SC3-25,UMAP_KMEANS-25,TSNE_KMEANS-25,SC3-30,UMAP_KMEANS-30,TSNE_KMEANS-30,SC3-35,UMAP_KMEANS-35,TSNE_KMEANS-35,SC3-40,UMAP_KMEANS-40,TSNE_KMEANS-40,SC3-45,UMAP_KMEANS-45,TSNE_KMEANS-45,SC3-50,UMAP_KMEANS-50,TSNE_KMEANS-50,SC3-55,UMAP_KMEANS-55,TSNE_KMEANS-55,SC3-60,UMAP_KMEANS-60,TSNE_KMEANS-60,SC3-65,UMAP_KMEANS-65,TSNE_KMEANS-65,SC3-70,UMAP_KMEANS-70,TSNE_KMEANS-70,SC3-75,UMAP_KMEANS-75,TSNE_KMEANS-75,SC3-80,UMAP_KMEANS-80,TSNE_KMEANS-80,SC3-85,UMAP_KMEANS-85,TSNE_KMEANS-85,SC3-90,UMAP_KMEANS-90,TSNE_KMEANS-90,SC3-95,UMAP_KMEANS-95,TSNE_KMEANS-95,SC3-100,UMAP_KMEANS-100,TSNE_KMEANS-100
Cell3114,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,7,9,20,7,9,20,7,9,20,7,9,20,6,9,20
Cell3115,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21
Cell3116,7,36,20,7,36,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,6,9,20
Cell3117,35,39,9,35,39,9,35,39,9,35,39,9,35,39,9,35,39,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,18,5,9,18,5,9
Cell3118,9,26,11,9,26,11,9,26,11,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,8,26,4
Cell3119,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9
Cell312,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15
Cell3120,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25
Cell3121,18,7,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9
Cell3122,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28
Cell3123,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,13,12,37
Cell3124,26,35,14,26,35,14,26,35,14,26,35,14,26,35,14,26,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14
Cell3125,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21
Cell3126,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,7,9,20,7,9,20,7,9,20,7,9,20,6,9,20
Cell3127,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9
Cell3128,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,18,5,9,18,5,9
Cell3129,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25
Cell313,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13
Cell3130,18,7,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9
Cell3131,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21
Cell3132,18,7,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9
Cell3133,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40
Cell3134,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9
Cell3135,9,26,11,9,26,11,9,26,11,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,8,26,4
Cell3136,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,28,16,18,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7
Cell3137,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,7,9,20,7,9,20,7,9,20,7,9,20,6,9,20
Cell3138,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16,3,33,16
Cell3139,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,30,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25
Cell314,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,12,3,25,12,3,25,12,3,25
Cell3140,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,13,12,37
Cell3141,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13,10,20,13
Cell3142,22,31,40,22,31,40,22,31,40,22,31,40,22,31,40,22,31,40,22,31,40,22,31,40,22,31,40,22,31,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40
Cell3143,32,27,30,32,27,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30
Cell3144,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28
Cell3145,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10,1,2,10
Cell3146,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30,32,17,30
Cell3147,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,18,5,9,18,5,9
Cell3148,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8
Cell3149,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,6,9,20
Cell315,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,18,5,9,18,5,9
Cell3150,20,10,5,20,10,5,20,10,5,20,10,5,20,10,5,20,10,5,20,10,5,20,10,5,20,10,5,20,10,5,20,10,5,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3
Cell3151,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28
Cell3152,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9
Cell3153,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17
Cell3154,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15,17,40,15
Cell3155,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9
Cell3156,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28
Cell3157,11,26,4,11,26,4,11,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,8,26,4
Cell3158,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,6,9,20
Cell3159,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9,23,35,9
Cell316,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21
Cell3160,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,12,3,25,12,3,25,12,3,25
Cell3161,9,26,11,9,26,11,9,26,11,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,8,26,4
Cell3162,11,26,26,11,26,26,11,26,26,9,26,26,9,26,26,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,8,26,4
Cell3163,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9
Cell3164,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,28,16,18,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7
Cell3165,26,35,14,26,35,14,26,35,14,26,35,14,26,35,14,26,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14
Cell3166,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,12,3,25,12,3,25,12,3,25
Cell3167,9,26,11,9,26,11,9,26,11,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,8,26,4
Cell3168,9,26,11,9,26,11,9,26,11,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,8,26,4
Cell3169,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,18,23,33,18,23,33,18,23,33,18,23,33,18,23,33,18,23,33,18,23
Cell317,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,18,5,9,18,5,9
Cell3170,26,35,14,26,35,14,26,35,14,26,35,14,26,35,14,26,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14
Cell3171,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3
Cell3172,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7
Cell3173,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,18,5,9,18,5,9
Cell3174,9,26,11,9,26,11,9,26,11,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,8,26,4
Cell3175,9,26,11,9,26,11,9,26,11,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,9,26,4,8,26,4
Cell3176,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34
Cell3177,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34,21,15,34
Cell3178,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8
Cell3179,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,15,28,20,7,9,20,7,9,20,7,9,20,7,9,20,6,9,20
Cell318,5,24,29,5,24,29,5,24,29,5,24,29,5,24,29,5,24,29,5,24,29,5,24,29,5,24,29,5,24,29,5,24,29,5,24,29,5,24,29,5,24,29,5,24,29,5,24,6,5,24,1,5,24,1,5,24,1,5,24,1,4,24,1
Cell3180,35,39,9,35,39,9,35,39,9,35,39,9,35,39,9,35,39,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,18,5,9,18,5,9
Cell3181,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,25,23,33,18,23,33,18,23,33,18,23,33,18,23,33,18,23,33,18,23,33,18,23
Cell3182,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28
Cell3183,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,35,37,9,18,5,9,18,5,9
Cell3184,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,6,9,20
Cell3185,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28,24,29,28
Cell3186,26,35,14,26,35,14,26,35,14,26,35,14,26,35,14,26,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14
Cell3187,18,7,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9
Cell3188,34,37,9,34,37,9,34,37,9,34,37,9,34,37,9,34,37,9,34,37,9,34,37,9,34,37,9,34,37,9,34,37,9,34,37,9,34,37,9,34,37,9,34,37,9,34,37,9,34,37,9,34,37,9,34,37,9,34,5,9,18,5,9
Cell3189,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25
Cell319,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,12,3,25,12,3,25,12,3,25
Cell3190,16,23,39,16,23,39,16,23,39,16,23,39,16,23,39,16,23,39,16,23,39,16,23,39,16,23,39,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22,16,6,22
Cell3191,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2,27,11,2
Cell3192,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21,37,14,21
Cell3193,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17,30,1,17
Cell3194,18,7,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9,18,5,9
Cell3195,7,36,20,7,36,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,19,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,7,9,20,6,9,20
Cell3196,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,29,22,25,12,3,25,12,3,25,12,3,25
Cell3197,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,31,16,18,28,16,18,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7
Cell3198,38,35,27,38,35,27,38,35,27,38,35,27,38,35,27,38,35,27,38,35,27,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14,23,35,14
Cell3199,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40,22,21,40
Cell32,33,38,23,33,38,23,33,38,23,33,38,23,33,38,23,33,38,23,33,38,23,33,38,23,33,38,23,33,38,23,33,38,23,33,38,23,33,38,23,33,38,23,33,18,23,33,18,23,33,18,23,33,18,23,33,18,23,33,18,23,33,18,23
Cell320,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,36,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7,28,16,7
Cell3200,20,10,32,20,10,32,20,10,32,20,10,32,20,10,32,20,10,32,20,10,32,20,10,32,20,10,32,20,10,32,20,10,32,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3,20,10,3
Cell3201,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,4,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25,12,3,25
Cell3202,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,13,12,37
Cell3203,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,14,12,37,13,12,37
Cell3204,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8,36,13,8
