cells,SC3-00,UMAP_KMEANS-00,TSNE_KMEANS-00,SC3-05,UMAP_KMEANS-05,TSNE_KMEANS-05,SC3-10,UMAP_KMEANS-10,TSNE_KMEANS-10,SC3-15,UMAP_KMEANS-15,TSNE_KMEANS-15,SC3-20,UMAP_KMEANS-20,TSNE_KMEANS-20,SC3-25,UMAP_KMEANS-25,TSNE_KMEANS-25,SC3-30,UMAP_KMEANS-30,TSNE_KMEANS-30,SC3-35,UMAP_KMEANS-35,TSNE_KMEANS-35,SC3-40,UMAP_KMEANS-40,TSNE_KMEANS-40,SC3-45,UMAP_KMEANS-45,TSNE_KMEANS-45,SC3-50,UMAP_KMEANS-50,TSNE_KMEANS-50,SC3-55,UMAP_KMEANS-55,TSNE_KMEANS-55,SC3-60,UMAP_KMEANS-60,TSNE_KMEANS-60,SC3-65,UMAP_KMEANS-65,TSNE_KMEANS-65,SC3-70,UMAP_KMEANS-70,TSNE_KMEANS-70,SC3-75,UMAP_KMEANS-75,TSNE_KMEANS-75,SC3-80,UMAP_KMEANS-80,TSNE_KMEANS-80,SC3-85,UMAP_KMEANS-85,TSNE_KMEANS-85,SC3-90,UMAP_KMEANS-90,TSNE_KMEANS-90,SC3-95,UMAP_KMEANS-95,TSNE_KMEANS-95,SC3-100,UMAP_KMEANS-100,TSNE_KMEANS-100
Cell4292,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,26,27,7
Cell4293,28,11,13,28,11,13,28,11,13,28,11,13,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8
Cell4294,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11
Cell4295,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,25,3,10,25,3,10,25,3,10,25,3,10,25,3,10
Cell4296,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19
Cell4297,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20
Cell4298,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6
Cell4299,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24
Cell43,10,9,34,10,9,34,10,9,34,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12
Cell430,5,38,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31
Cell4300,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4
Cell4301,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9
Cell4303,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24
Cell4304,39,29,16,39,29,16,39,29,16,39,29,16,39,29,16,39,29,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16
Cell4305,13,39,35,13,39,35,13,39,35,13,39,35,13,39,35,13,39,35,13,39,35,13,39,35,13,39,35,13,39,35,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3
Cell4306,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30
Cell4307,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36
Cell4308,31,17,29,31,17,29,31,17,29,31,17,29,31,17,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29
Cell4309,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28
Cell431,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24
Cell4310,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,26,27,7
Cell4311,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6
Cell4312,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19
Cell4313,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8
Cell4314,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,25,3,10,25,3,10,25,3,10,25,3,10,25,3,10
Cell4315,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38
Cell4316,39,29,26,39,29,26,39,29,26,39,29,26,39,29,26,39,29,26,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16
Cell4317,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39
Cell4318,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4
Cell4319,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,26,27,7
Cell432,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36
Cell4320,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30
Cell4321,3,25,40,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2
Cell4322,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,15,1,1
Cell4323,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29
Cell4324,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31
Cell4325,19,14,18,19,14,18,19,14,18,19,14,18,19,14,18,19,14,18,19,14,18,19,14,18,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14
Cell4326,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39
Cell4327,25,21,10,25,21,10,25,21,10,25,21,10,25,21,10,25,21,10,25,21,10,25,21,10,25,21,10,25,21,10,25,21,10,25,21,10,25,21,10,25,21,10,25,21,10,25,21,10,25,3,10,25,3,10,25,3,10,25,3,10,25,3,10
Cell4328,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,30,34,10,25,34,10,25,3,10,25,3,10,25,3,10
Cell4329,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5
Cell433,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6
Cell4330,40,30,38,40,30,38,40,30,38,40,30,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38
Cell4331,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,25,3,10,25,3,10,25,3,10,25,3,10,25,3,10
Cell4332,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5
Cell4333,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6
Cell4334,31,17,29,31,17,29,31,17,29,31,17,29,31,17,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29
Cell4335,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20,6,19,20
Cell4336,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39,9,31,39
Cell4337,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,25,3,10,25,3,10,25,3,10,25,3,10,25,3,10
Cell4338,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21
Cell4339,29,36,5,29,36,5,29,36,5,29,36,5,29,36,5,29,36,5,29,36,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5
Cell434,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9
Cell4340,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30
Cell4341,13,39,25,13,39,25,13,39,25,13,39,25,13,39,25,13,39,25,13,39,25,13,39,25,13,39,25,13,39,25,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3
Cell4342,40,30,38,40,30,38,40,30,38,40,30,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38
Cell4343,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30
Cell4344,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2
Cell4345,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38
Cell4346,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21
Cell4347,13,39,25,13,39,25,13,39,25,13,39,25,13,39,25,13,39,25,13,39,25,13,39,25,13,39,25,13,39,25,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3,13,39,3
Cell4348,5,38,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31
Cell4349,5,38,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31,5,37,31
Cell435,39,29,26,39,29,26,39,29,26,39,29,26,39,29,26,39,29,26,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16,39,7,16
Cell4350,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6,17,23,6
Cell4351,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8,28,11,8
Cell4352,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24,20,13,24
Cell4353,5,37,10,5,37,10,5,37,10,5,37,10,5,37,10,5,37,10,5,37,10,5,37,10,5,37,10,5,37,10,5,37,10,5,37,10,5,37,10,5,37,10,5,37,10,5,37,10,5,37,10,5,37,10,5,37,10,5,37,10,5,37,10
Cell4354,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19
Cell4355,19,15,14,19,15,14,19,15,14,19,15,14,19,15,14,19,15,14,19,15,14,19,15,14,19,15,14,19,15,14,19,15,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14
Cell4356,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36,21,5,36
Cell4357,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,26,27,7
Cell4358,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9,12,27,9
Cell4359,3,25,40,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2
Cell436,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2
Cell4360,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2
Cell4361,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28
Cell4362,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28,11,26,28
Cell4363,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,25,3,10,25,3,10,25,3,10,25,3,10,25,3,10
Cell4364,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15,7,11,15
Cell4365,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30
Cell4366,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,32,3,10,25,3,10,25,3,10,25,3,10,25,3,10,25,3,10
Cell4367,19,14,18,19,14,18,19,14,18,19,14,18,19,14,18,19,14,18,19,14,18,19,14,18,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14,19,14,14
Cell4368,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,15,1,1
Cell4369,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,26,27,7
Cell437,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,26,27,7
Cell4370,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33,33,18,33
Cell4371,10,9,34,10,9,34,10,9,34,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12,10,9,12
Cell4372,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11,34,10,11
Cell4373,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,16,1,1,15,1,1
Cell4374,25,21,10,25,21,10,25,21,10,25,21,10,25,21,10,25,21,10,25,21,10,25,21,10,25,21,10,25,21,10,25,21,10,25,21,10,25,21,10,25,21,10,25,21,10,25,21,10,25,3,10,25,3,10,25,3,10,25,3,10,25,3,10
Cell4375,40,30,38,40,30,38,40,30,38,40,30,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38,40,12,38
Cell4376,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19,8,8,19
Cell4377,31,17,29,31,17,29,31,17,29,31,17,29,31,17,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29,31,16,29
Cell4378,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30,1,24,30
Cell4379,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,17,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5,29,20,5
Cell438,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21
Cell4380,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,27,27,7,26,27,7
Cell4381,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2,3,25,2
Cell4382,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,23,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21,2,22,21
Cell4383,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4,18,40,4
