"","0.3,30","0.3,50","0.3,100","0.4,30","0.4,50","0.4,100","0.5,30","0.5,50","0.5,100","0.6,30","0.6,50","0.6,100","0.7,30","0.7,50","0.7,100","0.8,30","0.8,50","0.8,100","0.9,30","0.9,50","0.9,100","1,30","1,50","1,100","1.1,30","1.1,50","1.1,100","1.2,30","1.2,50","1.2,100","1.3,30","1.3,50","1.3,100","1.4,30","1.4,50","1.4,100","1.5,30","1.5,50","1.5,100","1.6,30","1.6,50","1.6,100","1.7,30","1.7,50","1.7,100","1.8,30","1.8,50","1.8,100","1.9,30","1.9,50","1.9,100","2,30","2,50","2,100","2.1,30","2.1,50","2.1,100","2.2,30","2.2,50","2.2,100","2.3,30","2.3,50","2.3,100","2.4,30","2.4,50","2.4,100","2.5,30","2.5,50","2.5,100","cells"
"Cell3626",1,19,1,1,19,1,2,19,1,2,19,1,2,19,20,2,19,19,2,19,18,2,19,18,2,19,18,2,19,19,2,19,19,2,19,19,2,19,19,2,19,18,2,19,18,17,19,19,17,19,19,17,19,19,17,16,19,17,16,19,17,16,19,16,19,19,16,19,19,"Cell3626"
"Cell3627",4,3,5,4,3,4,5,3,4,5,3,4,5,3,5,5,3,4,5,3,3,5,3,3,5,3,3,5,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Cell3627"
"Cell3628",1,20,1,1,20,1,1,21,24,1,21,24,1,21,25,1,20,25,1,21,26,1,20,26,1,20,26,1,20,26,1,20,26,1,20,26,32,20,26,31,20,26,31,20,26,32,20,26,32,20,26,32,20,26,32,20,26,32,20,26,32,20,26,32,21,26,32,21,26,"Cell3628"
"Cell3629",1,1,1,1,1,1,1,1,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,41,1,1,41,1,1,41,1,1,41,1,1,41,1,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,"Cell3629"
"Cell3630",10,10,10,11,10,10,11,10,11,11,10,11,11,10,11,11,10,9,11,10,9,11,10,9,11,10,9,11,10,9,10,10,9,11,10,9,11,10,9,10,10,9,10,10,9,9,10,9,9,10,9,9,10,9,9,10,9,9,10,9,9,10,9,9,10,9,9,10,9,"Cell3630"
"Cell3631",38,44,39,40,45,40,41,45,42,41,46,43,42,46,44,43,46,45,43,46,46,43,46,46,43,47,46,43,47,46,44,47,46,44,47,46,45,47,46,45,47,47,45,47,47,46,47,47,46,47,47,46,47,47,46,47,47,46,47,47,46,47,47,46,48,47,46,48,47,"Cell3631"
"Cell3632",37,43,38,39,44,39,40,44,41,40,45,42,41,45,43,42,45,44,42,45,45,42,45,45,42,46,45,42,46,45,43,46,45,43,46,45,44,46,45,44,46,46,44,46,46,45,46,46,45,46,46,45,46,46,45,46,46,45,46,46,45,46,46,45,47,46,45,47,46,"Cell3632"
"Cell3633",14,16,16,12,16,13,15,16,14,15,16,15,15,16,15,15,16,13,15,16,11,15,16,11,15,16,11,15,16,12,15,16,12,13,16,12,13,16,12,15,16,11,15,16,11,14,16,11,14,16,11,14,16,12,14,17,12,14,17,12,14,17,12,14,17,12,14,17,12,"Cell3633"
"Cell3634",21,23,21,21,23,21,22,23,21,22,23,21,22,23,23,22,23,22,22,23,23,22,23,22,22,24,23,22,24,23,22,24,23,22,24,22,22,24,22,22,24,22,22,24,22,22,24,22,22,24,22,22,24,22,22,24,22,22,24,22,22,24,22,22,24,22,22,24,22,"Cell3634"
"Cell3635",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell3635"
"Cell3636",13,13,14,14,13,15,14,13,15,14,13,14,14,13,13,14,13,12,14,13,13,14,13,13,14,13,13,14,13,14,14,13,14,15,13,14,15,13,14,14,13,13,14,13,13,13,13,13,13,13,13,13,13,14,13,13,14,13,13,14,13,13,14,13,13,14,13,13,14,"Cell3636"
"Cell3637",26,26,26,27,27,26,28,27,26,28,27,27,28,27,28,28,27,27,28,27,30,28,27,30,28,28,29,28,28,29,28,28,29,27,28,29,27,28,29,28,28,29,28,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,"Cell3637"
"Cell3638",1,20,1,1,20,1,1,21,24,1,21,24,1,21,25,1,20,25,1,21,26,1,20,26,1,20,26,1,20,26,1,20,26,1,20,26,32,20,26,31,20,26,31,20,26,32,20,26,32,20,26,32,20,26,32,20,26,32,20,26,32,20,26,32,21,26,32,21,26,"Cell3638"
"Cell3639",6,5,6,6,5,6,7,5,6,7,5,6,7,5,6,7,5,5,7,5,5,7,5,5,7,5,5,7,5,5,6,5,5,6,5,5,6,5,5,6,5,5,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,"Cell3639"
"Cell3640",1,40,36,1,41,37,1,41,39,1,42,39,40,42,40,41,42,41,41,42,42,41,42,42,41,43,42,41,43,42,42,43,42,42,43,42,43,43,42,43,43,42,43,43,42,44,43,42,44,43,42,44,43,42,43,43,42,43,43,42,43,43,42,43,43,42,43,43,42,"Cell3640"
"Cell3641",20,21,20,20,21,20,21,20,20,21,20,20,21,20,21,21,21,21,21,20,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,22,21,21,22,21,"Cell3641"
"Cell3642",1,1,1,25,1,1,26,1,1,26,1,1,26,1,1,26,1,1,25,1,22,26,1,24,26,22,22,26,22,22,26,22,22,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,20,23,26,20,23,"Cell3642"
"Cell3643",18,18,17,18,18,17,19,18,16,19,18,16,19,18,16,19,18,16,19,18,17,19,18,17,19,18,17,19,18,18,19,18,18,19,18,18,19,18,18,19,18,17,19,18,17,19,18,18,19,18,18,19,18,18,19,19,18,19,19,18,19,19,18,19,16,18,20,16,18,"Cell3643"
"Cell3644",8,6,7,8,6,7,9,6,8,9,6,8,9,6,8,9,6,7,9,6,6,9,6,6,9,6,6,9,6,6,8,6,6,7,6,6,7,6,6,8,6,6,8,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,"Cell3644"
"Cell3645",12,15,13,13,15,14,13,15,13,13,15,13,13,15,12,13,15,14,13,15,12,13,15,12,13,15,12,13,15,13,13,15,13,14,15,13,14,15,13,13,15,12,13,15,12,12,15,12,12,15,12,12,15,13,12,15,13,12,15,13,12,15,13,12,15,13,12,15,13,"Cell3645"
"Cell3646",16,12,15,16,12,16,17,12,17,17,12,17,17,12,17,17,12,17,17,12,16,17,12,16,17,12,16,17,12,16,17,12,16,18,12,16,18,12,16,17,12,16,17,12,16,16,12,16,16,12,16,16,12,16,16,12,16,16,12,16,16,12,16,17,12,16,17,12,16,"Cell3646"
"Cell3647",7,7,8,7,7,8,8,7,7,8,7,7,8,7,7,8,7,6,8,7,7,8,7,7,8,7,7,8,7,7,7,7,7,8,7,7,8,7,7,7,7,7,7,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,"Cell3647"
"Cell3648",1,19,1,1,19,1,2,19,1,2,19,1,2,19,20,2,19,19,2,19,18,2,19,18,2,19,18,2,19,19,2,19,19,2,19,19,2,19,19,2,19,18,2,19,18,17,19,19,17,19,19,17,19,19,17,16,19,17,16,19,17,16,19,16,19,19,16,19,19,"Cell3648"
"Cell3649",1,1,1,25,1,1,26,1,1,26,1,1,26,1,1,26,1,1,25,1,22,26,1,24,26,22,22,26,22,22,26,22,22,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,20,23,26,20,23,"Cell3649"
"Cell3650",37,43,38,39,44,39,40,44,41,40,45,42,41,45,43,42,45,44,42,45,45,42,45,45,42,46,45,42,46,45,43,46,45,43,46,45,44,46,45,44,46,46,44,46,46,45,46,46,45,46,46,45,46,46,45,46,46,45,46,46,45,46,46,45,47,46,45,47,46,"Cell3650"
"Cell3651",19,22,22,19,22,22,20,22,22,20,22,22,20,22,22,20,22,23,20,22,24,20,22,23,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,19,23,24,"Cell3651"
"Cell3652",18,18,17,18,18,17,19,18,16,19,18,16,19,18,16,19,18,16,19,18,17,19,18,17,19,18,17,19,18,18,19,18,18,19,18,18,19,18,18,19,18,17,19,18,17,19,18,18,19,18,18,19,18,18,19,19,18,19,19,18,19,19,18,19,16,18,20,16,18,"Cell3652"
"Cell3653",4,3,5,4,3,4,5,3,4,5,3,4,5,3,5,5,3,4,5,3,3,5,3,3,5,3,3,5,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Cell3653"
"Cell3654",21,23,21,21,23,21,22,23,21,22,23,21,22,23,23,22,23,22,22,23,23,22,23,22,22,24,23,22,24,23,22,24,23,22,24,22,22,24,22,22,24,22,22,24,22,22,24,22,22,24,22,22,24,22,22,24,22,22,24,22,22,24,22,22,24,22,22,24,22,"Cell3654"
"Cell3655",1,20,1,1,20,1,1,21,24,1,21,24,1,21,25,1,20,25,1,21,26,1,20,26,1,20,26,1,20,26,1,20,26,1,20,26,32,20,26,31,20,26,31,20,26,32,20,26,32,20,26,32,20,26,32,20,26,32,20,26,32,20,26,32,21,26,32,21,26,"Cell3655"
"Cell3656",10,10,10,11,10,10,11,10,11,11,10,11,11,10,11,11,10,9,11,10,9,11,10,9,11,10,9,11,10,9,10,10,9,11,10,9,11,10,9,10,10,9,10,10,9,9,10,9,9,10,9,9,10,9,9,10,9,9,10,9,9,10,9,9,10,9,9,10,9,"Cell3656"
"Cell3657",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell3657"
"Cell3658",11,9,11,10,9,11,12,9,10,12,9,12,12,9,10,12,9,11,12,9,10,12,9,10,12,9,10,12,9,10,12,9,10,10,9,10,10,9,10,12,9,10,12,9,10,11,9,10,11,9,10,11,9,10,11,9,10,11,9,10,11,9,10,11,9,10,11,9,10,"Cell3658"
"Cell3659",11,9,11,10,9,11,12,9,10,12,9,12,12,9,10,12,9,11,12,9,10,12,9,10,12,9,10,12,9,10,12,9,10,10,9,10,10,9,10,12,9,10,12,9,10,11,9,10,11,9,10,11,9,10,11,9,10,11,9,10,11,9,10,11,9,10,11,9,10,"Cell3659"
"Cell3660",16,12,15,16,12,16,17,12,17,17,12,17,17,12,17,17,12,17,17,12,16,17,12,16,17,12,16,17,12,16,17,12,16,18,12,16,18,12,16,17,12,16,17,12,16,16,12,16,16,12,16,16,12,16,16,12,16,16,12,16,16,12,16,17,12,16,17,12,16,"Cell3660"
"Cell3661",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell3661"
"Cell3662",18,18,17,18,18,17,19,18,16,19,18,16,19,18,16,19,18,16,19,18,17,19,18,17,19,18,17,19,18,18,19,18,18,19,18,18,19,18,18,19,18,17,19,18,17,19,18,18,19,18,18,19,18,18,19,19,18,19,19,18,19,19,18,19,16,18,20,16,18,"Cell3662"
"Cell3663",17,17,18,17,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,20,18,17,20,18,17,20,18,17,20,18,17,20,17,17,20,17,17,20,18,17,20,18,17,20,18,17,20,18,17,20,18,17,20,18,18,20,18,18,20,18,18,20,18,18,20,18,18,20,"Cell3663"
"Cell3664",2,38,1,2,39,2,3,36,2,3,36,2,3,36,2,3,37,36,3,37,38,3,37,39,3,38,39,3,38,39,40,38,39,39,38,35,40,38,35,41,38,35,41,38,35,42,38,35,42,38,35,42,38,35,42,38,35,42,38,35,42,38,35,42,37,35,42,37,35,"Cell3664"
"Cell3665",25,28,28,26,29,28,27,29,28,27,29,28,27,29,30,27,29,30,27,29,31,27,29,31,27,30,31,27,30,31,27,30,31,28,30,31,28,30,31,27,30,31,27,30,31,28,30,31,28,30,31,28,30,31,28,30,31,28,30,31,28,30,31,28,30,31,28,30,31,"Cell3665"
"Cell3666",1,1,1,1,1,1,1,1,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,41,1,1,41,1,1,41,1,1,41,1,1,41,1,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,"Cell3666"
"Cell3667",18,18,17,18,18,17,19,18,16,19,18,16,19,18,16,19,18,16,19,18,17,19,18,17,19,18,17,19,18,18,19,18,18,19,18,18,19,18,18,19,18,17,19,18,17,19,18,18,19,18,18,19,18,18,19,19,18,19,19,18,19,19,18,19,16,18,20,16,18,"Cell3667"
"Cell3668",16,12,15,16,12,16,17,12,17,17,12,17,17,12,17,17,12,17,17,12,16,17,12,16,17,12,16,17,12,16,17,12,16,18,12,16,18,12,16,17,12,16,17,12,16,16,12,16,16,12,16,16,12,16,16,12,16,16,12,16,16,12,16,17,12,16,17,12,16,"Cell3668"
"Cell3669",35,39,35,36,40,36,37,40,38,37,41,38,37,41,39,38,41,40,38,41,41,38,41,41,38,42,41,38,42,41,38,42,41,40,42,41,41,42,41,39,42,41,39,42,41,40,42,41,40,42,41,40,42,41,40,42,41,40,42,41,40,42,41,40,42,41,40,42,41,"Cell3669"
"Cell3670",22,24,23,22,24,23,23,24,23,23,24,23,23,24,24,23,24,24,23,24,25,23,24,25,23,25,25,23,25,25,24,25,25,24,25,25,23,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,"Cell3670"
"Cell3671",5,4,4,5,4,5,6,4,5,6,4,5,6,4,4,6,4,3,6,4,4,6,4,4,6,4,4,6,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Cell3671"
"Cell3672",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell3672"
"Cell3673",26,26,26,27,27,26,28,27,26,28,27,27,28,27,28,28,27,27,28,27,30,28,27,30,28,28,29,28,28,29,28,28,29,27,28,29,27,28,29,28,28,29,28,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,"Cell3673"
"Cell3674",29,31,29,30,32,30,31,32,31,31,32,30,31,32,31,31,32,32,31,32,33,31,32,33,31,33,33,31,33,33,31,33,33,31,33,33,31,33,33,32,33,33,32,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,"Cell3674"
"Cell3675",1,42,1,38,43,1,39,43,1,39,44,40,39,44,41,40,43,42,40,43,44,40,43,43,40,44,44,40,44,44,41,44,44,41,44,43,42,44,43,42,44,43,42,44,43,43,44,43,43,44,44,43,44,44,44,44,44,44,44,44,44,44,44,44,45,44,44,45,43,"Cell3675"
"Cell3676",1,1,1,25,1,1,26,1,1,26,1,1,26,1,1,26,1,1,25,1,22,26,1,24,26,22,22,26,22,22,26,22,22,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,22,23,26,20,23,26,20,23,"Cell3676"
"Cell3677",4,3,5,4,3,4,5,3,4,5,3,4,5,3,5,5,3,4,5,3,3,5,3,3,5,3,3,5,3,3,4,3,3,4,3,3,4,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"Cell3677"
"Cell3678",1,19,1,1,19,1,2,19,1,2,19,1,2,19,20,2,19,19,2,19,18,2,19,18,2,19,18,2,19,19,2,19,19,2,19,19,2,19,19,2,19,18,2,19,18,17,19,19,17,19,19,17,19,19,17,16,19,17,16,19,17,16,19,16,19,19,16,19,19,"Cell3678"
"Cell3679",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"Cell3679"
"Cell3680",7,7,8,7,7,8,8,7,7,8,7,7,8,7,7,8,7,6,8,7,7,8,7,7,8,7,7,8,7,7,7,7,7,8,7,7,8,7,7,7,7,7,7,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,6,7,7,"Cell3680"
"Cell3681",27,30,27,29,31,27,29,31,29,29,31,29,29,31,29,29,31,29,29,31,27,29,31,27,29,32,27,29,32,27,29,32,27,30,32,27,30,32,27,29,32,27,29,32,27,30,32,27,30,32,27,30,32,27,30,32,27,30,32,27,30,32,27,30,32,27,30,32,27,"Cell3681"
"Cell3682",1,19,1,1,19,1,2,19,1,2,19,1,2,19,20,2,19,19,2,19,18,2,19,18,2,19,18,2,19,19,2,19,19,2,19,19,2,19,19,2,19,18,2,19,18,17,19,19,17,19,19,17,19,19,17,16,19,17,16,19,17,16,19,16,19,19,16,19,19,"Cell3682"
"Cell3683",5,4,4,5,4,5,6,4,5,6,4,5,6,4,4,6,4,3,6,4,4,6,4,4,6,4,4,6,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Cell3683"
"Cell3684",19,22,22,19,22,22,20,22,22,20,22,22,20,22,22,20,22,23,20,22,24,20,22,23,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,20,23,24,19,23,24,"Cell3684"
"Cell3685",3,2,3,3,2,3,4,2,3,4,2,3,4,2,3,4,2,2,4,2,2,4,2,2,4,2,2,4,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Cell3685"
"Cell3686",2,38,1,2,39,2,3,36,2,3,36,2,3,36,2,3,37,36,3,37,38,3,37,39,3,38,39,3,38,39,40,38,39,39,38,35,40,38,35,41,38,35,41,38,35,42,38,35,42,38,35,42,38,35,42,38,35,42,38,35,42,38,35,42,37,35,42,37,35,"Cell3686"
"Cell3687",1,36,1,1,37,1,2,39,36,2,39,36,2,39,37,2,39,38,2,39,39,2,39,37,2,40,35,2,40,35,2,40,35,2,40,36,2,40,36,2,40,38,2,40,38,27,40,38,27,40,38,27,40,38,27,40,38,27,40,38,27,40,38,27,40,38,27,40,38,"Cell3687"
"Cell3688",27,30,27,29,31,27,29,31,29,29,31,29,29,31,29,29,31,29,29,31,27,29,31,27,29,32,27,29,32,27,29,32,27,30,32,27,30,32,27,29,32,27,29,32,27,30,32,27,30,32,27,30,32,27,30,32,27,30,32,27,30,32,27,30,32,27,30,32,27,"Cell3688"
"Cell3689",24,1,19,24,25,19,25,25,19,25,25,19,25,25,19,25,25,20,26,25,19,25,25,19,25,26,19,24,26,17,23,26,17,23,26,17,25,26,17,23,26,19,23,26,19,23,26,17,23,26,17,23,26,17,23,26,17,23,26,17,23,26,17,23,26,17,23,26,17,"Cell3689"
"Cell3690",3,2,3,3,2,3,4,2,3,4,2,3,4,2,3,4,2,2,4,2,2,4,2,2,4,2,2,4,2,2,3,2,2,3,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Cell3690"
"Cell3691",1,1,1,1,1,1,1,1,1,1,40,1,1,40,1,1,40,1,1,40,1,1,40,1,1,41,1,1,41,1,1,41,1,1,41,1,1,41,1,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,1,41,45,"Cell3691"
"Cell3692",32,34,32,32,35,33,34,35,34,34,35,35,34,35,36,34,35,34,35,35,36,35,35,35,35,36,36,35,36,36,35,36,36,35,36,37,36,36,37,36,36,36,36,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,"Cell3692"
"Cell3693",32,34,32,32,35,33,34,35,34,34,35,35,34,35,36,34,35,34,35,35,36,35,35,35,35,36,36,35,36,36,35,36,36,35,36,37,36,36,37,36,36,36,36,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,"Cell3693"
"Cell3694",8,6,7,8,6,7,9,6,8,9,6,8,9,6,8,9,6,7,9,6,6,9,6,6,9,6,6,9,6,6,8,6,6,7,6,6,7,6,6,8,6,6,8,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,"Cell3694"
"Cell3695",22,24,23,22,24,23,23,24,23,23,24,23,23,24,24,23,24,24,23,24,25,23,24,25,23,25,25,23,25,25,24,25,25,24,25,25,23,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,24,25,25,"Cell3695"
"Cell3696",8,6,7,8,6,7,9,6,8,9,6,8,9,6,8,9,6,7,9,6,6,9,6,6,9,6,6,9,6,6,8,6,6,7,6,6,7,6,6,8,6,6,8,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,"Cell3696"
"Cell3697",15,14,12,15,14,12,16,14,12,16,14,10,16,14,14,16,14,10,16,14,14,16,14,14,16,14,14,16,14,11,16,14,11,16,14,11,16,14,11,16,14,14,16,14,14,15,14,14,15,14,14,15,14,11,15,14,11,15,14,11,15,14,11,15,14,11,15,14,11,"Cell3697"
"Cell3698",25,28,28,26,29,28,27,29,28,27,29,28,27,29,30,27,29,30,27,29,31,27,29,31,27,30,31,27,30,31,27,30,31,28,30,31,28,30,31,27,30,31,27,30,31,28,30,31,28,30,31,28,30,31,28,30,31,28,30,31,28,30,31,28,30,31,28,30,31,"Cell3698"
"Cell3699",12,15,13,13,15,14,13,15,13,13,15,13,13,15,12,13,15,14,13,15,12,13,15,12,13,15,12,13,15,13,13,15,13,14,15,13,14,15,13,13,15,12,13,15,12,12,15,12,12,15,12,12,15,13,12,15,13,12,15,13,12,15,13,12,15,13,12,15,13,"Cell3699"
"Cell3700",32,34,32,32,35,33,34,35,34,34,35,35,34,35,36,34,35,34,35,35,36,35,35,35,35,36,36,35,36,36,35,36,36,35,36,37,36,36,37,36,36,36,36,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,"Cell3700"
"Cell3701",5,4,4,5,4,5,6,4,5,6,4,5,6,4,4,6,4,3,6,4,4,6,4,4,6,4,4,6,4,4,5,4,4,5,4,4,5,4,4,5,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Cell3701"
"Cell3702",32,34,32,32,35,33,34,35,34,34,35,35,34,35,36,34,35,34,35,35,36,35,35,35,35,36,36,35,36,36,35,36,36,35,36,37,36,36,37,36,36,36,36,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,"Cell3702"
"Cell3703",10,10,10,11,10,10,11,10,11,11,10,11,11,10,11,11,10,9,11,10,9,11,10,9,11,10,9,11,10,9,10,10,9,11,10,9,11,10,9,10,10,9,10,10,9,9,10,9,9,10,9,9,10,9,9,10,9,9,10,9,9,10,9,9,10,9,9,10,9,"Cell3703"
"Cell3704",14,16,16,12,16,13,15,16,14,15,16,15,15,16,15,15,16,13,15,16,11,15,16,11,15,16,11,15,16,12,15,16,12,13,16,12,13,16,12,15,16,11,15,16,11,14,16,11,14,16,11,14,16,12,14,17,12,14,17,12,14,17,12,14,17,12,14,17,12,"Cell3704"
"Cell3705",8,6,7,8,6,7,9,6,8,9,6,8,9,6,8,9,6,7,9,6,6,9,6,6,9,6,6,9,6,6,8,6,6,7,6,6,7,6,6,8,6,6,8,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,7,6,6,"Cell3705"
"Cell3706",1,36,1,1,37,1,2,39,36,2,39,36,2,39,37,2,39,38,2,39,39,2,39,37,2,40,35,2,40,35,2,40,35,2,40,36,2,40,36,2,40,38,2,40,38,27,40,38,27,40,38,27,40,38,27,40,38,27,40,38,27,40,38,27,40,38,27,40,38,"Cell3706"
"Cell3707",32,34,32,32,35,33,34,35,34,34,35,35,34,35,36,34,35,34,35,35,36,35,35,35,35,36,36,35,36,36,35,36,36,35,36,37,36,36,37,36,36,36,36,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,37,36,36,"Cell3707"
"Cell3708",26,26,26,27,27,26,28,27,26,28,27,27,28,27,28,28,27,27,28,27,30,28,27,30,28,28,29,28,28,29,28,28,29,27,28,29,27,28,29,28,28,29,28,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,29,28,29,"Cell3708"
"Cell3709",11,9,11,10,9,11,12,9,10,12,9,12,12,9,10,12,9,11,12,9,10,12,9,10,12,9,10,12,9,10,12,9,10,10,9,10,10,9,10,12,9,10,12,9,10,11,9,10,11,9,10,11,9,10,11,9,10,11,9,10,11,9,10,11,9,10,11,9,10,"Cell3709"
"Cell3710",9,8,9,9,8,9,10,8,9,10,8,9,10,8,9,10,8,8,10,8,8,10,8,8,10,8,8,10,8,8,9,8,8,9,8,8,9,8,8,9,8,8,9,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,"Cell3710"
"Cell3711",34,37,34,35,38,35,36,38,37,36,38,37,36,38,38,37,38,39,37,38,40,37,38,40,37,39,40,37,39,40,37,39,40,37,39,40,38,39,40,38,39,40,38,39,40,39,39,40,39,39,40,39,39,40,39,39,40,39,39,40,39,39,40,39,39,40,39,39,40,"Cell3711"
"Cell3712",27,30,27,29,31,27,29,31,29,29,31,29,29,31,29,29,31,29,29,31,27,29,31,27,29,32,27,29,32,27,29,32,27,30,32,27,30,32,27,29,32,27,29,32,27,30,32,27,30,32,27,30,32,27,30,32,27,30,32,27,30,32,27,30,32,27,30,32,27,"Cell3712"
"Cell3713",17,17,18,17,17,18,18,17,18,18,17,18,18,17,18,18,17,18,18,17,20,18,17,20,18,17,20,18,17,20,18,17,20,17,17,20,17,17,20,18,17,20,18,17,20,18,17,20,18,17,20,18,17,20,18,18,20,18,18,20,18,18,20,18,18,20,18,18,20,"Cell3713"
