"Comp" "fraction" "clustering_method" "replicable_clusters" "non_replicable_clusters" "replicable_cells" "non_replicable_cells" "fraction_replicable_clusters" "fraction_replicable_cells" "clustering_name" "level"
"571" "1" 80 "Monocle.100" 10 17 3981 6724 0.37037037037037 0.371882297991593 "Monocle" 100
"572" "1" 80 "Monocle.15" 8 23 2703 8002 0.258064516129032 0.252498832321345 "Monocle" 15
"573" "1" 80 "Monocle.20" 8 23 2703 8002 0.258064516129032 0.252498832321345 "Monocle" 20
"574" "1" 80 "Monocle.25" 8 23 2703 8002 0.258064516129032 0.252498832321345 "Monocle" 25
"575" "1" 80 "Monocle.30" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" 30
"576" "1" 80 "Monocle.35" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" 35
"577" "1" 80 "Monocle.40" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" 40
"578" "1" 80 "Monocle.45" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" 45
"579" "1" 80 "Monocle.50" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 50
"580" "1" 80 "Monocle.55" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 55
"581" "1" 80 "Monocle.60" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 60
"582" "1" 80 "Monocle.65" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 65
"583" "1" 80 "Monocle.70" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 70
"584" "1" 80 "Monocle.75" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 75
"585" "1" 80 "Monocle.80" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 80
"586" "1" 80 "Monocle.85" 10 18 3893 6812 0.357142857142857 0.36366184026156 "Monocle" 85
"587" "1" 80 "Monocle.90" 10 18 3893 6812 0.357142857142857 0.36366184026156 "Monocle" 90
"588" "1" 80 "Monocle.95" 10 17 3981 6724 0.37037037037037 0.371882297991593 "Monocle" 95
"589" "1" 80 "sc3.00" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 0
"590" "1" 80 "sc3.05" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 5
"591" "1" 80 "sc3.10" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 10
"592" "1" 80 "sc3.100" 10 26 3753 6952 0.277777777777778 0.350583839327417 "sc3" 100
"593" "1" 80 "sc3.15" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 15
"594" "1" 80 "sc3.20" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 20
"595" "1" 80 "sc3.25" 6 45 1153 9552 0.117647058823529 0.107706679121906 "sc3" 25
"596" "1" 80 "sc3.30" 6 44 1360 9345 0.12 0.12704343764596 "sc3" 30
"597" "1" 80 "sc3.35" 6 44 1360 9345 0.12 0.12704343764596 "sc3" 35
"598" "1" 80 "sc3.40" 6 44 1360 9345 0.12 0.12704343764596 "sc3" 40
"599" "1" 80 "sc3.45" 6 44 1360 9345 0.12 0.12704343764596 "sc3" 45
"600" "1" 80 "sc3.50" 6 44 1360 9345 0.12 0.12704343764596 "sc3" 50
"601" "1" 80 "sc3.55" 6 44 1360 9345 0.12 0.12704343764596 "sc3" 55
"602" "1" 80 "sc3.60" 6 44 1360 9345 0.12 0.12704343764596 "sc3" 60
"603" "1" 80 "sc3.65" 6 44 1360 9345 0.12 0.12704343764596 "sc3" 65
"604" "1" 80 "sc3.70" 8 40 1727 8978 0.166666666666667 0.161326482951892 "sc3" 70
"605" "1" 80 "sc3.75" 8 39 1727 8978 0.170212765957447 0.161326482951892 "sc3" 75
"606" "1" 80 "sc3.80" 10 33 2939 7766 0.232558139534884 0.274544605324615 "sc3" 80
"607" "1" 80 "sc3.85" 10 31 3691 7014 0.24390243902439 0.34479215319944 "sc3" 85
"608" "1" 80 "sc3.90" 10 29 3691 7014 0.256410256410256 0.34479215319944 "sc3" 90
"609" "1" 80 "sc3.95" 10 29 3691 7014 0.256410256410256 0.34479215319944 "sc3" 95
"610" "1" 80 "Seurat.00" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 0
"611" "1" 80 "Seurat.05" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 5
"612" "1" 80 "Seurat.10" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 10
"613" "1" 80 "Seurat.100" 8 21 3523 7182 0.275862068965517 0.329098552078468 "Seurat" 100
"614" "1" 80 "Seurat.15" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 15
"615" "1" 80 "Seurat.20" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 20
"616" "1" 80 "Seurat.25" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 25
"617" "1" 80 "Seurat.30" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 30
"618" "1" 80 "Seurat.35" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 35
"619" "1" 80 "Seurat.40" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 40
"620" "1" 80 "Seurat.45" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 45
"621" "1" 80 "Seurat.50" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 50
"622" "1" 80 "Seurat.55" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 55
"623" "1" 80 "Seurat.60" 6 30 2705 8000 0.166666666666667 0.252685660906119 "Seurat" 60
"624" "1" 80 "Seurat.65" 6 30 2705 8000 0.166666666666667 0.252685660906119 "Seurat" 65
"625" "1" 80 "Seurat.70" 6 30 2705 8000 0.166666666666667 0.252685660906119 "Seurat" 70
"626" "1" 80 "Seurat.75" 8 27 3195 7510 0.228571428571429 0.298458664175619 "Seurat" 75
"627" "1" 80 "Seurat.80" 8 27 3195 7510 0.228571428571429 0.298458664175619 "Seurat" 80
"628" "1" 80 "Seurat.85" 8 25 3430 7275 0.242424242424242 0.320411022886502 "Seurat" 85
"629" "1" 80 "Seurat.90" 8 24 3430 7275 0.25 0.320411022886502 "Seurat" 90
"630" "1" 80 "Seurat.95" 8 23 3484 7221 0.258064516129032 0.325455394675385 "Seurat" 95
"631" "1" 90 "Monocle.00" 6 28 1776 8929 0.176470588235294 0.165903783278842 "Monocle" 0
"632" "1" 90 "Monocle.05" 6 27 1776 8929 0.181818181818182 0.165903783278842 "Monocle" 5
"633" "1" 90 "Monocle.10" 6 26 1776 8929 0.1875 0.165903783278842 "Monocle" 10
"634" "1" 90 "Monocle.100" 10 18 3670 7035 0.357142857142857 0.342830453059318 "Monocle" 100
"635" "1" 90 "Monocle.15" 8 23 2703 8002 0.258064516129032 0.252498832321345 "Monocle" 15
"636" "1" 90 "Monocle.20" 8 23 2703 8002 0.258064516129032 0.252498832321345 "Monocle" 20
"637" "1" 90 "Monocle.25" 8 23 2703 8002 0.258064516129032 0.252498832321345 "Monocle" 25
"638" "1" 90 "Monocle.30" 8 23 2703 8002 0.258064516129032 0.252498832321345 "Monocle" 30
"639" "1" 90 "Monocle.35" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" 35
"640" "1" 90 "Monocle.40" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" 40
"641" "1" 90 "Monocle.45" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" 45
"642" "1" 90 "Monocle.50" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" 50
"643" "1" 90 "Monocle.55" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 55
"644" "1" 90 "Monocle.60" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 60
"645" "1" 90 "Monocle.65" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 65
"646" "1" 90 "Monocle.70" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 70
"647" "1" 90 "Monocle.75" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 75
"648" "1" 90 "Monocle.80" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 80
"649" "1" 90 "Monocle.85" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 85
"650" "1" 90 "Monocle.90" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 90
"651" "1" 90 "Monocle.95" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 95
"652" "1" 90 "sc3.00" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 0
"653" "1" 90 "sc3.05" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 5
"654" "1" 90 "sc3.10" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 10
"655" "1" 90 "sc3.100" 10 27 3001 7704 0.27027027027027 0.280336291452592 "sc3" 100
"656" "1" 90 "sc3.15" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 15
"657" "1" 90 "sc3.20" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 20
"658" "1" 90 "sc3.25" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 25
"659" "1" 90 "sc3.30" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 30
"660" "1" 90 "sc3.35" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 35
"661" "1" 90 "sc3.40" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 40
"662" "1" 90 "sc3.45" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 45
"663" "1" 90 "sc3.50" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 50
"664" "1" 90 "sc3.55" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 55
"665" "1" 90 "sc3.60" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 60
"666" "1" 90 "sc3.65" 6 44 1360 9345 0.12 0.12704343764596 "sc3" 65
"667" "1" 90 "sc3.70" 8 41 1727 8978 0.163265306122449 0.161326482951892 "sc3" 70
"668" "1" 90 "sc3.75" 8 41 1727 8978 0.163265306122449 0.161326482951892 "sc3" 75
"669" "1" 90 "sc3.80" 8 40 1727 8978 0.166666666666667 0.161326482951892 "sc3" 80
"670" "1" 90 "sc3.85" 8 38 1727 8978 0.173913043478261 0.161326482951892 "sc3" 85
"671" "1" 90 "sc3.90" 8 35 1727 8978 0.186046511627907 0.161326482951892 "sc3" 90
"672" "1" 90 "sc3.95" 10 32 2939 7766 0.238095238095238 0.274544605324615 "sc3" 95
"673" "1" 90 "Seurat.00" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 0
"674" "1" 90 "Seurat.05" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 5
"675" "1" 90 "Seurat.10" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 10
"676" "1" 90 "Seurat.100" 8 22 3195 7510 0.266666666666667 0.298458664175619 "Seurat" 100
"677" "1" 90 "Seurat.15" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 15
"678" "1" 90 "Seurat.20" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 20
"679" "1" 90 "Seurat.25" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 25
"680" "1" 90 "Seurat.30" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 30
"681" "1" 90 "Seurat.35" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 35
"682" "1" 90 "Seurat.40" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 40
"683" "1" 90 "Seurat.45" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 45
"684" "1" 90 "Seurat.50" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 50
"685" "1" 90 "Seurat.55" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 55
"686" "1" 90 "Seurat.60" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 60
"687" "1" 90 "Seurat.65" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 65
"688" "1" 90 "Seurat.70" 6 30 2705 8000 0.166666666666667 0.252685660906119 "Seurat" 70
"689" "1" 90 "Seurat.75" 8 27 3195 7510 0.228571428571429 0.298458664175619 "Seurat" 75
"690" "1" 90 "Seurat.80" 8 27 3195 7510 0.228571428571429 0.298458664175619 "Seurat" 80
"691" "1" 90 "Seurat.85" 8 26 3195 7510 0.235294117647059 0.298458664175619 "Seurat" 85
"692" "1" 90 "Seurat.90" 8 25 3195 7510 0.242424242424242 0.298458664175619 "Seurat" 90
"693" "1" 90 "Seurat.95" 8 25 3195 7510 0.242424242424242 0.298458664175619 "Seurat" 95
"694" "1" 100 "Monocle.00" 6 28 1776 8929 0.176470588235294 0.165903783278842 "Monocle" 0
"695" "1" 100 "Monocle.05" 6 27 1776 8929 0.181818181818182 0.165903783278842 "Monocle" 5
"696" "1" 100 "Monocle.10" 6 26 1776 8929 0.1875 0.165903783278842 "Monocle" 10
"697" "1" 100 "Monocle.100" 10 17 3981 6724 0.37037037037037 0.371882297991593 "Monocle" 100
"698" "1" 100 "Monocle.15" 8 23 2703 8002 0.258064516129032 0.252498832321345 "Monocle" 15
"699" "1" 100 "Monocle.20" 8 23 2703 8002 0.258064516129032 0.252498832321345 "Monocle" 20
"700" "1" 100 "Monocle.25" 8 23 2703 8002 0.258064516129032 0.252498832321345 "Monocle" 25
"701" "1" 100 "Monocle.30" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" 30
"702" "1" 100 "Monocle.35" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" 35
"703" "1" 100 "Monocle.40" 10 20 3074 7631 0.333333333333333 0.287155534796824 "Monocle" 40
"704" "1" 100 "Monocle.45" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 45
"705" "1" 100 "Monocle.50" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 50
"706" "1" 100 "Monocle.55" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 55
"707" "1" 100 "Monocle.60" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 60
"708" "1" 100 "Monocle.65" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 65
"709" "1" 100 "Monocle.70" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 70
"710" "1" 100 "Monocle.75" 10 19 3670 7035 0.344827586206897 0.342830453059318 "Monocle" 75
"711" "1" 100 "Monocle.80" 10 18 3670 7035 0.357142857142857 0.342830453059318 "Monocle" 80
"712" "1" 100 "Monocle.85" 10 17 3981 6724 0.37037037037037 0.371882297991593 "Monocle" 85
"713" "1" 100 "Monocle.90" 10 17 3981 6724 0.37037037037037 0.371882297991593 "Monocle" 90
"714" "1" 100 "Monocle.95" 10 17 3981 6724 0.37037037037037 0.371882297991593 "Monocle" 95
"715" "1" 100 "sc3.00" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 0
"716" "1" 100 "sc3.05" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 5
"717" "1" 100 "sc3.10" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 10
"718" "1" 100 "sc3.100" 10 26 3753 6952 0.277777777777778 0.350583839327417 "sc3" 100
"719" "1" 100 "sc3.15" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 15
"720" "1" 100 "sc3.20" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 20
"721" "1" 100 "sc3.25" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 25
"722" "1" 100 "sc3.30" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 30
"723" "1" 100 "sc3.35" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 35
"724" "1" 100 "sc3.40" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 40
"725" "1" 100 "sc3.45" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 45
"726" "1" 100 "sc3.50" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 50
"727" "1" 100 "sc3.55" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 55
"728" "1" 100 "sc3.60" 6 45 1323 9382 0.117647058823529 0.123587108827651 "sc3" 60
"729" "1" 100 "sc3.65" 6 44 1360 9345 0.12 0.12704343764596 "sc3" 65
"730" "1" 100 "sc3.70" 8 40 1727 8978 0.166666666666667 0.161326482951892 "sc3" 70
"731" "1" 100 "sc3.75" 8 39 1727 8978 0.170212765957447 0.161326482951892 "sc3" 75
"732" "1" 100 "sc3.80" 10 33 3000 7705 0.232558139534884 0.280242877160206 "sc3" 80
"733" "1" 100 "sc3.85" 10 30 3752 6953 0.25 0.35049042503503 "sc3" 85
"734" "1" 100 "sc3.90" 10 28 3752 6953 0.263157894736842 0.35049042503503 "sc3" 90
"735" "1" 100 "sc3.95" 10 28 3752 6953 0.263157894736842 0.35049042503503 "sc3" 95
"736" "1" 100 "Seurat.00" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 0
"737" "1" 100 "Seurat.05" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 5
"738" "1" 100 "Seurat.10" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 10
"739" "1" 100 "Seurat.100" 8 21 3523 7182 0.275862068965517 0.329098552078468 "Seurat" 100
"740" "1" 100 "Seurat.15" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 15
"741" "1" 100 "Seurat.20" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 20
"742" "1" 100 "Seurat.25" 4 34 1192 9513 0.105263157894737 0.111349836524988 "Seurat" 25
"743" "1" 100 "Seurat.30" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 30
"744" "1" 100 "Seurat.35" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 35
"745" "1" 100 "Seurat.40" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 40
"746" "1" 100 "Seurat.45" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 45
"747" "1" 100 "Seurat.50" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 50
"748" "1" 100 "Seurat.55" 4 33 1393 9312 0.108108108108108 0.130126109294722 "Seurat" 55
"749" "1" 100 "Seurat.60" 6 30 2705 8000 0.166666666666667 0.252685660906119 "Seurat" 60
"750" "1" 100 "Seurat.65" 6 30 2705 8000 0.166666666666667 0.252685660906119 "Seurat" 65
"751" "1" 100 "Seurat.70" 6 30 2705 8000 0.166666666666667 0.252685660906119 "Seurat" 70
"752" "1" 100 "Seurat.75" 8 27 3195 7510 0.228571428571429 0.298458664175619 "Seurat" 75
"753" "1" 100 "Seurat.80" 8 27 3195 7510 0.228571428571429 0.298458664175619 "Seurat" 80
"754" "1" 100 "Seurat.85" 8 23 3523 7182 0.258064516129032 0.329098552078468 "Seurat" 85
"755" "1" 100 "Seurat.90" 8 22 3523 7182 0.266666666666667 0.329098552078468 "Seurat" 90
"756" "1" 100 "Seurat.95" 8 22 3523 7182 0.266666666666667 0.329098552078468 "Seurat" 95
"757" "2" 1 "Monocle.00" 6 51 848 9857 0.105263157894737 0.0792153199439514 "Monocle" 0
"758" "2" 1 "Monocle.05" 6 50 848 9857 0.107142857142857 0.0792153199439514 "Monocle" 5
"759" "2" 1 "Monocle.10" 6 50 848 9857 0.107142857142857 0.0792153199439514 "Monocle" 10
"760" "2" 1 "Monocle.100" 6 32 1910 8795 0.157894736842105 0.178421298458664 "Monocle" 100
"761" "2" 1 "Monocle.15" 6 50 848 9857 0.107142857142857 0.0792153199439514 "Monocle" 15
"762" "2" 1 "Monocle.20" 6 50 848 9857 0.107142857142857 0.0792153199439514 "Monocle" 20
"763" "2" 1 "Monocle.25" 6 50 848 9857 0.107142857142857 0.0792153199439514 "Monocle" 25
"764" "2" 1 "Monocle.30" 6 50 848 9857 0.107142857142857 0.0792153199439514 "Monocle" 30
"765" "2" 1 "Monocle.35" 6 50 848 9857 0.107142857142857 0.0792153199439514 "Monocle" 35
"766" "2" 1 "Monocle.40" 6 48 848 9857 0.111111111111111 0.0792153199439514 "Monocle" 40
"767" "2" 1 "Monocle.45" 6 48 848 9857 0.111111111111111 0.0792153199439514 "Monocle" 45
"768" "2" 1 "Monocle.50" 6 48 848 9857 0.111111111111111 0.0792153199439514 "Monocle" 50
"769" "2" 1 "Monocle.55" 6 47 1762 8943 0.113207547169811 0.164595983185427 "Monocle" 55
"770" "2" 1 "Monocle.60" 6 46 1762 8943 0.115384615384615 0.164595983185427 "Monocle" 60
"771" "2" 1 "Monocle.65" 6 45 1762 8943 0.117647058823529 0.164595983185427 "Monocle" 65
"772" "2" 1 "Monocle.70" 6 44 1762 8943 0.12 0.164595983185427 "Monocle" 70
"773" "2" 1 "Monocle.75" 6 42 1762 8943 0.125 0.164595983185427 "Monocle" 75
"774" "2" 1 "Monocle.80" 6 41 1762 8943 0.127659574468085 0.164595983185427 "Monocle" 80
"775" "2" 1 "Monocle.85" 4 40 1517 9188 0.0909090909090909 0.141709481550677 "Monocle" 85
"776" "2" 1 "Monocle.90" 4 36 1517 9188 0.1 0.141709481550677 "Monocle" 90
"777" "2" 1 "Monocle.95" 6 33 1910 8795 0.153846153846154 0.178421298458664 "Monocle" 95
"778" "2" 1 "sc3.00" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 0
"779" "2" 1 "sc3.05" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 5
"780" "2" 1 "sc3.10" 6 47 1153 9552 0.113207547169811 0.107706679121906 "sc3" 10
"781" "2" 1 "sc3.100" 6 41 1963 8742 0.127659574468085 0.183372255955161 "sc3" 100
"782" "2" 1 "sc3.15" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 15
"783" "2" 1 "sc3.20" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 20
"784" "2" 1 "sc3.25" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 25
"785" "2" 1 "sc3.30" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 30
"786" "2" 1 "sc3.35" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 35
"787" "2" 1 "sc3.40" 6 46 1153 9552 0.115384615384615 0.107706679121906 "sc3" 40
"788" "2" 1 "sc3.45" 6 45 1153 9552 0.117647058823529 0.107706679121906 "sc3" 45
"789" "2" 1 "sc3.50" 6 45 1153 9552 0.117647058823529 0.107706679121906 "sc3" 50
"790" "2" 1 "sc3.55" 6 45 1153 9552 0.117647058823529 0.107706679121906 "sc3" 55
"791" "2" 1 "sc3.60" 6 45 1153 9552 0.117647058823529 0.107706679121906 "sc3" 60
"792" "2" 1 "sc3.65" 6 45 1153 9552 0.117647058823529 0.107706679121906 "sc3" 65
"793" "2" 1 "sc3.70" 6 45 1153 9552 0.117647058823529 0.107706679121906 "sc3" 70
"794" "2" 1 "sc3.75" 6 45 1153 9552 0.117647058823529 0.107706679121906 "sc3" 75
"795" "2" 1 "sc3.80" 6 44 1153 9552 0.12 0.107706679121906 "sc3" 80
"796" "2" 1 "sc3.85" 6 44 1153 9552 0.12 0.107706679121906 "sc3" 85
"797" "2" 1 "sc3.90" 6 44 1153 9552 0.12 0.107706679121906 "sc3" 90
"798" "2" 1 "sc3.95" 4 45 573 10132 0.0816326530612245 0.0535263895375993 "sc3" 95
"799" "2" 1 "Seurat.00" 6 47 1183 9522 0.113207547169811 0.110509107893508 "Seurat" 0
"800" "2" 1 "Seurat.05" 6 46 1183 9522 0.115384615384615 0.110509107893508 "Seurat" 5
"801" "2" 1 "Seurat.10" 6 46 1183 9522 0.115384615384615 0.110509107893508 "Seurat" 10
"802" "2" 1 "Seurat.100" 8 34 2233 8472 0.19047619047619 0.20859411489958 "Seurat" 100
"803" "2" 1 "Seurat.15" 6 46 1183 9522 0.115384615384615 0.110509107893508 "Seurat" 15
"804" "2" 1 "Seurat.20" 6 46 1183 9522 0.115384615384615 0.110509107893508 "Seurat" 20
"805" "2" 1 "Seurat.25" 6 45 1183 9522 0.117647058823529 0.110509107893508 "Seurat" 25
"806" "2" 1 "Seurat.30" 6 45 1183 9522 0.117647058823529 0.110509107893508 "Seurat" 30
"807" "2" 1 "Seurat.35" 6 45 1183 9522 0.117647058823529 0.110509107893508 "Seurat" 35
"808" "2" 1 "Seurat.40" 6 45 1183 9522 0.117647058823529 0.110509107893508 "Seurat" 40
"809" "2" 1 "Seurat.45" 6 45 1183 9522 0.117647058823529 0.110509107893508 "Seurat" 45
"810" "2" 1 "Seurat.50" 6 45 1183 9522 0.117647058823529 0.110509107893508 "Seurat" 50
"811" "2" 1 "Seurat.55" 6 45 1183 9522 0.117647058823529 0.110509107893508 "Seurat" 55
"812" "2" 1 "Seurat.60" 6 44 1183 9522 0.12 0.110509107893508 "Seurat" 60
"813" "2" 1 "Seurat.65" 6 44 1183 9522 0.12 0.110509107893508 "Seurat" 65
"814" "2" 1 "Seurat.70" 6 44 1183 9522 0.12 0.110509107893508 "Seurat" 70
"815" "2" 1 "Seurat.75" 6 44 1183 9522 0.12 0.110509107893508 "Seurat" 75
"816" "2" 1 "Seurat.80" 6 43 1183 9522 0.122448979591837 0.110509107893508 "Seurat" 80
"817" "2" 1 "Seurat.85" 6 41 1183 9522 0.127659574468085 0.110509107893508 "Seurat" 85
"818" "2" 1 "Seurat.90" 6 38 1125 9580 0.136363636363636 0.105091078935077 "Seurat" 90
"819" "2" 1 "Seurat.95" 6 37 1125 9580 0.13953488372093 0.105091078935077 "Seurat" 95
"820" "2" 5 "Monocle.00" 6 51 848 9857 0.105263157894737 0.0792153199439514 "Monocle" 0
"821" "2" 5 "Monocle.05" 6 51 848 9857 0.105263157894737 0.0792153199439514 "Monocle" 5
"822" "2" 5 "Monocle.10" 6 51 848 9857 0.105263157894737 0.0792153199439514 "Monocle" 10
"823" "2" 5 "Monocle.100" 6 32 1766 8939 0.157894736842105 0.164969640354974 "Monocle" 100
"824" "2" 5 "Monocle.15" 6 50 848 9857 0.107142857142857 0.0792153199439514 "Monocle" 15
"825" "2" 5 "Monocle.20" 6 50 848 9857 0.107142857142857 0.0792153199439514 "Monocle" 20
"826" "2" 5 "Monocle.25" 6 48 848 9857 0.111111111111111 0.0792153199439514 "Monocle" 25
"827" "2" 5 "Monocle.30" 6 48 848 9857 0.111111111111111 0.0792153199439514 "Monocle" 30
"828" "2" 5 "Monocle.35" 6 48 848 9857 0.111111111111111 0.0792153199439514 "Monocle" 35
"829" "2" 5 "Monocle.40" 6 48 848 9857 0.111111111111111 0.0792153199439514 "Monocle" 40
"830" "2" 5 "Monocle.45" 6 47 848 9857 0.113207547169811 0.0792153199439514 "Monocle" 45
"831" "2" 5 "Monocle.50" 6 46 848 9857 0.115384615384615 0.0792153199439514 "Monocle" 50
"832" "2" 5 "Monocle.55" 6 45 848 9857 0.117647058823529 0.0792153199439514 "Monocle" 55
"833" "2" 5 "Monocle.60" 6 44 848 9857 0.12 0.0792153199439514 "Monocle" 60
"834" "2" 5 "Monocle.65" 6 43 848 9857 0.122448979591837 0.0792153199439514 "Monocle" 65
"835" "2" 5 "Monocle.70" 6 43 848 9857 0.122448979591837 0.0792153199439514 "Monocle" 70
"836" "2" 5 "Monocle.75" 4 42 593 10112 0.0869565217391304 0.055394675385334 "Monocle" 75
"837" "2" 5 "Monocle.80" 2 42 348 10357 0.0454545454545455 0.0325081737505838 "Monocle" 80
